2582635267	GT51.hmm	2.5e-60	1	176	66	257		0.988700564971751
2582635280	GT2.hmm	7.6e-25	1	118	4	118		0.696428571428571
2582635309	GT4.hmm	2.9e-27	7	157	168	314		0.9375
2582635367	GH16.hmm	1.7e-53	2	189	50	283		0.989417989417989
2582635389	GT2.hmm	1.1e-23	1	138	9	149		0.81547619047619
2582635392	GT83.hmm	9.7e-79	4	485	4	500		0.890740740740741
2582635399	GT9.hmm	2.9e-19	51	194	138	286		0.635555555555556
2582635400	GH109.hmm	3.5e-16	3	122	46	158		0.944444444444444
2582635401	CE12.hmm	3.1e-06	91	163	146	230		0.342857142857143
2582635446	GT2.hmm	6.7e-23	1	164	5	164		0.970238095238095
2582635447	GT4.hmm	1.1e-21	6	153	240	388		0.91875
2582635463	GT4.hmm	1e-14	21	142	11	125		0.75625
2582635477	CE14.hmm	3.5e-11	2	114	356	511		0.903225806451613
2582635499	CE10.hmm	3e-15	84	311	491	705		0.665689149560117
2582635508	GH105.hmm	2e-117	10	331	45	383		0.966867469879518
2582635512	GH109.hmm	4.5e-13	5	118	43	149		0.896825396825397
2582635515	GH2.hmm	2.8e-98	23	491	32	581		0.622340425531915
2582635519	CE14.hmm	3.3e-18	1	116	37	151		0.92741935483871
2582635520	GH109.hmm	2e-20	1	123	38	158		0.968253968253968
2582635521	GH30.hmm	2.1e-131	12	416	44	454		0.968824940047962
2582635563	GH109.hmm	1.3e-49	1	126	34	159		0.992063492063492
2582635578	CE10.hmm	4.7e-06	73	295	447	658		0.651026392961877
2582635615	GH28.hmm	2.7e-59	9	312	52	393		0.932307692307692
2582635616	GH109.hmm	3.7e-54	1	126	56	180		0.992063492063492
2582635626	GH31.hmm	2.9e-43	2	264	197	451		0.613583138173302
2582635635	CE6.hmm	1e-09	3	95	172	271		0.929292929292929
2582635638	GH109.hmm	4.2e-12	1	124	4	118		0.976190476190476
2582635639	CE10.hmm	4.1e-40	60	329	53	307		0.788856304985337
2582635674	CBM9.hmm	0.00043	89	149	9	75		0.32967032967033
2582635677	GH105.hmm	2.5e-49	8	238	51	273		0.692771084337349
2582635703	GT2.hmm	2.7e-30	2	168	8	175		0.988095238095238
2582635711	CBM44.hmm	2.1e-08	6	64	728	784		0.90625
2582635711	CBM6.hmm	2.7e-10	8	124	992	1106		0.840579710144927
2582635721	CBM66.hmm	2.2e-07	3	155	145	319		0.980645161290323
2582635743	GT2.hmm	7.9e-26	1	166	5	166		0.982142857142857
2582635745	CE14.hmm	1.2e-22	1	124	24	133		0.991935483870968
2582635749	GH20.hmm	1.2e-36	200	336	1	138		0.403560830860534
2582635757	GT30.hmm	2.9e-44	12	176	33	193		0.926553672316384
2582635761	GH106.hmm	1.5e-135	10	421	25	498		0.49878640776699
2582635770	dockerin.hmm	9.5e-05	1	16	895	910		0.714285714285714
2582635782	GH130.hmm	6.8e-84	13	286	171	471		0.922297297297297
2582635805	GT2.hmm	3.4e-20	1	165	23	191		0.976190476190476
2582635841	CE11.hmm	5.9e-73	1	220	5	225		0.808118081180812
2582635852	CBM69.hmm	0.00014	21	70	309	357		0.37984496124031
2582635894	CE10.hmm	2.7e-16	93	203	76	220		0.32258064516129
2582635921	CE10.hmm	9.6e-34	63	321	31	279		0.756598240469208
2582635922	GH109.hmm	1.1e-18	1	123	43	161		0.968253968253968
2582635925	CE9.hmm	6.5e-112	3	373	9	389		0.991957104557641
2582635943	GT2.hmm	1.2e-21	2	126	5	125		0.738095238095238
2582635948	GT5.hmm	3.6e-53	1	211	5	226		0.444915254237288
2582635976	GH28.hmm	9.3e-13	63	193	49	185		0.4
2582636080	AA3.hmm	7.9e-47	86	403	9	567		0.51294498381877
2582636089	GH109.hmm	2e-06	1	48	37	83		0.373015873015873
2582636124	GH5_35.hmm	0.00071	60	120	133	196		0.431654676258993
2582636134	GT4.hmm	2.3e-39	7	158	196	344		0.94375
