2582886364	GH73.hmm	4.4e-32	4	128	34	161		0.96875
2582886364	CBM50.hmm	0.00086	1	34	329	366		0.825
2582886428	GT4.hmm	1.1e-22	5	154	197	347		0.93125
2582886429	GT2.hmm	3.1e-26	1	159	4	159		0.94047619047619
2582886456	GT9.hmm	4.5e-35	5	221	65	320		0.96
2582886463	GH29.hmm	2.4e-102	23	346	16	355		0.933526011560694
2582886495	CE10.hmm	3.7e-25	71	201	51	215		0.381231671554252
2582886495	CE3.hmm	3.4e-06	49	184	362	502		0.695876288659794
2582886498	CBM66.hmm	9.6e-06	2	73	39	113		0.458064516129032
2582886561	GH3.hmm	6.9e-60	8	215	96	318		0.958333333333333
2582886593	GH29.hmm	5.5e-80	39	334	26	329		0.852601156069364
2582886593	CBM32.hmm	1.2e-05	36	113	351	427		0.620967741935484
2582886598	GH20.hmm	1.2e-119	9	336	151	512		0.970326409495549
2582886608	GT2.hmm	4.2e-32	1	153	6	159		0.904761904761905
2582886608	GT7.hmm	1.3e-06	147	227	151	232		0.32
2582886610	GT2.hmm	2.9e-18	1	130	7	136		0.767857142857143
2582886612	GT2.hmm	4.7e-11	1	167	9	194		0.988095238095238
2582886613	GT2.hmm	1e-24	1	167	4	174		0.988095238095238
2582886618	GH13.hmm	3.3e-51	12	295	165	485		0.946488294314381
2582886619	CBM48.hmm	1.3e-16	7	67	46	124		0.789473684210526
2582886619	GH13_9.hmm	2.3e-128	1	290	197	497		0.993127147766323
2582886646	CBM20.hmm	1.6e-12	1	85	60	146		0.933333333333333
2582886646	CBM20.hmm	3.3e-09	5	85	197	281		0.888888888888889
2582886646	GH77.hmm	1.4e-142	1	483	308	946		0.975708502024291
2582886681	CE10.hmm	2.8e-08	121	324	286	475		0.595307917888563
2582886694	CE1.hmm	3.5e-12	11	209	560	782		0.872246696035242
2582886707	CE14.hmm	3.9e-23	1	124	7	112		0.991935483870968
2582886717	GT5.hmm	1.2e-46	1	214	6	230		0.451271186440678
2582886752	GH109.hmm	7.6e-43	1	125	39	163		0.984126984126984
2582886768	AA2.hmm	8.8e-16	6	117	79	192		0.435294117647059
2582886768	AA2.hmm	9.5e-13	19	253	466	734		0.917647058823529
2582886787	CE1.hmm	9.6e-14	13	207	566	783		0.854625550660793
2582886827	GT28.hmm	2.5e-49	1	157	194	352		0.993630573248408
2582886853	CE4.hmm	6.5e-28	5	116	22	129		0.853846153846154
2582886872	GT2.hmm	4.4e-21	2	118	47	171		0.69047619047619
2582886915	GH109.hmm	3.5e-08	2	122	6	130		0.952380952380952
2582886917	AA3.hmm	1.6e-50	87	401	3	554		0.508090614886731
2582886921	GH109.hmm	4.8e-13	2	112	81	184		0.873015873015873
2582886940	GH130.hmm	2.8e-88	13	286	58	358		0.922297297297297
2582886980	GH43_28.hmm	6.2e-109	2	258	51	318		0.992248062015504
2582886980	CBM32.hmm	5.7e-22	10	109	360	472		0.798387096774194
2582887032	AA3.hmm	2.7e-56	80	404	3	578		0.524271844660194
2582887036	GT4.hmm	1.3e-35	6	154	196	341		0.925
2582887068	GH109.hmm	6.2e-24	1	120	35	152		0.944444444444444
2582887072	GH109.hmm	1.2e-22	1	122	58	171		0.96031746031746
2582887091	GT19.hmm	8e-120	2	352	4	350		0.988700564971751
2582887129	CE1.hmm	2.1e-06	25	143	28	194		0.519823788546256
2582887167	PL22.hmm	4.9e-07	108	202	262	348		0.354716981132075
2582887177	GT83.hmm	1.6e-38	8	371	10	388		0.672222222222222
2582887191	GH3.hmm	1e-74	2	215	62	303		0.986111111111111
2582887215	GH13_4.hmm	2.5e-173	1	398	105	504		0.99748743718593
2582887217	GH32.hmm	3.6e-65	1	172	45	226		0.583617747440273
2582887224	CE10.hmm	1.1e-38	74	188	98	225		0.334310850439883
2582887232	CBM9.hmm	6.2e-23	1	163	46	212		0.89010989010989
2582887238	CE4.hmm	4.9e-12	7	90	35	127		0.638461538461538
2582887254	GH3.hmm	3.1e-69	3	216	95	316		0.986111111111111
2582887255	GH30.hmm	1.9e-126	10	416	52	465		0.973621103117506
2582887256	AA3.hmm	1.3e-19	219	406	2	310		0.302588996763754
2582887271	GH3.hmm	4e-48	7	213	176	439		0.953703703703704
2582887291	AA4.hmm	6.7e-21	15	185	6	174		0.325670498084291
2582887301	GT27.hmm	2.3e-11	1	115	6	121		0.386440677966102
2582887319	GH13.hmm	3.9e-42	11	286	62	338		0.919732441471572
2582887343	GT83.hmm	4.4e-76	7	491	3	496		0.896296296296296
2582887471	GT51.hmm	6.3e-61	1	176	62	239		0.988700564971751
2582887531	GH74.hmm	3.7e-07	42	119	46	120		0.330472103004292
2582887539	GH13.hmm	3.4e-48	12	287	27	299		0.919732441471572
2582887542	CE14.hmm	3.1e-17	1	117	41	156		0.935483870967742
2582887564	GH16.hmm	7.6e-53	2	189	53	284		0.989417989417989
2582887568	AA12.hmm	5.6e-30	8	399	23	412		0.975062344139651
2582887575	GT30.hmm	4e-41	12	176	55	216		0.926553672316384
2582887603	GH97.hmm	3.3e-182	11	630	22	661		0.980982567353407
2582887653	GT2.hmm	9.8e-33	2	167	7	172		0.982142857142857
2582887660	CE1.hmm	2.1e-58	3	221	34	283		0.960352422907489
2582887681	CBM44.hmm	0.00028	7	58	775	830		0.796875
2582887683	CBM44.hmm	1.1e-05	22	59	1091	1127		0.578125
2582887692	CE14.hmm	5.9e-09	1	114	352	508		0.911290322580645
2582887706	CBM32.hmm	1.1e-06	29	109	581	668		0.645161290322581
2582887745	CBM20.hmm	7.7e-06	26	66	29	70		0.444444444444444
2582887775	GH20.hmm	2.7e-93	8	336	150	483		0.973293768545994
2582887777	GH74.hmm	1.8e-15	37	139	65	175		0.437768240343348
2582887777	GH74.hmm	1.3e-13	44	121	237	317		0.330472103004292
2582887777	GH74.hmm	4.5e-08	33	126	364	554		0.399141630901288
2582887777	GH74.hmm	1.3e-15	43	139	586	686		0.412017167381974
2582887778	PL22.hmm	9.7e-11	85	208	169	288		0.464150943396226
2582887806	GT5.hmm	2.5e-106	2	379	6	380		0.798728813559322
2582887822	GH74.hmm	2e-10	35	113	86	171		0.334763948497854
2582887822	GH74.hmm	3.3e-13	48	127	154	236		0.339055793991416
2582887822	GH74.hmm	3.8e-11	40	117	255	334		0.330472103004292
2582887822	GH74.hmm	9e-08	39	113	658	728		0.317596566523605
2582887823	GH74.hmm	4.8e-13	42	113	71	149		0.304721030042918
2582887823	GH74.hmm	2.4e-13	47	124	131	211		0.330472103004292
2582887823	GH74.hmm	2.8e-12	38	117	281	358		0.339055793991416
2582887823	GH74.hmm	3.1e-10	48	181	337	459		0.570815450643777
2582887823	GH74.hmm	4.2e-08	43	132	639	724		0.381974248927039
2582887824	GH74.hmm	1.5e-14	47	144	119	222		0.416309012875536
2582887824	GH74.hmm	1.1e-16	41	121	223	306		0.343347639484979
2582887824	GH74.hmm	2.8e-09	43	126	322	400		0.356223175965665
2582887824	GH74.hmm	1.9e-06	43	125	619	696		0.351931330472103
