HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	2583000292_1_1116_+	371	9.2e-17	12	147	187	324	0.84375
GH13_23.hmm	344	2583000331_1_1050_+	349	7.9e-128	1	301	46	349	0.872093023256
GT9.hmm	225	2583000372_1_909_+	302	7.8e-25	6	204	62	272	0.88
GT9.hmm	225	2583000373_1_963_+	320	3.4e-49	3	217	69	295	0.951111111111
GH31.hmm	427	2583000393_1_2097_+	698	5.2e-125	4	381	170	566	0.882903981265
GT9.hmm	225	2583000446_1_1065_+	354	9.4e-30	52	217	82	251	0.733333333333
GH64.hmm	367	2583000496_1_1158_+	385	2.4e-75	6	364	30	380	0.975476839237
GT83.hmm	540	2583000515_1_1752_+	583	9.3e-81	11	436	34	477	0.787037037037
GH3.hmm	216	2583000522_1_873_+	290	5.6e-26	9	216	58	271	0.958333333333
GT2_Glycos_transf_2.hmm	170	2583000615_1_1269_+	422	1.9e-24	1	126	6	128	0.735294117647
GT2_Glycos_transf_2.hmm	170	2583000617_1_1866_+	621	5.9e-22	1	165	7	179	0.964705882353
GH13.hmm	299	2583000624_1_4206_+	1401	1.1e-20	12	272	167	435	0.869565217391
GH133.hmm	372	2583000624_1_4206_+	1401	6.5e-82	11	371	1043	1391	0.967741935484
CBM48.hmm	76	2583000625_1_1998_+	665	2.7e-20	2	71	124	211	0.907894736842
GH13_9.hmm	291	2583000625_1_1998_+	665	2.9e-137	1	290	278	578	0.993127147766
GT2_Glycos_transf_2.hmm	170	2583000718_1_768_+	255	3.8e-20	2	168	9	171	0.976470588235
GH13_36.hmm	314	2583000738_1_903_+	300	3e-45	1	150	84	235	0.474522292994
GH13_36.hmm	314	2583000739_1_1674_+	557	5.4e-71	1	313	72	411	0.993630573248
CE14.hmm	124	2583000812_1_648_+	215	3.7e-16	3	124	2	109	0.975806451613
GT51.hmm	177	2583000828_1_1935_+	644	1.6e-65	2	177	45	220	0.988700564972
GT28.hmm	157	2583000845_1_1080_+	359	3e-41	2	147	187	336	0.923566878981
GH38.hmm	269	2583000855_1_3228_+	1075	1.6e-51	2	264	31	296	0.973977695167
GH13_20.hmm	285	2583000919_1_1398_+	465	4.4e-67	1	285	40	330	0.99649122807
CE10.hmm	341	2583000982_1_1008_+	335	4.3e-21	55	326	61	326	0.794721407625
AA4.hmm	522	2583001064_1_1332_+	443	1.7e-16	47	239	31	216	0.367816091954
GH23.hmm	135	2583001090_1_834_+	277	4.6e-30	16	125	95	203	0.807407407407
CE10.hmm	341	2583001112_1_2091_+	696	3.5e-16	63	315	412	652	0.739002932551
GT30.hmm	177	2583001273_1_1257_+	418	1.1e-36	12	176	43	205	0.926553672316
GT4.hmm	160	2583001326_1_2160_+	719	1.1e-31	6	155	250	415	0.93125
GH32.hmm	293	2583001327_1_1455_+	484	9.2e-24	17	249	19	258	0.79180887372
GT2_Glyco_tranf_2_3.hmm	230	2583001344_1_1530_+	509	2.9e-25	3	228	52	279	0.978260869565
GT2_Glycos_transf_2.hmm	170	2583001361_1_963_+	320	7.1e-34	1	167	6	172	0.976470588235
GH28.hmm	325	2583001433_1_1545_+	514	4.7e-45	11	279	146	451	0.824615384615
GT19.hmm	354	2583001477_1_1116_+	371	1.1e-106	2	350	5	351	0.983050847458
GT4.hmm	160	2583001519_1_2679_+	892	7e-31	6	134	720	842	0.8
AA3.hmm	618	2583001533_1_1506_+	501	1.4e-45	89	402	3	493	0.506472491909
CE11.hmm	271	2583001556_1_915_+	304	2.5e-92	2	270	8	273	0.988929889299
GH113.hmm	306	2583001693_1_1317_+	438	7.8e-66	18	306	63	355	0.941176470588
CE7.hmm	313	2583001760_1_594_+	197	3.5e-18	57	204	24	163	0.4696485623
GT2_Glycos_transf_2.hmm	170	2583001780_1_1116_+	371	4.8e-22	1	139	100	242	0.811764705882
GH13.hmm	299	2583001783_1_2106_+	701	8.1e-25	13	288	122	529	0.919732441472
GT2_Glycos_transf_2.hmm	170	2583001810_1_825_+	274	4.4e-19	1	155	7	160	0.905882352941
CE10.hmm	341	2583001996_1_834_+	277	3.7e-24	54	320	13	264	0.780058651026
GT51.hmm	177	2583002019_1_678_+	225	2.2e-59	7	177	45	214	0.960451977401
CE4.hmm	130	2583002158_1_885_+	294	1.2e-28	5	124	63	192	0.915384615385
GT4.hmm	160	2583002217_1_1146_+	381	1.4e-39	6	159	189	339	0.95625
GT41.hmm	705	2583002233_1_1053_+	350	2e-108	194	517	1	348	0.458156028369
GT2_Glycos_transf_2.hmm	170	2583002303_1_1308_+	435	4.9e-17	1	95	4	89	0.552941176471
GT4.hmm	160	2583002316_1_597_+	198	2.4e-40	6	159	6	156	0.95625
GT2_Glyco_tranf_2_3.hmm	230	2583002379_1_915_+	304	3.7e-23	1	215	7	230	0.930434782609
GT51.hmm	177	2583002429_88_894_+	268	5.6e-63	2	176	43	222	0.983050847458
AA3.hmm	618	2583002478_1_1587_+	528	1e-42	89	397	2	522	0.498381877023
GH13_23.hmm	344	2583002644_1_1650_+	549	3.5e-110	1	340	47	382	0.985465116279
GT9.hmm	225	2583002784_1_1002_+	333	2.7e-43	3	219	49	291	0.96
GT5.hmm	472	2583002785_1_1455_+	484	5.8e-162	1	471	2	473	0.995762711864
GT83.hmm	540	2583003084_1_1278_+	425	7.3e-19	95	363	1	260	0.496296296296
CE4.hmm	130	2583003180_1_1353_+	450	1.9e-22	4	119	245	373	0.884615384615
GT2_Glycos_transf_2.hmm	170	2583003283_1_705_+	234	2e-35	1	168	7	170	0.982352941176
GH30_1.hmm	423	2583003327_1_1347_+	448	4.5e-169	7	422	33	442	0.981087470449
GH149.hmm	1128	2583003328_1_3438_+	1145	0	2	1125	20	1140	0.995567375887
GH17.hmm	311	2583003331_1_1722_+	573	3.2e-21	6	309	59	349	0.974276527331
GH81.hmm	622	2583003333_1_2265_+	754	1.9e-115	10	622	48	691	0.983922829582
CBM47.hmm	128	2583003382_1_594_+	197	1.9e-22	8	128	53	166	0.9375
CE10.hmm	341	2583003410_1_1932_+	643	1.1e-25	81	316	399	625	0.689149560117
GT2_Glycos_transf_2.hmm	170	2583003417_1_951_+	316	8.8e-24	1	166	5	166	0.970588235294
GH16.hmm	189	2583003471_1_2175_+	724	3.3e-45	2	189	131	372	0.989417989418
GT83.hmm	540	2583003495_1_1680_+	559	1.1e-87	9	494	8	491	0.898148148148
CBM2.hmm	101	2583003531_1_1893_+	630	1.1e-20	3	91	511	598	0.871287128713
GH13.hmm	299	2583003622_1_2196_+	731	2e-41	11	293	210	554	0.943143812709
GT35.hmm	674	2583003637_1_972_+	323	8.9e-76	302	561	19	255	0.384272997033
GH13_19.hmm	322	2583003639_1_1659_+	552	1.1e-138	1	322	76	427	0.996894409938
CBM41.hmm	102	2583003640_1_468_+	155	1.2e-22	3	99	40	142	0.941176470588
GT4.hmm	160	2583003665_1_1250_+	416	4.2e-25	4	152	217	364	0.925
GT4.hmm	160	2583003666_1_2175_+	724	6.2e-38	6	157	189	338	0.94375
GT4.hmm	160	2583003669_1_1122_+	373	3.5e-25	8	152	195	339	0.9
GH16.hmm	189	2583003743_1_1041_+	346	5.9e-56	2	189	108	344	0.989417989418
