HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH25.hmm	177	2582797699_1_1431_+	476	9.8e-32	2	172	239	446	0.960451977401
CE14.hmm	124	2582797707_1_747_+	248	7.4e-31	1	117	19	126	0.935483870968
AA3.hmm	618	2582797710_1_1686_+	561	1.5e-54	86	403	1	522	0.512944983819
GT4.hmm	160	2582797860_1_1188_+	395	2.7e-32	7	156	186	335	0.93125
GT28.hmm	157	2582797886_1_1086_+	361	4.8e-42	1	157	187	341	0.993630573248
CE10.hmm	341	2582797933_1_2085_+	694	9.8e-16	67	309	440	672	0.709677419355
GT4.hmm	160	2582798020_1_1149_+	382	1.6e-40	8	159	193	351	0.94375
GT2_Glycos_transf_2.hmm	170	2582798086_1_741_+	246	8e-29	2	168	11	174	0.976470588235
GH25.hmm	177	2582798180_1_885_+	294	9.8e-39	1	177	74	271	0.994350282486
CE14.hmm	124	2582798207_1_912_+	303	8.2e-43	2	124	16	154	0.983870967742
GT51.hmm	177	2582798254_1_2145_+	714	2e-63	5	177	68	239	0.971751412429
