HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH13_15.hmm	284	2582998669_1_1698_+	565	5.9e-54	1	284	190	489	0.996478873239
GT2_Glycos_transf_2.hmm	170	2582998694_1_1953_+	650	7.9e-26	1	124	339	463	0.723529411765
GT4.hmm	160	2582998701_1_1284_+	427	3.9e-26	6	156	234	387	0.9375
GH102.hmm	157	2582998939_1_1311_+	436	1.2e-23	2	95	138	231	0.592356687898
GH102.hmm	157	2582998939_1_1311_+	436	2.5e-21	95	157	273	335	0.394904458599
GH133.hmm	372	2582998964_1_1971_+	656	1.3e-111	10	372	295	647	0.97311827957
GT4.hmm	160	2582998965_1_1329_+	442	2.1e-33	3	157	262	413	0.9625
GH57.hmm	383	2582998966_1_1287_+	428	1e-61	2	311	6	324	0.806788511749
GT3.hmm	637	2582998967_1_4254_+	1417	7.6e-100	1	357	9	350	0.558869701727
GT35.hmm	674	2582998967_1_4254_+	1417	5.1e-121	21	639	689	1308	0.916913946588
GT51.hmm	177	2582999001_1_2319_+	772	3.9e-66	1	176	59	234	0.988700564972
GT2_Glycos_transf_2.hmm	170	2582999024_1_966_+	321	1.5e-32	1	166	6	167	0.970588235294
CE4.hmm	130	2582999190_1_837_+	278	4.2e-32	5	125	74	199	0.923076923077
GH3.hmm	216	2582999211_1_1359_+	452	1.6e-44	9	215	138	405	0.953703703704
GT30.hmm	177	2582999283_1_1431_+	476	1.6e-67	2	176	90	267	0.983050847458
GT28.hmm	157	2582999291_1_1131_+	376	7.6e-39	2	152	211	358	0.955414012739
GH15.hmm	361	2582999410_1_1098_+	365	2e-47	19	359	25	352	0.941828254848
GT83.hmm	540	2582999495_1_1248_+	415	4.5e-90	7	410	8	408	0.746296296296
GT4.hmm	160	2582999567_1_1149_+	382	4e-27	7	152	199	339	0.90625
GT2_Glycos_transf_2.hmm	170	2582999689_1_927_+	308	5.7e-29	1	167	5	165	0.976470588235
GT2_Glycos_transf_2.hmm	170	2582999785_1_753_+	250	3.8e-24	1	118	5	111	0.688235294118
CE11.hmm	271	2582999796_1_924_+	307	4.6e-115	1	270	4	275	0.992619926199
GT9.hmm	225	2582999803_1_954_+	317	1e-41	3	194	77	288	0.848888888889
GT9.hmm	225	2582999804_1_1020_+	339	8.5e-56	2	222	74	320	0.977777777778
GT66.hmm	693	2582999831_1_2616_+	871	2.8e-113	25	643	54	719	0.891774891775
AA6.hmm	195	2582999866_1_636_+	211	7.5e-77	2	193	8	203	0.979487179487
GT83.hmm	540	2582999880_1_1254_+	417	3.3e-34	5	366	9	378	0.668518518519
GT2_Glycos_transf_2.hmm	170	2582999882_1_804_+	267	3.6e-24	1	119	9	126	0.694117647059
GT4.hmm	160	2582999883_1_1095_+	364	9e-24	15	154	194	333	0.86875
GT35.hmm	674	2582999899_1_2475_+	824	7.2e-286	2	674	106	818	0.99703264095
GT2_Glycos_transf_2.hmm	170	2583000012_1_1011_+	336	2e-26	1	138	4	139	0.805882352941
GT2_Glycos_transf_2.hmm	170	2583000017_1_957_+	318	1.7e-18	2	109	17	127	0.629411764706
GT2_Glycos_transf_2.hmm	170	2583000024_1_1239_+	412	1e-17	1	168	37	197	0.982352941176
GT83.hmm	540	2583000060_1_1644_+	547	4.3e-123	8	536	5	532	0.977777777778
