HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE10.hmm	341	2582698119_25_1053_+	342	4.7e-53	46	335	65	337	0.847507331378
CE10.hmm	341	2582698121_1_2004_+	667	2.2e-23	68	316	396	637	0.727272727273
GH109.hmm	126	2582698151_1_1317_+	438	2.7e-19	2	112	37	143	0.873015873016
GH33.hmm	342	2582698158_25_2385_+	786	6.2e-86	12	330	166	506	0.929824561404
GH109.hmm	126	2582698163_58_1302_+	414	1.7e-22	2	123	35	153	0.960317460317
GT2_Glycos_transf_2.hmm	170	2582698205_1_834_+	277	5e-32	1	166	46	211	0.970588235294
CE1.hmm	227	2582698211_157_1041_+	294	5e-18	7	210	58	277	0.894273127753
CE3.hmm	194	2582698212_88_1386_+	432	1.3e-18	52	189	99	239	0.70618556701
CE10.hmm	341	2582698234_1_846_+	281	1.5e-17	86	311	77	277	0.659824046921
GT2_Glycos_transf_2.hmm	170	2582698255_1_1083_+	360	4.4e-34	1	167	18	180	0.976470588235
CE15.hmm	269	2582698497_1_2265_+	754	6.4e-20	14	267	441	749	0.940520446097
GT35.hmm	674	2582698498_1_2142_+	713	1.8e-118	211	557	264	628	0.513353115727
CBM38.hmm	129	2582698528_1_2985_+	994	1.5e-29	3	128	468	602	0.968992248062
CE10.hmm	341	2582698545_1_945_+	314	4.5e-28	61	309	67	291	0.727272727273
CE4.hmm	130	2582698601_1_978_+	325	6.1e-25	24	126	48	154	0.784615384615
CBM48.hmm	76	2582698620_1_2145_+	714	1.7e-18	2	73	10	104	0.934210526316
GH13_11.hmm	346	2582698620_1_2145_+	714	9.3e-155	1	346	182	535	0.99710982659
CBM32.hmm	124	2582698653_1_4416_+	1471	5.6e-24	10	122	305	420	0.903225806452
CE7.hmm	313	2582698773_1_789_+	262	8.4e-24	58	205	99	243	0.4696485623
GT4.hmm	160	2582698775_1_1113_+	370	2.9e-39	6	154	183	329	0.925
CE1.hmm	227	2582698885_1_1071_+	356	7e-20	7	143	52	229	0.599118942731
CE1.hmm	227	2582698895_1_2139_+	712	1.1e-16	10	210	188	392	0.881057268722
CE1.hmm	227	2582698906_58_915_+	285	2.6e-30	5	222	50	278	0.955947136564
