HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM48.hmm	76	2582761260_1_1950_+	649	7.5e-20	2	67	32	114	0.855263157895
GH13_9.hmm	291	2582761260_1_1950_+	649	1.6e-143	1	290	187	487	0.993127147766
GH109.hmm	126	2582761293_1_1467_+	488	6.9e-20	2	122	47	164	0.952380952381
CE9.hmm	373	2582761294_1_945_+	314	4.9e-72	50	344	10	314	0.788203753351
CE1.hmm	227	2582761304_1_954_+	317	9.3e-27	6	209	47	284	0.894273127753
AA6.hmm	195	2582761321_1_576_+	191	1.5e-49	2	193	4	185	0.979487179487
GH109.hmm	126	2582761378_1_1344_+	447	2e-18	1	111	45	148	0.873015873016
CBM66.hmm	155	2582761380_1_3873_+	1290	7.8e-21	4	154	1068	1230	0.967741935484
CE1.hmm	227	2582761420_1_1092_+	363	6.3e-29	5	143	43	226	0.607929515419
GT4.hmm	160	2582761433_1_1359_+	452	9.5e-23	5	142	259	396	0.85625
GT4.hmm	160	2582761440_1_1491_+	496	1.3e-26	8	155	285	432	0.91875
CE1.hmm	227	2582761450_1_945_+	314	2.3e-33	5	210	93	293	0.903083700441
CE1.hmm	227	2582761456_1_1815_+	604	5.2e-41	5	208	63	292	0.894273127753
CE1.hmm	227	2582761456_1_1815_+	604	1.9e-22	7	219	337	578	0.933920704846
GH109.hmm	126	2582761471_1_1371_+	456	1.5e-22	2	122	39	157	0.952380952381
CBM67.hmm	176	2582761478_1_4455_+	1484	2.4e-20	4	168	98	233	0.931818181818
CBM51.hmm	134	2582761518_1_3138_+	1045	1.8e-19	3	82	577	663	0.589552238806
CBM9.hmm	182	2582761520_1_3249_+	1082	8.5e-31	1	180	59	263	0.983516483516
CE14.hmm	124	2582761546_1_810_+	269	3.5e-24	1	124	9	118	0.991935483871
AA2.hmm	255	2582761560_1_2517_+	838	1.5e-17	8	117	173	284	0.427450980392
GT2_Glycos_transf_2.hmm	170	2582761606_1_510_+	169	1.5e-29	3	169	7	165	0.976470588235
GH109.hmm	126	2582761627_1_1422_+	473	1.5e-18	3	114	40	145	0.880952380952
GH109.hmm	126	2582761720_1_1131_+	376	1.3e-17	1	122	4	123	0.960317460317
CE1.hmm	227	2582761751_1_897_+	298	4.8e-26	4	156	115	287	0.669603524229
CE11.hmm	271	2582761763_1_888_+	295	1.6e-79	1	270	7	278	0.992619926199
GT4.hmm	160	2582761778_1_1083_+	360	4.1e-29	9	157	180	324	0.925
CBM66.hmm	155	2582761827_1_1503_+	500	9.8e-17	3	155	159	311	0.98064516129
CBM38.hmm	129	2582761828_1_4449_+	1482	6.2e-25	2	128	310	466	0.976744186047
GH13.hmm	299	2582761866_1_1539_+	512	1.9e-26	20	285	45	356	0.886287625418
CE10.hmm	341	2582761906_1_921_+	306	1.5e-32	93	334	70	302	0.706744868035
GT30.hmm	177	2582761909_1_1374_+	457	1.4e-59	9	175	47	217	0.937853107345
GH109.hmm	126	2582761943_1_1329_+	442	6.5e-19	1	122	35	149	0.960317460317
CE10.hmm	341	2582761960_1_861_+	286	1.9e-27	64	311	32	262	0.724340175953
GT35.hmm	674	2582761964_1_2172_+	723	1.4e-115	211	573	275	652	0.537091988131
CBM67.hmm	176	2582762033_1_2811_+	936	1.8e-19	1	131	597	736	0.738636363636
GT2_Glycos_transf_2.hmm	170	2582762080_1_873_+	290	6.9e-32	1	166	8	194	0.970588235294
GT4.hmm	160	2582762123_1_1122_+	373	1.5e-41	7	156	194	341	0.93125
CE1.hmm	227	2582762161_1_2601_+	866	5.9e-26	19	211	333	526	0.845814977974
GT2_Glycos_transf_2.hmm	170	2582762179_1_840_+	279	6.9e-28	1	169	4	194	0.988235294118
GH16.hmm	189	2582762242_1_378_+	125	3.2e-27	95	189	1	122	0.497354497354
CE4.hmm	130	2582762301_1_846_+	281	2.5e-20	20	127	34	145	0.823076923077
GT4.hmm	160	2582762308_1_1275_+	424	3.3e-24	7	149	231	387	0.8875
CBM38.hmm	129	2582762316_1_1803_+	600	8.8e-27	2	129	449	579	0.984496124031
CE10.hmm	341	2582762327_1_945_+	314	1.5e-23	78	332	78	303	0.744868035191
CE15.hmm	269	2582762408_1_1347_+	448	1.2e-82	13	265	69	445	0.936802973978
GT4.hmm	160	2582762617_1_1161_+	386	3.5e-31	8	159	204	355	0.94375
CE14.hmm	124	2582762627_1_729_+	242	6.4e-20	2	117	12	112	0.927419354839
GH9.hmm	418	2582762695_1_2514_+	837	2.1e-113	2	418	138	584	0.995215311005
GT4.hmm	160	2582762715_1_1233_+	410	2.8e-25	11	158	227	374	0.91875
GT2_Glycos_transf_2.hmm	170	2582762716_1_927_+	308	7.5e-30	1	169	17	178	0.988235294118
GT5.hmm	472	2582762732_1_1518_+	505	1.6e-172	1	471	2	493	0.995762711864
CE1.hmm	227	2582762742_1_996_+	331	1.4e-22	5	143	49	228	0.607929515419
CE10.hmm	341	2582762743_1_867_+	288	6.3e-35	64	301	19	255	0.695014662757
CE1.hmm	227	2582762767_1_1734_+	577	6.6e-16	20	207	396	554	0.823788546256
GT4.hmm	160	2582762774_1_1428_+	475	5.4e-20	12	148	269	405	0.85
GT2_Glycos_transf_2.hmm	170	2582762788_1_1257_+	418	4.6e-29	1	169	78	236	0.988235294118
GT2_Glycos_transf_2.hmm	170	2582762791_1_948_+	315	2.6e-31	1	166	22	182	0.970588235294
GT4.hmm	160	2582762801_1_966_+	321	1.2e-23	7	127	136	254	0.75
CE14.hmm	124	2582762875_1_741_+	246	7.6e-20	1	124	22	127	0.991935483871
GT41.hmm	705	2582762927_1_2883_+	960	3.5e-84	80	513	412	955	0.614184397163
GH32.hmm	293	2582762961_1_2214_+	737	1.7e-44	9	284	269	546	0.938566552901
CE3.hmm	194	2582762981_1_1305_+	434	1.2e-16	52	189	104	244	0.70618556701
GT4.hmm	160	2582762983_1_1125_+	374	5.3e-36	8	146	195	331	0.8625
GT4.hmm	160	2582762987_1_1839_+	612	1.4e-17	76	151	217	291	0.46875
GT2_Glycos_transf_2.hmm	170	2582762988_1_978_+	325	5.7e-30	1	114	15	124	0.664705882353
GT4.hmm	160	2582762990_1_2124_+	707	3e-28	4	160	506	663	0.975
GH109.hmm	126	2582763131_1_1386_+	461	3.9e-21	5	114	51	154	0.865079365079
GH109.hmm	126	2582763156_1_1389_+	462	3.1e-17	2	123	45	170	0.960317460317
GT2_Glycos_transf_2.hmm	170	2582763192_1_1212_+	403	1.6e-24	1	167	58	229	0.976470588235
GT9.hmm	225	2582763213_1_1125_+	374	7.8e-47	2	211	71	313	0.928888888889
CE1.hmm	227	2582763214_1_1230_+	409	9.6e-54	1	218	171	402	0.955947136564
CBM32.hmm	124	2582763247_1_4566_+	1521	8.1e-25	5	122	331	450	0.943548387097
GH5_13.hmm	275	2582763258_1_1191_+	396	1.2e-108	1	275	65	343	0.996363636364
GT4.hmm	160	2582763262_1_1326_+	441	1.8e-22	9	153	252	401	0.9
GH109.hmm	126	2582763295_1_1233_+	410	2e-18	2	123	51	162	0.960317460317
GH109.hmm	126	2582763318_1_1113_+	370	1.6e-19	1	126	5	120	0.992063492063
GT2_Glycos_transf_2.hmm	170	2582763457_1_981_+	326	1.3e-35	1	169	5	168	0.988235294118
CBM47.hmm	128	2582763463_1_3579_+	1192	6.2e-21	1	95	573	664	0.734375
GH13.hmm	299	2582763485_1_2061_+	686	5.7e-59	12	297	209	545	0.953177257525
GT19.hmm	354	2582763519_1_1347_+	448	1.2e-100	1	349	34	394	0.983050847458
GT2_Glycos_transf_2.hmm	170	2582763550_1_783_+	260	1.4e-25	2	168	28	191	0.976470588235
AA3.hmm	618	2582763567_1_1617_+	538	2.5e-67	85	396	17	537	0.503236245955
GT4.hmm	160	2582763589_1_1032_+	343	2e-27	8	153	172	315	0.90625
GT4.hmm	160	2582763746_1_1119_+	372	8.4e-28	8	157	193	340	0.93125
GT2_Glycos_transf_2.hmm	170	2582763769_1_948_+	315	3e-28	1	164	4	167	0.958823529412
GT9.hmm	225	2582763788_1_1140_+	379	1.1e-48	3	222	103	357	0.973333333333
GH33.hmm	342	2582763817_1_1242_+	413	1.2e-22	79	327	156	400	0.72514619883
GH13_11.hmm	346	2582763826_1_1773_+	590	2.4e-142	1	346	171	531	0.99710982659
AA3.hmm	618	2582763850_1_1602_+	533	1.9e-92	86	400	1	531	0.508090614887
CE10.hmm	341	2582763877_1_1584_+	527	8.1e-24	57	269	229	457	0.621700879765
CE15.hmm	269	2582764005_1_2142_+	713	3.3e-16	52	267	114	382	0.799256505576
CBM38.hmm	129	2582764040_1_2157_+	718	2e-32	4	129	31	159	0.968992248062
GH32.hmm	293	2582764040_1_2157_+	718	1.6e-81	1	291	285	575	0.98976109215
CBM67.hmm	176	2582764071_1_3207_+	1068	4.6e-18	2	136	77	192	0.761363636364
GH63.hmm	570	2582764073_1_2844_+	947	4.6e-21	364	565	490	937	0.352631578947
CBM51.hmm	134	2582764076_1_1848_+	615	2.8e-26	2	134	483	613	0.985074626866
CE1.hmm	227	2582764081_1_2034_+	677	4.6e-53	1	222	79	301	0.973568281938
CE1.hmm	227	2582764081_1_2034_+	677	1.2e-50	1	221	446	669	0.969162995595
GH146.hmm	503	2582764103_1_2448_+	815	1.5e-127	2	503	51	553	0.996023856859
CBM32.hmm	124	2582764103_1_2448_+	815	6.8e-17	19	107	675	791	0.709677419355
CE15.hmm	269	2582764153_1_1206_+	401	6.5e-24	11	267	69	391	0.951672862454
GT4.hmm	160	2582764219_1_1308_+	435	5.1e-19	4	151	203	363	0.91875
GT41.hmm	705	2582764230_1_2883_+	960	3.5e-84	80	513	412	955	0.614184397163
CE1.hmm	227	2582764266_1_1356_+	451	3.1e-37	1	222	167	426	0.973568281938
