HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH92.hmm	491	2582690866_1_2280_+	759	1.8e-179	3	491	258	754	0.993890020367
GH13.hmm	299	2582690872_1_1398_+	465	1.6e-52	11	293	60	342	0.943143812709
GT9.hmm	225	2582690889_1_1029_+	342	4e-41	3	219	74	316	0.96
CE10.hmm	341	2582690953_1_2154_+	717	5.9e-16	76	309	476	696	0.683284457478
GT4.hmm	160	2582691070_1_1182_+	393	1.9e-19	7	153	216	359	0.9125
GT4.hmm	160	2582691071_1_1146_+	381	4.8e-22	11	152	213	342	0.88125
GT4.hmm	160	2582691074_1_1020_+	339	5.4e-20	8	159	163	310	0.94375
GT4.hmm	160	2582691076_1_1113_+	370	4.5e-16	11	118	197	305	0.66875
GT4.hmm	160	2582691110_1_1275_+	424	1.6e-20	8	156	221	402	0.925
GT2_Glycos_transf_2.hmm	170	2582691129_1_828_+	275	8e-25	1	139	4	164	0.811764705882
GT51.hmm	177	2582691151_1_2397_+	798	8.3e-54	1	177	59	237	0.994350282486
CE1.hmm	227	2582691155_1_747_+	248	1.5e-22	18	199	42	220	0.797356828194
GH23.hmm	135	2582691240_1_1623_+	540	1.1e-30	2	120	128	262	0.874074074074
CE10.hmm	341	2582691336_1_1116_+	371	3.9e-19	80	310	132	357	0.674486803519
GH3.hmm	216	2582691367_37_3117_+	1026	2.9e-63	4	215	118	344	0.976851851852
GT4.hmm	160	2582691368_1_1134_+	377	7.3e-36	6	154	199	343	0.925
GT19.hmm	354	2582691393_1_1140_+	379	2.2e-123	2	352	8	356	0.988700564972
GT2_Glycos_transf_2.hmm	170	2582691479_1_1041_+	346	2.2e-21	2	115	9	116	0.664705882353
CE1.hmm	227	2582691489_1_741_+	246	5e-23	8	174	33	175	0.73127753304
GT30.hmm	177	2582691589_1_1239_+	412	4e-38	6	176	45	211	0.960451977401
GT2_Glycos_transf_2.hmm	170	2582691627_1_1155_+	384	8.7e-17	1	131	56	189	0.764705882353
CE1.hmm	227	2582691706_1_1131_+	376	9.6e-27	7	210	30	258	0.894273127753
GH109.hmm	126	2582691711_1_1011_+	336	1.6e-16	1	122	3	115	0.960317460317
GT4.hmm	160	2582691736_1_1137_+	378	9.1e-24	2	143	192	334	0.88125
CE14.hmm	124	2582691738_1_705_+	234	6.7e-24	1	124	7	112	0.991935483871
CE3.hmm	194	2582691745_1_723_+	240	2.3e-17	21	188	51	232	0.860824742268
GH13.hmm	299	2582691751_1_2037_+	678	7.5e-56	8	297	333	674	0.966555183946
GH13.hmm	299	2582691773_1_828_+	275	3.2e-24	8	178	12	180	0.56856187291
GT2_Glycos_transf_2.hmm	170	2582691812_1_717_+	238	2.4e-17	1	131	4	127	0.764705882353
GT4.hmm	160	2582691814_1_669_+	222	3.4e-32	5	156	38	191	0.94375
GT2_Glycos_transf_2.hmm	170	2582691833_1_645_+	214	1.4e-31	1	128	3	127	0.747058823529
GT2_Glycos_transf_2.hmm	170	2582691858_1_738_+	245	1.1e-31	1	168	8	177	0.982352941176
GH109.hmm	126	2582691876_1_1014_+	337	9.4e-16	1	115	4	106	0.904761904762
CE15.hmm	269	2582691973_1_651_+	216	8.8e-52	89	268	12	216	0.665427509294
GH109.hmm	126	2582691997_1_1398_+	465	3e-46	1	126	58	182	0.992063492063
GT4.hmm	160	2582692004_1_1011_+	336	6.3e-19	10	152	160	305	0.8875
GT2_Glycos_transf_2.hmm	170	2582692006_1_1014_+	337	5.7e-23	2	169	8	175	0.982352941176
GH2.hmm	752	2582692007_1_1131_+	376	4.8e-41	35	303	33	376	0.356382978723
GT2_Glyco_tranf_2_3.hmm	230	2582692087_1_1419_+	472	4.1e-24	3	228	11	239	0.978260869565
GH29.hmm	346	2582692107_1_1347_+	448	2.4e-86	40	346	21	339	0.884393063584
GH3.hmm	216	2582692134_1_2280_+	759	1.8e-68	3	216	120	350	0.986111111111
GH92.hmm	491	2582692145_1_2925_+	974	2.6e-131	9	420	279	693	0.837067209776
GH13.hmm	299	2582692203_1_1671_+	556	4e-30	16	164	400	551	0.494983277592
CE10.hmm	341	2582692249_1_1443_+	480	9.1e-27	73	193	43	201	0.351906158358
GH16.hmm	189	2582692333_1_1026_+	341	1.5e-54	2	189	26	250	0.989417989418
GT2_Glycos_transf_2.hmm	170	2582692397_1_705_+	234	2.9e-33	2	168	4	169	0.976470588235
GT2_Glycos_transf_2.hmm	170	2582692416_1_753_+	250	1.4e-19	1	129	6	122	0.752941176471
GT9.hmm	225	2582692417_1_948_+	315	3.9e-29	32	204	94	292	0.764444444444
GH73.hmm	128	2582692420_1_738_+	245	9.7e-38	10	128	2	122	0.921875
GH23.hmm	135	2582692476_1_1431_+	476	3.2e-22	14	123	318	470	0.807407407407
GT2_Glycos_transf_2.hmm	170	2582692486_1_936_+	311	3.8e-20	1	128	5	137	0.747058823529
GH109.hmm	126	2582692492_1_1011_+	336	5.2e-17	1	125	2	117	0.984126984127
GT2_Glycos_transf_2.hmm	170	2582692550_1_951_+	316	5.4e-33	1	152	4	150	0.888235294118
