HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH20.hmm	337	2582666112_1_2367_+	788	2.6e-122	8	336	155	525	0.973293768546
GH33.hmm	342	2582666129_1_1122_+	373	3.2e-101	8	329	27	359	0.938596491228
GH3.hmm	216	2582666178_1_969_+	322	8.5e-30	3	123	172	308	0.555555555556
CE4.hmm	130	2582666179_1_762_+	253	2.7e-17	2	126	36	172	0.953846153846
GH9.hmm	418	2582666180_1_1782_+	593	5.5e-85	2	417	116	586	0.992822966507
CE9.hmm	373	2582666201_1_1182_+	393	1.4e-116	1	373	6	387	0.997319034853
GH109.hmm	126	2582666210_1_624_+	207	1.3e-16	1	118	37	149	0.928571428571
GH29.hmm	346	2582666211_1_906_+	301	2.5e-83	32	302	27	300	0.780346820809
GH63.hmm	570	2582666255_1_2610_+	869	8.7e-21	363	566	423	865	0.356140350877
GT35.hmm	674	2582666273_1_1671_+	556	1.4e-66	210	583	178	504	0.553412462908
GH29.hmm	346	2582666283_1_1386_+	461	2.4e-56	90	340	71	356	0.722543352601
GH18.hmm	296	2582666284_1_1065_+	354	1.7e-72	2	287	19	343	0.962837837838
GH43.hmm	248	2582666287_1_990_+	329	5.5e-59	3	246	32	312	0.979838709677
GH32.hmm	293	2582666295_1_1668_+	555	4.7e-48	7	293	67	394	0.976109215017
CE10.hmm	341	2582666300_1_2073_+	690	6e-19	84	321	457	676	0.695014662757
CBM67.hmm	176	2582666354_1_495_+	164	1.6e-17	51	169	2	128	0.670454545455
GH78.hmm	504	2582666355_1_1041_+	346	6.5e-57	6	300	31	346	0.583333333333
GH125.hmm	402	2582666456_1_762_+	253	3.3e-104	165	402	1	238	0.589552238806
GH95.hmm	722	2582666468_1_2442_+	813	5.4e-286	8	718	42	791	0.983379501385
GT4.hmm	160	2582666502_1_1125_+	374	7.8e-31	8	157	196	345	0.93125
GH142.hmm	479	2582666513_1_1572_+	523	5e-160	2	477	17	510	0.991649269311
GH65.hmm	372	2582666566_1_2010_+	669	6.1e-101	1	370	305	642	0.991935483871
GT83.hmm	540	2582666580_1_1626_+	541	8.2e-71	3	452	3	448	0.831481481481
GH74.hmm	233	2582666591_1_3180_+	1059	6.2e-16	43	127	126	213	0.360515021459
GH109.hmm	126	2582666599_1_1317_+	438	1.1e-22	3	122	44	160	0.944444444444
CBM9.hmm	182	2582666653_1_666_+	221	3.9e-23	1	172	24	210	0.93956043956
GH5_7.hmm	260	2582666665_1_609_+	202	1.4e-25	143	260	2	149	0.45
GT51.hmm	177	2582666675_1_2385_+	794	3.7e-60	1	177	55	231	0.994350282486
