HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA6.hmm	195	2582625656_1_552_+	183	2.5e-44	2	192	6	181	0.974358974359
GT51.hmm	177	2582625702_1_2568_+	855	9.2e-67	2	176	170	344	0.983050847458
GH103.hmm	295	2582625786_1_1194_+	397	8.9e-86	9	294	51	372	0.966101694915
CE1.hmm	227	2582625796_1_981_+	326	6.1e-39	6	218	66	315	0.933920704846
CE4.hmm	130	2582625889_1_885_+	294	4.1e-19	4	125	57	216	0.930769230769
GH23.hmm	135	2582626057_1_2346_+	781	3.1e-26	18	123	625	751	0.777777777778
CE10.hmm	341	2582626209_1_2052_+	683	2.6e-23	93	313	431	657	0.645161290323
GT2_Glycos_transf_2.hmm	170	2582626290_1_813_+	270	7.5e-18	2	122	5	124	0.705882352941
GT2_Glycos_transf_2.hmm	170	2582626302_1_789_+	262	3.1e-24	1	166	14	182	0.970588235294
GT83.hmm	540	2582626303_1_1566_+	521	1.9e-57	15	456	20	502	0.816666666667
CE10.hmm	341	2582626371_1_2028_+	675	2e-25	61	323	409	663	0.768328445748
CE10.hmm	341	2582626479_1_2064_+	687	1.9e-32	44	316	395	655	0.797653958944
CE10.hmm	341	2582626480_1_951_+	316	2.5e-28	53	309	50	280	0.75073313783
GT2_Glycos_transf_2.hmm	170	2582626511_1_834_+	277	4.3e-18	1	94	5	87	0.547058823529
AA3.hmm	618	2582626516_1_1599_+	532	4.2e-54	90	401	4	526	0.503236245955
CE9.hmm	373	2582626575_1_1134_+	377	6.4e-113	6	373	8	368	0.983914209115
GH3.hmm	216	2582626756_1_969_+	322	7.7e-51	6	216	60	288	0.972222222222
GH13_23.hmm	344	2582626778_1_1725_+	574	2e-153	1	344	44	399	0.997093023256
GH13_13.hmm	383	2582626784_1_2826_+	941	1.1e-109	1	383	350	730	0.997389033943
GH13_36.hmm	314	2582626785_217_1812_+	531	1.8e-91	1	312	36	350	0.990445859873
GH13.hmm	299	2582626786_1_2646_+	881	1.4e-59	4	290	58	412	0.95652173913
GT51.hmm	177	2582626908_1_2370_+	789	8.1e-67	2	176	104	278	0.983050847458
CE11.hmm	271	2582627050_1_927_+	308	1.4e-109	1	270	4	280	0.992619926199
GT28.hmm	157	2582627057_1_1080_+	359	1.5e-50	2	156	182	339	0.980891719745
CE10.hmm	341	2582627108_1_978_+	325	1e-75	45	335	30	315	0.850439882698
AA3.hmm	618	2582627143_1_1653_+	550	1.4e-95	87	393	8	550	0.495145631068
GT19.hmm	354	2582627185_1_1215_+	404	1.3e-109	2	353	17	387	0.991525423729
GH13_23.hmm	344	2582627255_1_1725_+	574	2e-153	1	344	44	399	0.997093023256
GT104.hmm	379	2582627422_1_1098_+	365	5.2e-29	9	154	1	142	0.382585751979
GT104.hmm	379	2582627422_1_1098_+	365	7.9e-18	187	376	159	354	0.498680738786
AA7.hmm	458	2582627636_1_1467_+	488	1.9e-19	6	183	35	222	0.386462882096
AA3_2.hmm	570	2582627842_1_1632_+	543	5e-105	3	569	2	530	0.99298245614
GT4.hmm	160	2582627883_1_1215_+	404	2.1e-29	6	151	206	345	0.90625
GT9.hmm	225	2582628002_1_987_+	328	1.2e-54	2	222	55	302	0.977777777778
GT51.hmm	177	2582628012_1_693_+	230	2.4e-61	11	176	59	224	0.932203389831
AA7.hmm	458	2582628190_1_1467_+	488	3.3e-19	6	183	35	222	0.386462882096
