HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA3_2.hmm	570	2595264855_315_1610_+	431	1.1e-72	112	566	5	429	0.79649122807
GH39.hmm	431	2595264977_1_1461_+	486	8.7e-144	3	431	12	444	0.993039443155
CE4.hmm	130	2595265004_1_708_+	235	1.4e-22	5	125	25	152	0.923076923077
CE10.hmm	341	2595265087_1_462_+	153	6.4e-17	165	316	6	136	0.442815249267
GH3.hmm	216	2595265195_1_1983_+	660	2.9e-67	9	215	133	352	0.953703703704
CE10.hmm	341	2595265259_1_1665_+	554	3.1e-37	32	193	61	239	0.472140762463
GT4.hmm	160	2595265295_1_1068_+	355	1.5e-22	6	132	176	289	0.7875
GH144.hmm	404	2595265336_1_1446_+	481	1.2e-141	6	403	43	474	0.982673267327
AA3.hmm	618	2595265379_88_1689_+	533	5e-104	87	397	11	531	0.501618122977
GT41.hmm	705	2595265397_1_1719_+	572	3.2e-109	61	513	16	568	0.641134751773
CE9.hmm	373	2595265509_1_1128_+	375	1e-117	3	370	9	374	0.983914209115
GH15.hmm	361	2595265544_1_1464_+	487	1.1e-19	42	304	169	419	0.725761772853
GT19.hmm	354	2595265746_1_1116_+	371	4.9e-124	7	353	1	351	0.977401129944
CE3.hmm	194	2595265818_1_825_+	274	4.6e-21	49	187	115	260	0.711340206186
GH8.hmm	320	2595265832_1_1107_+	368	4.2e-69	1	318	24	345	0.990625
GH20.hmm	337	2595265868_1_834_+	277	8.3e-26	205	336	3	165	0.388724035608
GT2_Glycos_transf_2.hmm	170	2595265924_1_2427_+	808	1.9e-34	1	169	235	405	0.988235294118
GT83.hmm	540	2595265954_1_1674_+	557	3.1e-114	8	538	12	546	0.981481481481
GH3.hmm	216	2595265959_19_1068_+	349	2.7e-49	10	214	52	273	0.944444444444
CE10.hmm	341	2595265969_1_960_+	319	2e-34	81	329	78	316	0.727272727273
