HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH18.hmm	296	2583019871_1_1029_+	342	2.9e-34	6	279	30	328	0.922297297297
GT2_Glyco_tranf_2_3.hmm	230	2583019989_1_1278_+	425	3.2e-27	1	227	75	310	0.982608695652
CE4.hmm	130	2583019990_1_1563_+	520	1.6e-16	4	110	115	259	0.815384615385
GH18.hmm	296	2583020069_1_1080_+	359	1.9e-34	8	281	31	351	0.922297297297
GT4.hmm	160	2583020133_1_1161_+	386	2.5e-34	11	159	215	361	0.925
GT2_Glycos_transf_2.hmm	170	2583020235_1_714_+	237	2.1e-21	1	169	17	177	0.988235294118
GT2_Glycos_transf_2.hmm	170	2583020236_1_921_+	306	1.3e-22	1	169	11	176	0.988235294118
GT2_Glycos_transf_2.hmm	170	2583020237_1_3465_+	1154	2.1e-25	1	121	63	179	0.705882352941
GT2_Glycos_transf_2.hmm	170	2583020237_1_3465_+	1154	2.2e-25	1	128	372	495	0.747058823529
GT2_Glycos_transf_2.hmm	170	2583020238_1_1023_+	340	7.5e-23	1	127	109	235	0.741176470588
GT2_Glycos_transf_2.hmm	170	2583020313_1_705_+	234	8.1e-19	1	101	5	105	0.588235294118
GT2_Glycos_transf_2.hmm	170	2583020319_1_885_+	294	7.7e-25	2	131	61	196	0.758823529412
GT2_Glycos_transf_2.hmm	170	2583020322_1_1191_+	396	5.9e-33	1	136	7	145	0.794117647059
GT11.hmm	276	2583020336_1_867_+	288	1.7e-79	1	276	1	284	0.996376811594
GT2_Glycos_transf_2.hmm	170	2583020337_1_798_+	265	3e-32	1	169	11	173	0.988235294118
GT4.hmm	160	2583020339_1_1053_+	350	9.8e-26	9	149	178	318	0.875
GT28.hmm	157	2583020440_1_1128_+	375	1.4e-40	2	157	193	358	0.987261146497
CE4.hmm	130	2583020548_1_1287_+	428	5e-19	4	112	189	303	0.830769230769
GT4.hmm	160	2583020555_1_1188_+	395	4.5e-31	10	157	213	362	0.91875
GT2_Glycos_transf_2.hmm	170	2583020556_1_720_+	239	8.3e-32	1	169	7	164	0.988235294118
GT4.hmm	160	2583020643_1_1032_+	343	3.9e-33	7	148	170	306	0.88125
CE4.hmm	130	2583020678_1_1293_+	430	5.8e-16	9	121	211	331	0.861538461538
GT51.hmm	177	2583020730_1_2487_+	828	5.3e-66	10	176	71	238	0.937853107345
