HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE4.hmm	130	2583034700_1_942_+	313	2.5e-19	8	124	60	209	0.892307692308
AA4.hmm	522	2583034743_1_1890_+	629	6.1e-17	13	239	155	374	0.432950191571
GH23.hmm	135	2583034885_1_1542_+	513	1.4e-24	2	124	139	278	0.903703703704
AA6.hmm	195	2583035123_1_540_+	179	3.2e-45	1	194	3	173	0.989743589744
GH102.hmm	157	2583035277_1_939_+	312	1.2e-29	3	156	71	210	0.974522292994
GT51.hmm	177	2583035307_1_747_+	248	4.4e-56	12	174	67	240	0.915254237288
CE11.hmm	271	2583035309_1_897_+	298	5.2e-109	9	270	3	270	0.963099630996
GT28.hmm	157	2583035315_1_1080_+	359	2.9e-50	2	156	183	342	0.980891719745
CE10.hmm	341	2583035363_1_1005_+	334	1.1e-63	53	337	35	329	0.83284457478
GT1.hmm	382	2583035371_1_1311_+	436	4.6e-41	14	381	30	429	0.960732984293
GT51.hmm	177	2583035552_1_2547_+	848	8.6e-69	2	177	97	271	0.988700564972
GH23.hmm	135	2583035769_1_888_+	295	6.1e-16	15	122	144	244	0.792592592593
GT2_Glyco_tranf_2_3.hmm	230	2583035794_1_1197_+	398	7.8e-18	2	222	27	248	0.95652173913
GT2_Glycos_transf_2.hmm	170	2583035892_1_3072_+	1023	1.5e-23	1	127	488	615	0.741176470588
GT2_Glycos_transf_2.hmm	170	2583035892_1_3072_+	1023	1.4e-21	1	169	749	928	0.988235294118
GH109.hmm	126	2583036006_1_954_+	317	7.3e-16	1	122	4	116	0.960317460317
GH103.hmm	295	2583036149_1_1101_+	366	2.8e-80	16	294	63	360	0.942372881356
GH23.hmm	135	2583036180_1_564_+	187	2.4e-24	15	122	25	151	0.792592592593
GT41.hmm	705	2583036193_1_2289_+	762	3.2e-131	79	520	202	751	0.625531914894
CE10.hmm	341	2583036264_1_963_+	320	1.5e-38	53	329	38	310	0.809384164223
GT30.hmm	177	2583036410_1_1374_+	457	2.1e-56	2	176	40	220	0.983050847458
GT9.hmm	225	2583036411_1_1137_+	378	1.2e-30	2	195	76	307	0.857777777778
CE10.hmm	341	2583036414_1_900_+	299	3.7e-34	63	308	38	275	0.718475073314
GT9.hmm	225	2583036600_1_1065_+	354	4.3e-52	2	222	69	333	0.977777777778
GH3.hmm	216	2583036721_1_1221_+	406	6.3e-52	5	215	86	329	0.972222222222
GT2_Glycos_transf_2.hmm	170	2583036791_1_807_+	268	2.2e-21	4	130	8	123	0.741176470588
GT104.hmm	379	2583036827_1_1260_+	419	1.8e-70	5	375	12	411	0.976253298153
CE4.hmm	130	2583036865_1_786_+	261	2e-31	4	128	56	197	0.953846153846
GT4.hmm	160	2583036866_1_1392_+	463	1.1e-24	12	150	277	413	0.8625
GT9.hmm	225	2583036867_1_1266_+	421	1.1e-20	11	201	104	392	0.844444444444
AA4.hmm	522	2583036875_1_1494_+	497	5.1e-22	54	262	73	273	0.39846743295
GH3.hmm	216	2583036905_1_1221_+	406	6.3e-52	5	215	86	329	0.972222222222
CE10.hmm	341	2583037041_1_891_+	296	2.8e-19	65	314	9	260	0.730205278592
CE10.hmm	341	2583037106_1_852_+	283	1.2e-29	71	334	14	278	0.771260997067
GT41.hmm	705	2583037236_1_1701_+	566	9.6e-79	127	384	186	564	0.364539007092
GT41.hmm	705	2583037238_1_2073_+	690	3.1e-134	123	524	157	679	0.568794326241
PL22.hmm	265	2583037379_1_1395_+	464	4.4e-16	140	258	322	440	0.445283018868
CE10.hmm	341	2583037405_1_912_+	303	4.7e-32	82	332	60	295	0.733137829912
GT19.hmm	354	2583037478_1_1227_+	408	6.5e-118	2	351	2	366	0.985875706215
GT4.hmm	160	2583037494_1_1005_+	334	1e-23	6	132	176	289	0.7875
GT51.hmm	177	2583037539_1_1401_+	466	2.8e-69	2	177	89	263	0.988700564972
AA3.hmm	618	2583037548_1_1806_+	601	1.1e-95	88	400	4	598	0.504854368932
