HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM67.hmm	176	2583022827_1_2229_+	742	8.1e-27	12	168	36	189	0.886363636364
GH78.hmm	504	2583022827_1_2229_+	742	1.5e-63	60	504	255	702	0.880952380952
GH13_20.hmm	285	2583022847_1_2697_+	898	2e-75	1	285	302	658	0.99649122807
GH106.hmm	824	2583022854_1_2877_+	958	2.3e-193	3	823	42	957	0.995145631068
GH28.hmm	325	2583022856_1_1488_+	495	6.4e-58	9	309	55	396	0.923076923077
GT4.hmm	160	2583022858_1_2289_+	762	1.8e-16	7	159	195	359	0.95
GH106.hmm	824	2583022870_1_1953_+	650	1.2e-87	12	548	44	554	0.650485436893
CE1.hmm	227	2583022872_1_1257_+	418	4.9e-19	5	143	168	336	0.607929515419
GH147.hmm	816	2583022880_1_2694_+	897	4.7e-298	4	814	42	866	0.992647058824
GH2.hmm	752	2583022881_1_2493_+	830	2.5e-122	21	465	30	583	0.590425531915
CE1.hmm	227	2583022886_1_1134_+	377	1.3e-40	7	218	148	369	0.929515418502
GH32.hmm	293	2583022893_1_1536_+	511	6.4e-98	1	288	49	351	0.9795221843
GH92.hmm	491	2583022898_1_2160_+	719	1.4e-163	5	489	226	718	0.985743380855
CE1.hmm	227	2583022904_1_2769_+	922	3.1e-41	7	216	42	294	0.920704845815
GH127.hmm	524	2583022904_1_2769_+	922	5.5e-38	48	502	381	831	0.86641221374
GH13_20.hmm	285	2583022909_1_1836_+	611	3.8e-112	1	285	102	472	0.99649122807
GH13.hmm	299	2583022910_1_2850_+	949	9.2e-40	16	289	417	719	0.913043478261
GH13.hmm	299	2583022911_1_1827_+	608	2.3e-53	12	296	160	477	0.94983277592
GH13.hmm	299	2583022913_1_2397_+	798	7e-48	12	297	339	681	0.953177257525
GH13.hmm	299	2583022915_1_1332_+	443	3.9e-53	12	291	46	324	0.933110367893
GH53.hmm	342	2583022916_1_1365_+	454	9.4e-116	1	342	24	354	0.997076023392
GH77.hmm	494	2583022920_1_1536_+	511	1.7e-167	1	488	11	489	0.985829959514
CE10.hmm	341	2583022924_1_2157_+	718	2.2e-18	68	310	465	698	0.709677419355
GH2.hmm	752	2583022933_1_1809_+	602	1e-101	23	464	48	570	0.586436170213
GT9.hmm	225	2583023031_1_1011_+	336	3.4e-26	5	211	74	307	0.915555555556
GT4.hmm	160	2583023032_1_1113_+	370	5.3e-20	2	153	188	341	0.94375
GT2_Glycos_transf_2.hmm	170	2583023040_1_1101_+	366	6.5e-26	1	168	43	211	0.982352941176
CBM66.hmm	155	2583023064_1_1161_+	386	7.1e-16	2	147	40	187	0.935483870968
GT4.hmm	160	2583023134_1_1122_+	373	8.8e-36	6	158	183	338	0.95
GT2_Glyco_tranf_2_3.hmm	230	2583023138_1_1986_+	661	1.6e-28	4	220	4	236	0.939130434783
GT2_Glycos_transf_2.hmm	170	2583023139_1_717_+	238	7.6e-32	2	168	5	168	0.976470588235
GT9.hmm	225	2583023142_1_1059_+	352	2.2e-28	6	219	96	335	0.946666666667
GT2_Glycos_transf_2.hmm	170	2583023143_1_945_+	314	1.7e-41	1	169	5	168	0.988235294118
GT2_Glycos_transf_2.hmm	170	2583023144_1_1044_+	347	6.5e-23	1	123	14	135	0.717647058824
GT28.hmm	157	2583023154_1_1113_+	370	7.2e-47	2	157	196	351	0.987261146497
GT30.hmm	177	2583023273_1_1278_+	425	1.1e-44	10	176	53	217	0.937853107345
GT9.hmm	225	2583023274_1_987_+	328	6.5e-38	3	221	70	307	0.968888888889
GH63.hmm	570	2583023280_1_1995_+	664	9.4e-139	31	564	21	660	0.935087719298
GH92.hmm	491	2583023286_1_2229_+	742	2.8e-166	2	491	208	726	0.995926680244
GH38.hmm	269	2583023289_1_3318_+	1105	3.1e-21	1	265	289	574	0.981412639405
CE10.hmm	341	2583023312_1_2463_+	820	2e-23	67	316	566	802	0.730205278592
GT9.hmm	225	2583023346_1_1032_+	343	1.1e-42	7	218	76	320	0.937777777778
GT2_Glyco_tranf_2_3.hmm	230	2583023349_1_1476_+	491	3.4e-29	8	228	56	278	0.95652173913
GH2.hmm	752	2583023392_1_3204_+	1067	3.2e-211	23	751	57	944	0.968085106383
GH29.hmm	346	2583023395_1_2058_+	685	4.8e-112	24	345	22	359	0.92774566474
GH20.hmm	337	2583023397_1_2706_+	901	4.3e-44	14	336	176	469	0.955489614243
GH13.hmm	299	2583023471_1_1497_+	498	6.8e-28	22	285	43	360	0.879598662207
GH89.hmm	663	2583023551_1_2178_+	725	1.3e-203	2	612	70	682	0.920060331825
GH3.hmm	216	2583023558_1_2871_+	956	6.5e-57	7	215	116	339	0.962962962963
GH127.hmm	524	2583023561_1_2022_+	673	3.9e-39	314	524	310	523	0.400763358779
GT4.hmm	160	2583023576_1_1191_+	396	6.5e-29	4	156	213	361	0.95
GH89.hmm	663	2583023632_1_2856_+	951	6.7e-220	2	662	71	714	0.995475113122
GH3.hmm	216	2583023703_1_2580_+	859	6.7e-71	3	215	59	301	0.981481481481
GH95.hmm	722	2583023716_1_2460_+	819	5.7e-266	6	715	38	783	0.981994459834
GH13_20.hmm	285	2583023717_1_1359_+	452	6.1e-66	3	282	35	325	0.978947368421
GH95.hmm	722	2583023735_1_2487_+	828	7.7e-285	6	717	31	791	0.984764542936
GT2_Glycos_transf_2.hmm	170	2583023783_1_1458_+	485	9e-19	1	163	242	408	0.952941176471
GT9.hmm	225	2583023842_1_1047_+	348	3.1e-54	7	221	80	319	0.951111111111
GT9.hmm	225	2583023843_1_1005_+	334	5.5e-30	7	205	81	310	0.88
GT9.hmm	225	2583023844_1_1140_+	379	2.4e-22	8	221	105	357	0.946666666667
GT4.hmm	160	2583023899_1_1131_+	376	4.5e-30	7	149	199	331	0.8875
GT19.hmm	354	2583023916_1_1161_+	386	2.8e-114	2	352	11	363	0.988700564972
GH2.hmm	752	2583023919_1_2568_+	855	1.4e-38	24	363	44	425	0.45079787234
CBM51.hmm	134	2583023936_1_1974_+	657	7.2e-40	2	134	30	164	0.985074626866
GH27.hmm	375	2583023936_1_1974_+	657	7.3e-38	126	345	378	578	0.584
CE10.hmm	341	2583023978_1_2064_+	687	2.8e-19	60	309	410	646	0.730205278592
GH89.hmm	663	2583023987_1_2223_+	740	2.9e-232	2	663	69	731	0.996983408748
CE10.hmm	341	2583023990_1_2034_+	677	2.3e-18	89	316	445	661	0.66568914956
GH127.hmm	524	2583024047_1_2406_+	801	5.5e-199	1	524	38	569	0.998091603053
GH51.hmm	630	2583024048_1_2562_+	853	1.6e-120	110	629	239	850	0.82380952381
GH27.hmm	375	2583024053_1_1389_+	462	2.9e-27	131	272	37	229	0.376
GH127.hmm	524	2583024064_1_1962_+	653	7.9e-207	1	524	35	564	0.998091603053
CBM9.hmm	182	2583024072_1_672_+	223	9.3e-17	7	181	22	220	0.956043956044
GH105.hmm	332	2583024083_1_1884_+	627	1.3e-88	12	331	312	623	0.960843373494
GT83.hmm	540	2583024089_1_1476_+	491	1e-43	34	386	34	372	0.651851851852
GH116.hmm	363	2583024101_1_2562_+	853	3.2e-68	4	362	414	772	0.986225895317
GH31.hmm	427	2583024106_1_2448_+	815	6.9e-166	1	427	234	675	0.997658079625
PL9.hmm	374	2583024114_1_1524_+	507	1.1e-119	10	374	21	385	0.973262032086
GH18.hmm	296	2583024120_1_3345_+	1114	1.5e-40	48	294	148	412	0.831081081081
CE4.hmm	130	2583024120_1_3345_+	1114	8.7e-31	7	108	487	589	0.776923076923
GT2_Glyco_tranf_2_3.hmm	230	2583024120_1_3345_+	1114	5.5e-37	5	230	762	981	0.978260869565
CE11.hmm	271	2583024173_1_1401_+	466	8.3e-74	1	220	5	226	0.808118081181
GT9.hmm	225	2583024229_1_1059_+	352	1.5e-41	3	213	70	331	0.933333333333
GT2_Glycos_transf_2.hmm	170	2583024232_1_645_+	214	1.2e-26	1	106	12	115	0.617647058824
CE4.hmm	130	2583024233_1_1785_+	594	1.2e-34	4	128	403	542	0.953846153846
GH106.hmm	824	2583024238_1_3153_+	1050	2.3e-75	2	655	39	722	0.792475728155
GH29.hmm	346	2583024242_1_1308_+	435	1.4e-100	31	346	17	329	0.910404624277
GT4.hmm	160	2583024281_1_1131_+	376	4.5e-42	5	157	194	343	0.95
GH47.hmm	446	2583024291_1_1386_+	461	2.2e-128	2	446	45	454	0.995515695067
GH92.hmm	491	2583024292_1_2955_+	984	1.2e-200	2	491	240	729	0.995926680244
GH3.hmm	216	2583024318_1_2286_+	761	5e-73	2	214	107	328	0.981481481481
GH29.hmm	346	2583024334_1_1839_+	612	2.7e-106	15	346	19	354	0.956647398844
CE1.hmm	227	2583024357_1_1140_+	379	7.3e-36	7	208	55	357	0.885462555066
