HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH1.hmm	429	2583060494_1_807_+	268	1.8e-21	51	259	43	243	0.484848484848
CE14.hmm	124	2583060604_34_708_+	224	3.1e-26	1	117	1	108	0.935483870968
GT2_Glyco_tranf_2_3.hmm	230	2583060649_1_942_+	313	7e-17	4	214	9	221	0.913043478261
GT4.hmm	160	2583060651_1_1098_+	365	1.9e-29	6	145	182	320	0.86875
GT4.hmm	160	2583060791_1_1218_+	405	8.2e-34	6	155	213	367	0.93125
CE4.hmm	130	2583060798_1_858_+	285	4.2e-21	18	127	47	157	0.838461538462
GH1.hmm	429	2583060938_1_708_+	235	6.8e-68	4	230	7	228	0.526806526807
GT2_Glycos_transf_2.hmm	170	2583060975_1_840_+	279	3.6e-16	29	108	6	85	0.464705882353
AA7.hmm	458	2583060999_1_1437_+	478	3.2e-21	8	212	57	267	0.445414847162
GT2_Glycos_transf_2.hmm	170	2583061003_1_801_+	266	9.1e-18	4	165	42	198	0.947058823529
GT2_Glycos_transf_2.hmm	170	2583061072_1_435_+	144	1.6e-20	2	130	5	132	0.752941176471
AA4.hmm	522	2583061086_1_1395_+	464	7.2e-19	22	207	11	194	0.354406130268
GT89.hmm	556	2583061177_1_942_+	313	8.7e-41	277	550	24	303	0.491007194245
GT89.hmm	556	2583061179_1_732_+	243	3.1e-42	6	223	9	234	0.390287769784
