HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH20.hmm	337	2582844449_1_1518_+	505	9.4e-112	9	335	123	473	0.967359050445
GT4.hmm	160	2582844472_1_1218_+	405	6.3e-33	6	154	213	367	0.925
GT4.hmm	160	2582844523_1_399_+	132	7.3e-20	65	157	8	99	0.575
GT4.hmm	160	2582844651_1_1368_+	455	1.7e-33	9	159	265	415	0.9375
CE14.hmm	124	2582844676_1_849_+	282	8e-40	1	124	7	142	0.991935483871
GT4.hmm	160	2582844700_1_1152_+	383	1.5e-34	5	159	191	351	0.9625
CE14.hmm	124	2582844716_1_708_+	235	1.1e-26	1	117	12	119	0.935483870968
CE14.hmm	124	2582844953_1_738_+	245	3e-29	1	117	19	126	0.935483870968
GH3.hmm	216	2582844982_1_996_+	331	1.9e-40	3	215	51	278	0.981481481481
CE10.hmm	341	2582844995_1_927_+	308	6.6e-60	40	336	25	306	0.868035190616
GT2_Glyco_tranf_2_3.hmm	230	2582845122_1_3252_+	1083	7.2e-16	4	212	9	219	0.904347826087
GT4.hmm	160	2582845123_1_1113_+	370	1.7e-34	5	152	188	334	0.91875
GT2_Glycos_transf_2.hmm	170	2582845133_1_939_+	312	1.2e-22	1	108	8	118	0.629411764706
AA2.hmm	255	2582845294_1_708_+	235	9e-20	4	118	66	182	0.447058823529
