HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH105.hmm	332	2595245988_1_1188_+	395	1.2e-59	57	331	125	394	0.825301204819
CE12.hmm	210	2595245995_1_828_+	275	1.6e-55	2	209	31	242	0.985714285714
GH28.hmm	325	2595246004_1_1452_+	483	1.4e-75	5	307	72	446	0.929230769231
GH28.hmm	325	2595246005_1_1305_+	434	9.1e-78	8	320	65	412	0.96
GH29.hmm	346	2595246012_1_1653_+	550	7.7e-90	23	345	25	330	0.93063583815
GH28.hmm	325	2595246013_1_1359_+	452	2.2e-66	4	307	24	356	0.932307692308
GH141.hmm	527	2595246014_1_1098_+	365	7.6e-22	2	245	30	319	0.46110056926
GH43_24.hmm	244	2595246018_1_1050_+	349	1.8e-47	1	238	54	318	0.97131147541
GH29.hmm	346	2595246027_1_1620_+	539	5.5e-102	17	345	62	435	0.947976878613
CE14.hmm	124	2595246031_1_936_+	311	1.7e-21	1	122	49	172	0.975806451613
CE14.hmm	124	2595246035_1_735_+	244	2.5e-16	1	124	14	120	0.991935483871
GT4.hmm	160	2595246036_1_1119_+	372	1.5e-25	8	156	196	340	0.925
GH28.hmm	325	2595246086_1_1560_+	519	2.3e-84	6	305	49	416	0.92
GT4.hmm	160	2595246205_1_1212_+	403	3.4e-26	12	157	220	371	0.90625
GT4.hmm	160	2595246206_1_1020_+	339	5.3e-16	5	153	158	308	0.925
GT4.hmm	160	2595246208_1_1167_+	388	8e-24	8	154	206	354	0.9125
GT4.hmm	160	2595246212_1_1647_+	548	1.4e-17	15	159	352	518	0.9
GT2_Glycos_transf_2.hmm	170	2595246217_1_933_+	310	3.7e-27	1	158	7	163	0.923529411765
GT2_Glycos_transf_2.hmm	170	2595246218_1_933_+	310	4.6e-24	1	133	4	141	0.776470588235
CE10.hmm	341	2595246225_1_2949_+	982	4.2e-48	69	313	31	280	0.715542521994
GH2.hmm	752	2595246225_1_2949_+	982	2.1e-107	20	491	313	892	0.626329787234
AA3.hmm	618	2595246291_1_1800_+	599	8.7e-56	84	403	7	596	0.516181229773
GH1.hmm	429	2595246292_1_1485_+	494	5.4e-156	3	428	42	492	0.990675990676
GH2.hmm	752	2595246313_1_1776_+	591	7.5e-98	26	442	36	525	0.553191489362
GH29.hmm	346	2595246314_1_1557_+	518	1.1e-100	23	346	32	403	0.933526011561
GH109.hmm	126	2595246316_1_1356_+	451	2.6e-18	3	120	55	165	0.928571428571
CE1.hmm	227	2595246317_1_840_+	279	2.6e-26	9	207	41	254	0.872246696035
GT9.hmm	225	2595246370_1_1272_+	423	3.2e-36	7	216	131	393	0.928888888889
CE12.hmm	210	2595246379_1_1314_+	437	4e-62	1	210	196	392	0.995238095238
GH2.hmm	752	2595246380_1_2385_+	794	9.3e-119	20	466	23	561	0.593085106383
GH28.hmm	325	2595246381_1_1455_+	484	7.1e-69	7	322	74	460	0.969230769231
GH28.hmm	325	2595246383_1_1341_+	446	2.4e-64	10	312	54	373	0.929230769231
GH106.hmm	824	2595246384_1_2604_+	867	1.8e-220	4	759	40	865	0.916262135922
