HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT14.hmm	250	2583049000_1_969_+	322	1.4e-21	5	218	9	250	0.852
GT4.hmm	160	2583049029_1_1038_+	345	4.2e-29	7	146	169	304	0.86875
GT4.hmm	160	2583049030_1_1041_+	346	2e-30	9	141	172	302	0.825
AA6.hmm	195	2583049031_1_672_+	223	2.6e-64	25	195	51	220	0.871794871795
CE4.hmm	130	2583049062_1_492_+	163	3.5e-20	20	107	41	128	0.669230769231
GH102.hmm	157	2583049110_1_1155_+	384	6.5e-43	50	157	169	276	0.68152866242
GT20.hmm	475	2583049130_1_501_+	166	1.8e-52	13	186	2	164	0.364210526316
GT41.hmm	705	2583049193_1_2007_+	668	1.1e-84	124	516	138	666	0.556028368794
CE10.hmm	341	2583049250_1_690_+	229	6.4e-27	94	278	14	174	0.539589442815
AA3_2.hmm	570	2583049273_453_1181_+	242	1.7e-36	167	367	5	202	0.350877192982
GT4.hmm	160	2583049365_1_1062_+	353	7.5e-19	10	149	197	320	0.86875
CE11.hmm	271	2583049393_1_558_+	185	7.3e-54	1	162	22	185	0.594095940959
GH65.hmm	372	2583049426_1_2067_+	688	3.5e-135	1	368	308	687	0.986559139785
GH19.hmm	231	2583049666_1_753_+	250	1e-23	54	157	76	208	0.445887445887
GT2_Glycos_transf_2.hmm	170	2583049744_1_1104_+	367	5.3e-30	1	168	11	176	0.982352941176
AA7.hmm	458	2583049774_1_1437_+	478	1.8e-17	7	230	37	271	0.486899563319
GT51.hmm	177	2583049999_1_1236_+	411	1.5e-64	3	176	102	278	0.977401129944
GT2_Glycos_transf_2.hmm	170	2583050043_1_2739_+	912	3.6e-24	1	165	314	479	0.964705882353
GT4.hmm	160	2583050108_1_1173_+	390	2e-35	9	156	218	361	0.91875
GT51.hmm	177	2583050131_1_822_+	273	3.7e-52	36	165	80	209	0.728813559322
