HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glycos_transf_2.hmm	170	2582792742_1_741_+	246	4.3e-20	2	132	5	134	0.764705882353
CE7.hmm	313	2582792750_1_1260_+	419	5.4e-70	11	304	110	404	0.936102236422
PL14_3.hmm	192	2582792761_1_528_+	175	2.4e-58	26	190	4	171	0.854166666667
CE10.hmm	341	2582792796_1_1080_+	359	1.4e-37	81	330	44	284	0.730205278592
GT1.hmm	382	2582792818_1_1221_+	406	3.2e-39	4	359	8	388	0.929319371728
CE4.hmm	130	2582792878_1_729_+	242	7.8e-29	3	126	16	147	0.946153846154
GH109.hmm	126	2582792910_1_1347_+	448	1.8e-19	1	123	42	156	0.968253968254
CE10.hmm	341	2582792984_1_825_+	274	1.8e-42	80	318	31	265	0.697947214076
GH33.hmm	342	2582793000_1_1314_+	437	4.9e-30	15	325	117	408	0.906432748538
GT35.hmm	674	2582793006_1_1722_+	573	1.5e-215	142	673	2	567	0.787833827893
GH109.hmm	126	2582793060_1_1404_+	467	5.5e-23	1	122	58	181	0.960317460317
GT2_Glycos_transf_2.hmm	170	2582793118_1_930_+	309	1.1e-38	1	169	7	168	0.988235294118
GT26.hmm	171	2582793119_1_759_+	252	2.4e-62	3	171	62	231	0.982456140351
PL10_3.hmm	271	2582793159_1_1452_+	483	1.4e-95	1	271	120	396	0.9963099631
GT51.hmm	177	2582793174_1_2193_+	730	3e-62	2	176	76	252	0.983050847458
CE15.hmm	269	2582793361_1_1062_+	353	4.9e-18	9	267	35	350	0.959107806691
GH13_3.hmm	238	2582793410_1_2034_+	677	1.9e-110	8	238	240	471	0.966386554622
GH109.hmm	126	2582793431_1_1452_+	483	8.6e-26	1	118	35	147	0.928571428571
GT4.hmm	160	2582793467_1_1287_+	428	1.2e-25	6	152	238	392	0.9125
GT4.hmm	160	2582793472_1_1113_+	370	3.9e-30	6	158	188	339	0.95
GT51.hmm	177	2582793517_1_2511_+	836	1.1e-64	2	177	81	256	0.988700564972
CBM51.hmm	134	2582793543_1_1008_+	335	4.6e-20	3	100	80	180	0.723880597015
CE4.hmm	130	2582793553_1_765_+	254	2.6e-30	6	124	72	195	0.907692307692
CE14.hmm	124	2582793566_1_798_+	265	5.9e-16	1	117	5	109	0.935483870968
GT4.hmm	160	2582793572_1_1122_+	373	9.2e-35	5	149	195	333	0.9
CE1.hmm	227	2582793580_1_615_+	204	5.5e-37	1	138	40	182	0.603524229075
CE10.hmm	341	2582793583_1_870_+	289	4.1e-29	75	322	28	260	0.724340175953
CE14.hmm	124	2582793585_1_894_+	297	5.5e-23	2	124	28	136	0.983870967742
AA4.hmm	522	2582793595_1_1593_+	530	1.8e-23	14	239	74	289	0.431034482759
GH109.hmm	126	2582793664_1_1362_+	453	5.5e-17	1	114	44	147	0.896825396825
CE4.hmm	130	2582793675_1_879_+	292	8.8e-36	4	117	75	190	0.869230769231
GH109.hmm	126	2582793677_1_1044_+	347	1.9e-17	1	124	4	118	0.97619047619
GT9.hmm	225	2582793692_1_999_+	332	4.1e-35	4	206	88	301	0.897777777778
GH109.hmm	126	2582793708_1_1275_+	424	1.8e-19	2	120	33	146	0.936507936508
CE15.hmm	269	2582793800_1_1260_+	419	3.3e-88	13	267	41	417	0.944237918216
GH109.hmm	126	2582793830_1_1284_+	427	4e-19	1	122	29	146	0.960317460317
