HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51.hmm	177	2582888312_1_2517_+	838	9.2e-57	9	176	160	331	0.943502824859
CE10.hmm	341	2582888319_1_2037_+	678	3.1e-23	26	330	326	671	0.891495601173
GT83.hmm	540	2582888436_279_1772_+	497	2.1e-19	65	394	34	358	0.609259259259
CE9.hmm	373	2582888600_1_1125_+	374	1.9e-104	19	373	15	368	0.949061662198
GH63.hmm	570	2582888712_1_2661_+	886	7.7e-18	355	568	429	881	0.373684210526
GT2_Glycos_transf_2.hmm	170	2582888781_1_372_+	123	3.4e-30	1	115	6	123	0.670588235294
GT83.hmm	540	2582888789_1_1920_+	639	3.5e-90	7	447	19	522	0.814814814815
GT2_Glycos_transf_2.hmm	170	2582888790_1_1344_+	447	1.4e-31	2	166	64	226	0.964705882353
GT2_Glycos_transf_2.hmm	170	2582888884_1_1035_+	344	2.1e-30	1	162	7	170	0.947058823529
GT2_Glycos_transf_2.hmm	170	2582888989_1_951_+	316	2.9e-17	2	157	14	164	0.911764705882
GH3.hmm	216	2582888991_1_1863_+	620	6.7e-64	6	216	130	357	0.972222222222
AA3.hmm	618	2582888996_1_1452_+	483	5.5e-34	154	399	4	476	0.39644012945
GT2_Glycos_transf_2.hmm	170	2582889067_1_801_+	266	5e-17	2	135	5	148	0.782352941176
GT26.hmm	171	2582889129_1_1317_+	438	1.8e-65	2	171	237	406	0.988304093567
GT2_Glycos_transf_2.hmm	170	2582889143_1_687_+	228	3.1e-21	1	163	4	159	0.952941176471
GH88.hmm	329	2582889149_1_1101_+	366	3e-101	4	329	31	359	0.987841945289
GT2_Glycos_transf_2.hmm	170	2582889172_1_957_+	318	4.8e-17	2	124	6	119	0.717647058824
GT2_Glycos_transf_2.hmm	170	2582889173_1_1050_+	349	2.9e-27	1	118	8	121	0.688235294118
GH79.hmm	455	2582889230_1_1389_+	462	2.8e-54	3	413	63	440	0.901098901099
GT2_Glycos_transf_2.hmm	170	2582889240_1_2436_+	811	1.8e-22	1	107	56	160	0.623529411765
GT2_Glycos_transf_2.hmm	170	2582889250_1_1383_+	460	3.7e-32	1	166	30	184	0.970588235294
GT9.hmm	225	2582889285_1_747_+	248	1.6e-22	51	201	97	245	0.666666666667
CE14.hmm	124	2582889308_1_882_+	293	1.6e-16	1	124	66	177	0.991935483871
GH57.hmm	383	2582889346_1_1473_+	490	1.8e-88	2	318	8	460	0.825065274151
AA3.hmm	618	2582889382_1_1551_+	516	1.4e-52	86	396	1	513	0.501618122977
GH77.hmm	494	2582889469_1_2130_+	709	2.9e-138	2	485	160	683	0.977732793522
CE10.hmm	341	2582889480_1_1512_+	503	4.4e-39	68	188	79	212	0.351906158358
GT21.hmm	233	2582889527_1_1122_+	373	4.2e-68	1	233	44	274	0.995708154506
GT4.hmm	160	2582889622_1_1200_+	399	9.4e-34	5	160	187	339	0.96875
GT4.hmm	160	2582889623_1_1188_+	395	3.4e-32	5	159	205	356	0.9625
GT2_Glycos_transf_2.hmm	170	2582889636_1_654_+	217	4.6e-16	2	168	9	168	0.976470588235
GT9.hmm	225	2582889792_1_921_+	306	2.2e-42	9	205	77	288	0.871111111111
GT2_Glyco_tranf_2_3.hmm	230	2582889800_1_1797_+	598	1.4e-39	1	230	60	309	0.995652173913
GT30.hmm	177	2582889803_1_351_+	116	6.4e-19	3	73	39	116	0.395480225989
GT2_Glyco_tranf_2_3.hmm	230	2582889820_1_1611_+	536	1.2e-25	2	228	85	312	0.982608695652
CE10.hmm	341	2582889825_1_2091_+	696	6.4e-28	57	320	425	681	0.771260997067
GT83.hmm	540	2582889840_1_1647_+	548	6.8e-27	65	366	82	388	0.557407407407
GT9.hmm	225	2582889856_1_1029_+	342	9.3e-56	2	223	70	320	0.982222222222
GT9.hmm	225	2582889857_1_972_+	323	1.3e-43	5	203	79	285	0.88
CE4.hmm	130	2582889902_1_723_+	240	4e-30	6	121	43	159	0.884615384615
GH109.hmm	126	2582889904_1_717_+	238	2.5e-18	1	120	31	140	0.944444444444
GT2_Glycos_transf_2.hmm	170	2582890009_1_354_+	117	2.6e-23	2	103	9	104	0.594117647059
GT28.hmm	157	2582890054_1_1239_+	412	5.3e-22	3	152	233	379	0.949044585987
GT4.hmm	160	2582890077_1_1191_+	396	8.1e-29	7	159	213	366	0.95
GT2_Glycos_transf_2.hmm	170	2582890079_1_1164_+	387	1.8e-25	1	165	48	208	0.964705882353
CE1.hmm	227	2582890126_1_780_+	259	6.1e-23	5	147	35	189	0.625550660793
GH23.hmm	135	2582890150_1_759_+	252	3.3e-31	16	128	118	231	0.82962962963
GH2.hmm	752	2582890155_1_2469_+	822	8.4e-88	30	465	46	620	0.578457446809
GT2_Glycos_transf_2.hmm	170	2582890193_1_708_+	235	3.2e-20	2	165	8	162	0.958823529412
GT83.hmm	540	2582890194_1_1629_+	542	1.3e-18	19	387	51	430	0.681481481481
GT83.hmm	540	2582890196_1_1716_+	571	1.8e-21	61	402	91	414	0.631481481481
CE12.hmm	210	2582890213_1_807_+	268	5.3e-61	1	210	29	253	0.995238095238
GH28.hmm	325	2582890219_1_1353_+	450	8e-88	6	309	66	432	0.932307692308
GH28.hmm	325	2582890220_1_2184_+	727	5.8e-81	21	306	80	399	0.876923076923
CE8.hmm	288	2582890220_1_2184_+	727	2.8e-90	4	287	420	716	0.982638888889
GT83.hmm	540	2582890310_1_1644_+	547	8.3e-21	8	360	21	373	0.651851851852
GT83.hmm	540	2582890385_1_1479_+	492	2.4e-16	14	354	22	367	0.62962962963
CE10.hmm	341	2582890391_1_918_+	305	6.2e-43	44	316	25	267	0.797653958944
CE10.hmm	341	2582890541_1_510_+	169	1.4e-28	147	320	2	151	0.507331378299
GH2.hmm	752	2582890542_1_1818_+	605	3.8e-110	25	432	29	519	0.541223404255
GH133.hmm	372	2582890567_1_1236_+	411	1.8e-37	10	143	283	409	0.35752688172
GT83.hmm	540	2582890578_1_1650_+	549	7.5e-19	9	360	29	380	0.65
GT83.hmm	540	2582890579_1_1638_+	545	3.2e-18	63	371	108	401	0.57037037037
GT83.hmm	540	2582890689_1_1581_+	526	1e-26	65	397	72	400	0.614814814815
GT66.hmm	693	2582890698_1_882_+	293	2.7e-39	5	301	11	292	0.427128427128
GT28.hmm	157	2582890699_1_1095_+	364	1.3e-35	2	155	182	341	0.974522292994
GT4.hmm	160	2582890709_1_1149_+	382	7.5e-29	8	127	201	320	0.74375
GT9.hmm	225	2582890710_1_1092_+	363	6.2e-40	3	219	84	338	0.96
GT4.hmm	160	2582890712_1_1140_+	379	1.3e-28	7	159	203	349	0.95
GT4.hmm	160	2582890714_1_1170_+	389	3.2e-27	7	153	207	351	0.9125
