HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	2582780249_1_684_+	227	1.1e-26	6	158	38	194	0.95
GT2_Glycos_transf_2.hmm	170	2582780320_1_741_+	246	7.3e-19	2	168	9	170	0.976470588235
GT2_Glycos_transf_2.hmm	170	2582780445_1_945_+	314	1.7e-37	1	167	4	166	0.976470588235
GH23.hmm	135	2582780469_1_909_+	302	3.9e-18	2	133	93	236	0.97037037037
GH23.hmm	135	2582780512_1_2157_+	718	2.8e-22	2	121	124	258	0.881481481481
CE4.hmm	130	2582780797_1_561_+	186	9.1e-24	5	112	6	109	0.823076923077
GH130.hmm	296	2582780800_1_417_+	138	7.7e-33	5	119	23	138	0.385135135135
GT51.hmm	177	2582780816_1_654_+	217	2.1e-47	1	146	70	217	0.819209039548
GT2_Glycos_transf_2.hmm	170	2582780836_1_930_+	309	2.9e-37	1	168	7	170	0.982352941176
GH3.hmm	216	2582780858_1_2913_+	970	1.5e-53	7	214	103	324	0.958333333333
GT10.hmm	347	2582780882_1_819_+	272	6.5e-22	139	302	103	242	0.469740634006
GT11.hmm	276	2582780883_1_771_+	256	2.4e-65	1	276	1	256	0.996376811594
GT2_Glycos_transf_2.hmm	170	2582780898_1_1146_+	381	1.6e-16	2	165	46	206	0.958823529412
AA2.hmm	255	2582780909_1_2262_+	753	1.4e-16	6	118	97	211	0.439215686275
GT51.hmm	177	2582780922_1_2229_+	742	4.6e-63	3	176	62	239	0.977401129944
GT5.hmm	472	2582780925_1_831_+	276	1.1e-43	1	222	5	239	0.468220338983
GT83.hmm	540	2582780942_1_1422_+	473	7e-74	7	438	7	456	0.798148148148
GT30.hmm	177	2582781034_1_1215_+	404	6.9e-34	4	176	37	206	0.971751412429
GT2_Glycos_transf_2.hmm	170	2582781118_1_729_+	242	9e-34	1	133	4	140	0.776470588235
GT51.hmm	177	2582781265_1_1992_+	663	2.4e-61	1	176	59	237	0.988700564972
GT2_Glycos_transf_2.hmm	170	2582781317_1_1845_+	614	1.7e-18	1	166	9	190	0.970588235294
GT19.hmm	354	2582781327_1_1119_+	372	3.3e-126	2	352	4	352	0.988700564972
GT51.hmm	177	2582781330_1_2442_+	813	3.4e-61	1	176	59	237	0.988700564972
GH128.hmm	224	2582781417_1_729_+	242	1.7e-50	7	224	38	239	0.96875
GH3.hmm	216	2582781506_1_1677_+	558	2e-60	4	215	92	318	0.976851851852
