HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH3.hmm	216	2582628345_1_1581_+	526	1.2e-62	4	215	63	288	0.976851851852
GH23.hmm	135	2582628373_1_963_+	320	4.1e-32	16	128	152	263	0.82962962963
GT19.hmm	354	2582628448_1_1461_+	486	1.1e-102	2	345	69	428	0.968926553672
GT28.hmm	157	2582628479_1_1176_+	391	5.9e-42	1	140	217	359	0.885350318471
GT39.hmm	223	2582628486_1_1602_+	533	1e-49	2	223	37	349	0.991031390135
GH13.hmm	299	2582628538_1_1581_+	526	1.9e-33	19	290	52	354	0.90635451505
GT9.hmm	225	2582628550_1_1023_+	340	2.3e-48	6	218	69	312	0.942222222222
GH23.hmm	135	2582628579_1_819_+	272	1.7e-16	11	128	150	268	0.866666666667
GT2_Glycos_transf_2.hmm	170	2582628615_1_1002_+	333	5.2e-21	2	166	12	177	0.964705882353
CE11.hmm	271	2582628716_1_825_+	274	2.6e-44	8	269	4	264	0.963099630996
CE1.hmm	227	2582628793_1_891_+	296	4e-19	7	210	30	259	0.894273127753
GT4.hmm	160	2582628813_1_1329_+	442	1e-31	9	158	260	406	0.93125
GT2_Glyco_tranf_2_3.hmm	230	2582628856_1_1533_+	510	1.3e-38	4	228	140	364	0.973913043478
GT9.hmm	225	2582629072_1_1245_+	414	2.2e-40	12	220	138	389	0.924444444444
GH13.hmm	299	2582629082_1_1659_+	552	1.7e-48	11	293	134	428	0.943143812709
CE1.hmm	227	2582629085_1_828_+	275	6e-40	1	223	21	268	0.977973568282
GT83.hmm	540	2582629119_1_1848_+	615	1.1e-89	10	435	20	493	0.787037037037
GT9.hmm	225	2582629195_1_1053_+	350	2.1e-56	2	216	83	331	0.951111111111
GH15.hmm	361	2582629239_1_2010_+	669	2.2e-85	13	359	277	639	0.958448753463
CE4.hmm	130	2582629267_109_1440_+	443	3.6e-18	6	119	100	245	0.869230769231
GT9.hmm	225	2582629321_1_1161_+	386	3.4e-34	4	218	86	365	0.951111111111
GH23.hmm	135	2582629373_1_1029_+	342	2e-19	17	105	217	311	0.651851851852
AA2.hmm	255	2582629455_1_2250_+	749	6.5e-17	14	116	94	197	0.4
AA2.hmm	255	2582629455_1_2250_+	749	1.5e-16	18	253	470	741	0.921568627451
GT35.hmm	674	2582629508_1_1710_+	569	1.7e-81	209	557	187	491	0.516320474777
GH57.hmm	383	2582629533_1_1233_+	410	1e-59	2	306	6	320	0.793733681462
GT4.hmm	160	2582629621_1_1167_+	388	3e-40	8	159	204	354	0.94375
GH23.hmm	135	2582629677_1_837_+	278	1.2e-24	17	120	155	270	0.762962962963
GT26.hmm	171	2582629713_1_735_+	244	1.8e-45	2	170	60	228	0.982456140351
GH13_3.hmm	238	2582629869_1_2034_+	677	3.8e-113	8	238	233	464	0.966386554622
GT4.hmm	160	2582629941_1_1089_+	362	3.7e-36	4	159	177	333	0.96875
GT4.hmm	160	2582630017_1_1074_+	357	2.7e-24	21	155	191	328	0.8375
GT2_Glycos_transf_2.hmm	170	2582630039_1_1548_+	515	4.7e-24	1	164	271	441	0.958823529412
GT83.hmm	540	2582630040_1_1821_+	606	1.2e-17	82	332	151	446	0.462962962963
GT51.hmm	177	2582630071_1_2670_+	889	5.6e-59	9	161	130	284	0.858757062147
GH23.hmm	135	2582630076_1_951_+	316	7.6e-32	2	121	168	301	0.881481481481
GT2_Glycos_transf_2.hmm	170	2582630143_1_357_+	118	6.1e-20	2	105	12	118	0.605882352941
GT30.hmm	177	2582630150_1_1263_+	420	4.8e-56	3	175	14	201	0.971751412429
GT9.hmm	225	2582630160_1_1044_+	347	2.5e-22	83	194	196	318	0.493333333333
CE14.hmm	124	2582630176_1_798_+	265	2e-25	1	124	47	157	0.991935483871
GH23.hmm	135	2582630197_1_2778_+	925	8e-28	14	122	729	857	0.8
GT2_Glycos_transf_2.hmm	170	2582630250_1_744_+	247	4e-22	1	117	11	135	0.682352941176
