HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE1.hmm	227	2582831110_1_1974_+	657	6.5e-16	5	143	32	209	0.607929515419
GT4.hmm	160	2582831125_1_3810_+	1269	1.6e-20	7	157	193	345	0.9375
GT4.hmm	160	2582831125_1_3810_+	1269	1.4e-20	10	147	1084	1221	0.85625
GT5.hmm	472	2582831155_1_1503_+	500	9.4e-170	1	471	2	485	0.995762711864
GT25.hmm	181	2582831264_1_912_+	303	5.7e-33	3	180	16	189	0.977900552486
CE10.hmm	341	2582831286_1_999_+	332	2e-28	93	316	87	311	0.653958944282
CE11.hmm	271	2582831305_1_876_+	291	1e-82	1	269	7	277	0.988929889299
GT4.hmm	160	2582831331_1_1404_+	467	5.4e-23	9	153	268	412	0.9
GT4.hmm	160	2582831332_1_1266_+	421	5.1e-31	9	158	210	360	0.93125
GH33.hmm	342	2582831374_1_1191_+	396	1.7e-28	22	341	45	388	0.932748538012
CE14.hmm	124	2582831443_1_747_+	248	3.8e-21	1	124	24	129	0.991935483871
GH95.hmm	722	2582831485_1_2478_+	825	1.1e-55	112	713	120	786	0.832409972299
GT4.hmm	160	2582831495_1_1248_+	415	2.1e-29	5	157	219	371	0.95
GT4.hmm	160	2582831586_1_1317_+	438	3e-22	10	153	250	400	0.89375
CE1.hmm	227	2582831594_1_1011_+	336	5.4e-24	5	143	49	233	0.607929515419
CBM48.hmm	76	2582831673_1_2028_+	675	5.4e-18	1	70	27	117	0.907894736842
GH13_9.hmm	291	2582831673_1_2028_+	675	6.1e-142	2	289	188	486	0.986254295533
CBM67.hmm	176	2582831676_1_3861_+	1286	1.1e-34	2	173	46	188	0.971590909091
CE1.hmm	227	2582831726_1_906_+	301	8.6e-32	7	222	60	290	0.947136563877
CE1.hmm	227	2582831727_1_1743_+	580	2.6e-26	6	223	61	286	0.955947136564
CE1.hmm	227	2582831752_1_831_+	276	8.5e-30	7	209	55	251	0.88986784141
GT1.hmm	382	2582831792_1_1308_+	435	6.7e-32	8	372	10	409	0.952879581152
CBM6.hmm	138	2582831847_1_2721_+	906	3e-17	31	136	791	900	0.760869565217
GT9.hmm	225	2582831890_1_1068_+	355	1.7e-52	3	205	78	307	0.897777777778
GH109.hmm	126	2582831917_1_1812_+	603	1.6e-17	1	124	56	199	0.97619047619
AA7.hmm	458	2582831921_1_1581_+	526	9.4e-22	11	194	81	271	0.399563318777
CE10.hmm	341	2582831957_1_1614_+	537	2.3e-20	70	204	254	411	0.392961876833
GH142.hmm	479	2582832044_1_2658_+	885	9.6e-155	16	477	70	546	0.9624217119
CBM32.hmm	124	2582832060_1_4266_+	1421	2.8e-21	6	123	327	446	0.943548387097
GH33.hmm	342	2582832061_64_1161_+	365	3.7e-26	14	325	20	328	0.909356725146
GH16.hmm	189	2582832170_1_822_+	273	2.8e-57	2	189	32	267	0.989417989418
GT30.hmm	177	2582832191_1_1305_+	434	7.5e-60	12	176	48	211	0.926553672316
CE1.hmm	227	2582832220_1_1818_+	605	4.7e-16	45	194	258	445	0.656387665198
GT2_Glycos_transf_2.hmm	170	2582832255_1_978_+	325	2.4e-33	2	169	7	168	0.982352941176
GH99.hmm	334	2582832345_1_1179_+	392	4e-55	2	317	26	328	0.943113772455
CE14.hmm	124	2582832350_1_813_+	270	1.4e-21	1	124	9	118	0.991935483871
GH109.hmm	126	2582832373_1_1119_+	372	3.8e-16	2	124	8	120	0.968253968254
CE15.hmm	269	2582832398_1_1071_+	356	1.3e-16	14	268	50	356	0.944237918216
GT2_Glycos_transf_2.hmm	170	2582832472_1_846_+	281	1.1e-19	2	129	8	133	0.747058823529
GH33.hmm	342	2582832479_1_1179_+	392	4.3e-87	11	334	40	375	0.944444444444
CE10.hmm	341	2582832491_1_873_+	290	1.1e-29	54	312	23	268	0.756598240469
GT35.hmm	674	2582832532_1_2199_+	732	2e-114	210	557	275	645	0.514836795252
GH109.hmm	126	2582832558_1_1476_+	491	1.4e-20	3	122	49	165	0.944444444444
CE9.hmm	373	2582832638_1_921_+	306	7e-77	51	340	7	304	0.774798927614
GT4.hmm	160	2582832643_1_1215_+	404	5.9e-24	7	159	230	377	0.95
GH2.hmm	752	2582832685_1_2400_+	799	5e-99	28	390	82	509	0.481382978723
CE14.hmm	124	2582832691_1_771_+	256	1.3e-22	1	114	23	121	0.911290322581
GT2_Glycos_transf_2.hmm	170	2582832768_1_984_+	327	1.7e-35	1	132	4	136	0.770588235294
GT2_Glycos_transf_2.hmm	170	2582832775_1_930_+	309	2e-23	1	163	7	159	0.952941176471
CBM66.hmm	155	2582832796_355_1509_+	384	4.2e-16	3	154	21	172	0.974193548387
GH5_13.hmm	275	2582832862_1_1140_+	379	5.4e-115	1	275	59	334	0.996363636364
CBM67.hmm	176	2582832880_1_3159_+	1052	9.5e-19	2	151	62	192	0.846590909091
GT19.hmm	354	2582832884_1_1179_+	392	1.2e-97	1	348	5	360	0.980225988701
CBM38.hmm	129	2582832889_1_5706_+	1901	3.1e-30	2	128	596	725	0.976744186047
GT4.hmm	160	2582832892_1_1182_+	393	4.4e-30	5	155	205	355	0.9375
CE15.hmm	269	2582832896_1_1104_+	367	2.4e-21	6	268	45	364	0.973977695167
GH109.hmm	126	2582832972_1_1353_+	450	7.8e-21	2	120	35	151	0.936507936508
CBM47.hmm	128	2582833037_1_3756_+	1251	6.3e-19	1	80	630	710	0.6171875
CBM47.hmm	128	2582833096_1_4950_+	1649	6.5e-18	3	80	1107	1185	0.6015625
CE4.hmm	130	2582833188_1_963_+	320	7.1e-21	22	126	70	178	0.8
GT2_Glycos_transf_2.hmm	170	2582833219_1_747_+	248	6e-25	4	168	9	165	0.964705882353
GH109.hmm	126	2582833252_1_1353_+	450	1.4e-25	1	115	48	158	0.904761904762
CE10.hmm	341	2582833325_1_1974_+	657	2.2e-19	81	315	413	638	0.686217008798
GT2_Glycos_transf_2.hmm	170	2582833331_1_780_+	259	3.5e-23	2	169	15	180	0.982352941176
GH109.hmm	126	2582833366_1_1302_+	433	6.6e-17	1	123	48	160	0.968253968254
GH109.hmm	126	2582833385_1_1350_+	449	7.7e-22	2	113	47	151	0.880952380952
GH109.hmm	126	2582833413_1_1461_+	486	2.7e-16	1	122	41	153	0.960317460317
CBM9.hmm	182	2582833433_1_3399_+	1132	3e-40	1	155	54	237	0.846153846154
GT9.hmm	225	2582833528_1_1092_+	363	3.9e-48	2	223	70	326	0.982222222222
GH109.hmm	126	2582833594_1_993_+	330	1.1e-17	1	123	2	115	0.968253968254
GH109.hmm	126	2582833598_1_1368_+	455	1.4e-17	3	113	49	152	0.873015873016
CE3.hmm	194	2582833602_1_762_+	253	4.2e-19	53	188	102	242	0.69587628866
GT2_Glycos_transf_2.hmm	170	2582833734_1_1095_+	364	5.9e-30	2	166	12	164	0.964705882353
CE4.hmm	130	2582833740_1_1824_+	607	3.9e-25	5	125	47	175	0.923076923077
CE15.hmm	269	2582833760_1_1320_+	439	6.8e-80	2	267	53	436	0.985130111524
GT2_Glycos_transf_2.hmm	170	2582833806_1_1146_+	381	9.3e-24	2	106	51	158	0.611764705882
GT66.hmm	693	2582833846_1_1800_+	599	5e-17	16	447	22	472	0.621933621934
CE15.hmm	269	2582833856_1_2040_+	679	6.3e-21	16	268	77	383	0.936802973978
CE10.hmm	341	2582834037_1_960_+	319	3.1e-48	63	316	67	300	0.741935483871
AA6.hmm	195	2582834052_1_570_+	189	2e-36	2	192	4	161	0.974358974359
GH109.hmm	126	2582834053_1_1377_+	458	1.6e-20	4	115	45	150	0.880952380952
CE10.hmm	341	2582834096_1_3858_+	1285	3.4e-17	81	329	1044	1273	0.727272727273
CBM38.hmm	129	2582834150_103_2199_+	698	4.1e-29	4	129	8	137	0.968992248062
GH32.hmm	293	2582834150_103_2199_+	698	1.4e-79	1	289	263	550	0.982935153584
GH33.hmm	342	2582834152_1_1188_+	395	1.7e-81	10	330	40	381	0.93567251462
GH146.hmm	503	2582834154_1_2409_+	802	7.8e-132	4	503	81	573	0.992047713718
AA3.hmm	618	2582834302_1_1599_+	532	1.3e-64	85	399	3	531	0.508090614887
GH63.hmm	570	2582834395_1_2703_+	900	2.2e-18	364	566	447	896	0.354385964912
CE1.hmm	227	2582834410_1_2547_+	848	1.3e-24	7	211	315	523	0.898678414097
GH5_25.hmm	262	2582834491_1_1053_+	350	4.3e-104	1	261	59	320	0.992366412214
CE1.hmm	227	2582834496_1_2055_+	684	2.9e-55	1	221	81	302	0.969162995595
CE1.hmm	227	2582834496_1_2055_+	684	1.1e-51	1	221	453	676	0.969162995595
CE10.hmm	341	2582834506_1_3030_+	1009	1.6e-16	81	316	99	340	0.689149560117
CE1.hmm	227	2582834510_1_1836_+	611	6.4e-41	1	222	55	314	0.973568281938
CE1.hmm	227	2582834510_1_1836_+	611	7.8e-23	5	210	334	567	0.903083700441
GT4.hmm	160	2582834529_1_1209_+	402	1.7e-34	9	155	213	358	0.9125
CE1.hmm	227	2582834570_1_2469_+	822	1.6e-18	10	143	488	641	0.5859030837
GT2_Glycos_transf_2.hmm	170	2582834602_1_1020_+	339	1.4e-26	1	169	9	171	0.988235294118
GT4.hmm	160	2582834614_1_1083_+	360	1.5e-40	12	159	176	326	0.91875
GT4.hmm	160	2582834617_1_1152_+	383	1.8e-26	12	155	198	338	0.89375
PL12.hmm	138	2582834620_1_1707_+	568	2.2e-26	1	131	327	457	0.942028985507
GT4.hmm	160	2582834621_1_1293_+	430	2.2e-17	8	159	235	392	0.94375
CE9.hmm	373	2582834675_1_1269_+	422	8.8e-99	1	373	17	407	0.997319034853
GT4.hmm	160	2582834680_1_1131_+	376	1.9e-37	10	159	192	339	0.93125
CBM32.hmm	124	2582834690_1_3123_+	1040	2.7e-16	7	122	263	396	0.927419354839
CE1.hmm	227	2582834693_1_1284_+	427	2.7e-36	2	220	177	417	0.960352422907
GT2_Glycos_transf_2.hmm	170	2582834738_1_777_+	258	9.3e-37	1	167	4	168	0.976470588235
CE10.hmm	341	2582834768_1_2211_+	736	3.7e-20	69	316	479	719	0.724340175953
GT4.hmm	160	2582834773_1_1155_+	384	3.5e-24	6	154	198	346	0.925
CE1.hmm	227	2582834789_1_1614_+	537	2.2e-18	11	218	344	520	0.911894273128
