HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH149.hmm	1128	2582790126_1_2322_+	773	0	365	1127	1	766	0.675531914894
CE1.hmm	227	2582790266_1_2175_+	724	9.7e-17	5	198	483	692	0.850220264317
GT19.hmm	354	2582790273_1_1119_+	372	6.1e-123	2	352	4	352	0.988700564972
GH97.hmm	631	2582790373_1_1593_+	530	1.6e-174	4	474	8	530	0.744849445325
GT2_Glycos_transf_2.hmm	170	2582790417_1_1170_+	389	6.8e-22	1	114	4	114	0.664705882353
GT2_Glycos_transf_2.hmm	170	2582790492_1_726_+	241	1.2e-26	2	168	6	172	0.976470588235
CE1.hmm	227	2582790557_1_1371_+	456	8.9e-40	2	222	141	373	0.969162995595
CE4.hmm	130	2582790622_1_639_+	212	7.4e-32	6	125	25	146	0.915384615385
GT28.hmm	157	2582790680_1_1104_+	367	5.6e-48	1	157	193	350	0.993630573248
GH13_19.hmm	322	2582790701_1_1206_+	401	2.6e-119	1	320	59	401	0.990683229814
GH31.hmm	427	2582790702_1_2397_+	798	5.2e-128	3	427	237	672	0.992974238876
GH13.hmm	299	2582790703_1_1863_+	620	3.1e-55	12	296	160	487	0.94983277592
GH65.hmm	372	2582790704_1_2304_+	767	4.7e-146	1	371	323	702	0.994623655914
GH13.hmm	299	2582790711_1_2892_+	963	5.9e-32	9	291	402	728	0.943143812709
GT5.hmm	472	2582790718_1_807_+	268	3.7e-45	1	217	5	231	0.457627118644
GT51.hmm	177	2582790724_1_1959_+	652	1.6e-47	13	160	434	583	0.830508474576
GH92.hmm	491	2582790772_1_2814_+	937	6.7e-173	7	458	224	675	0.918533604888
GH73.hmm	128	2582790777_1_846_+	281	8e-36	3	128	83	211	0.9765625
CE1.hmm	227	2582790823_1_645_+	214	3.8e-17	24	207	15	196	0.806167400881
GT2_Glycos_transf_2.hmm	170	2582790865_1_1002_+	333	1.3e-27	1	133	4	136	0.776470588235
CBM9.hmm	182	2582790920_1_2406_+	801	1.1e-17	1	149	38	195	0.813186813187
GT30.hmm	177	2582790957_1_1287_+	428	1.2e-45	10	176	45	207	0.937853107345
GH3.hmm	216	2582791012_1_2997_+	998	1.4e-56	5	215	130	355	0.972222222222
GT2_Glycos_transf_2.hmm	170	2582791067_1_534_+	177	3.6e-28	1	133	4	134	0.776470588235
GT4.hmm	160	2582791083_1_1149_+	382	3.2e-38	7	154	197	341	0.91875
GH13_3.hmm	238	2582791102_1_1932_+	643	5.1e-103	8	237	209	440	0.96218487395
CBM48.hmm	76	2582791104_1_1908_+	635	2.3e-19	2	70	29	116	0.894736842105
GH13_9.hmm	291	2582791104_1_1908_+	635	7.8e-136	1	290	184	484	0.993127147766
GH31.hmm	427	2582791105_1_2400_+	799	1.2e-171	1	427	229	673	0.997658079625
AA4.hmm	522	2582791147_1_1149_+	382	5.7e-30	15	251	5	232	0.452107279693
CE14.hmm	124	2582791261_1_2508_+	835	1.8e-17	1	113	46	157	0.903225806452
CE1.hmm	227	2582791277_1_918_+	305	9.7e-43	7	217	42	296	0.925110132159
GT2_Glycos_transf_2.hmm	170	2582791416_1_1083_+	360	1.4e-19	1	168	40	203	0.982352941176
GT30.hmm	177	2582791441_1_1287_+	428	1.2e-45	10	176	45	207	0.937853107345
CE1.hmm	227	2582791447_1_798_+	265	6e-39	2	222	35	262	0.969162995595
GH23.hmm	135	2582791573_1_1929_+	642	6.5e-24	2	120	140	274	0.874074074074
GT4.hmm	160	2582791638_1_1071_+	356	5.5e-30	10	156	181	326	0.9125
GT27.hmm	295	2582791639_1_897_+	298	2.8e-20	1	239	4	240	0.806779661017
GT2_Glycos_transf_2.hmm	170	2582791641_1_816_+	271	2.8e-21	1	106	4	110	0.617647058824
GT9.hmm	225	2582791642_1_1065_+	354	6.7e-31	3	205	70	310	0.897777777778
GT5.hmm	472	2582791676_1_1419_+	472	7.5e-150	2	471	3	467	0.993644067797
CE11.hmm	271	2582791692_1_1398_+	465	4.1e-75	1	219	7	226	0.80442804428
GH13_38.hmm	376	2582791713_1_1875_+	624	3.7e-189	1	373	66	459	0.989361702128
GT2_Glycos_transf_2.hmm	170	2582791727_1_1011_+	336	1.3e-19	2	168	6	181	0.976470588235
GT51.hmm	177	2582791776_1_681_+	226	2.3e-56	12	176	55	218	0.926553672316
CE10.hmm	341	2582791780_1_1911_+	636	7.5e-20	69	319	378	622	0.733137829912
GT4.hmm	160	2582791804_1_1089_+	362	9.2e-34	9	153	185	330	0.9
GT2_Glycos_transf_2.hmm	170	2582791807_1_963_+	320	6.7e-36	1	134	6	143	0.782352941176
GT2_Glycos_transf_2.hmm	170	2582791808_1_879_+	292	7.8e-16	1	154	3	153	0.9
GT2_Glycos_transf_2.hmm	170	2582791809_1_735_+	244	2e-31	1	162	11	174	0.947058823529
CE14.hmm	124	2582791842_1_723_+	240	5.4e-23	1	124	8	113	0.991935483871
GH16.hmm	189	2582791903_1_816_+	271	9.3e-57	3	189	41	270	0.984126984127
GH23.hmm	135	2582791908_1_939_+	312	6.4e-23	6	125	106	237	0.881481481481
GT2_Glycos_transf_2.hmm	170	2582791933_1_960_+	319	9.2e-32	1	131	4	136	0.764705882353
GT4.hmm	160	2582792006_1_1155_+	384	5e-29	6	157	204	355	0.94375
GT4.hmm	160	2582792011_1_1119_+	372	2e-28	5	153	190	336	0.925
GT4.hmm	160	2582792012_1_1092_+	363	9.1e-36	8	152	183	325	0.9
GT4.hmm	160	2582792013_1_1140_+	379	1.1e-31	6	156	197	347	0.9375
GH16.hmm	189	2582792139_1_1719_+	572	7.1e-48	2	189	40	284	0.989417989418
GH17.hmm	311	2582792140_1_936_+	311	1.8e-23	86	308	138	308	0.713826366559
GH17.hmm	311	2582792141_1_2337_+	778	3e-23	21	310	528	772	0.929260450161
GH30_1.hmm	423	2582792142_1_1509_+	502	1.4e-168	5	423	60	501	0.988179669031
GT2_Glycos_transf_2.hmm	170	2582792175_1_1107_+	368	3.6e-23	1	132	43	177	0.770588235294
CE1.hmm	227	2582792238_1_714_+	237	2e-16	26	222	27	233	0.863436123348
CE1.hmm	227	2582792246_1_1140_+	379	1.7e-38	2	223	140	372	0.973568281938
GT2_Glycos_transf_2.hmm	170	2582792274_1_849_+	282	1.1e-19	2	132	5	142	0.764705882353
GT2_Glycos_transf_2.hmm	170	2582792312_1_975_+	324	3.8e-31	1	166	7	165	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582792313_1_942_+	313	1.8e-33	1	147	6	148	0.858823529412
GT4.hmm	160	2582792314_1_1254_+	417	1.1e-29	10	159	231	388	0.93125
GT2_Glycos_transf_2.hmm	170	2582792317_1_951_+	316	8.3e-27	1	159	5	162	0.929411764706
GT4.hmm	160	2582792318_1_1095_+	364	4.4e-25	9	157	182	331	0.925
GT4.hmm	160	2582792320_1_1182_+	393	3e-28	10	146	211	346	0.85
GT4.hmm	160	2582792321_1_1212_+	403	5.8e-32	12	150	226	365	0.8625
GT2_Glycos_transf_2.hmm	170	2582792324_1_1338_+	445	5.6e-22	1	156	156	302	0.911764705882
GT4.hmm	160	2582792326_1_1107_+	368	7e-31	5	158	186	345	0.95625
GT4.hmm	160	2582792327_1_1179_+	392	6.8e-23	2	154	211	359	0.95
GT4.hmm	160	2582792332_1_1011_+	336	2.4e-29	10	158	163	311	0.925
GH25.hmm	177	2582792337_1_858_+	285	2.5e-48	2	177	90	263	0.988700564972
GH53.hmm	342	2582792404_1_1089_+	362	4.6e-89	2	342	39	359	0.994152046784
GH53.hmm	342	2582792405_1_1011_+	336	2.3e-107	2	311	27	314	0.90350877193
GH2.hmm	752	2582792406_1_2430_+	809	3.4e-111	25	541	26	691	0.686170212766
GT51.hmm	177	2582792575_1_2382_+	793	1.6e-45	18	176	75	233	0.892655367232
GT51.hmm	177	2582792635_1_2280_+	759	1.9e-57	2	177	67	245	0.988700564972
GH144.hmm	404	2582792684_1_1374_+	457	6.7e-179	3	403	36	451	0.990099009901
GH3.hmm	216	2582792685_1_2298_+	765	5.1e-71	3	216	99	320	0.986111111111
GH43_28.hmm	258	2582792686_1_1755_+	584	3.3e-105	2	258	48	316	0.992248062016
CBM32.hmm	124	2582792686_1_1755_+	584	5.8e-21	6	114	354	476	0.870967741935
