HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT19.hmm	354	2582701397_1_1116_+	371	1.7e-116	2	352	4	348	0.988700564972
GT4.hmm	160	2582701410_1_1107_+	368	9.9e-33	5	158	189	338	0.95625
GH13.hmm	299	2582701462_1_2808_+	935	2.5e-37	12	289	395	705	0.926421404682
GT2_Glycos_transf_2.hmm	170	2582701531_1_810_+	269	3.7e-22	1	111	11	121	0.647058823529
GT4.hmm	160	2582701600_1_1152_+	383	5.3e-26	12	156	213	355	0.9
CBM9.hmm	182	2582701652_1_2232_+	743	4.8e-19	1	150	35	196	0.818681318681
GT2_Glycos_transf_2.hmm	170	2582701699_1_942_+	313	1.1e-28	1	148	4	146	0.864705882353
GT5.hmm	472	2582701868_1_1446_+	481	3e-130	2	471	3	472	0.993644067797
CE14.hmm	124	2582701870_1_717_+	238	1.5e-22	1	124	6	111	0.991935483871
CE1.hmm	227	2582701916_1_1161_+	386	2e-22	5	143	29	210	0.607929515419
GH13_20.hmm	285	2582702024_1_1836_+	611	1.3e-97	1	285	105	475	0.99649122807
GT2_Glycos_transf_2.hmm	170	2582702087_1_1329_+	442	1.6e-28	1	156	13	169	0.911764705882
CE10.hmm	341	2582702089_1_1554_+	517	2.6e-18	44	193	17	216	0.436950146628
GH25.hmm	177	2582702150_1_624_+	207	1.4e-37	1	168	9	173	0.943502824859
GT2_Glycos_transf_2.hmm	170	2582702166_1_2811_+	936	6.3e-28	1	155	13	168	0.905882352941
CE10.hmm	341	2582702168_1_1563_+	520	2.7e-18	44	193	20	219	0.436950146628
GT94.hmm	283	2582702201_1_1140_+	379	8.7e-19	36	260	114	348	0.791519434629
GH13_5.hmm	343	2582702206_1_2676_+	891	6.6e-27	171	339	341	517	0.489795918367
GT2_Glycos_transf_2.hmm	170	2582702215_1_1032_+	343	6.1e-25	1	168	8	185	0.982352941176
GT4.hmm	160	2582702372_1_1044_+	347	2.3e-16	21	153	196	314	0.825
GT2_Glycos_transf_2.hmm	170	2582702398_1_717_+	238	1.3e-28	2	168	6	172	0.976470588235
CE1.hmm	227	2582702437_1_945_+	314	6.3e-44	6	217	49	305	0.929515418502
GT2_Glycos_transf_2.hmm	170	2582702438_1_1992_+	663	4.4e-24	1	168	4	188	0.982352941176
CE10.hmm	341	2582702482_1_1209_+	402	1e-20	73	218	49	236	0.425219941349
CE1.hmm	227	2582702484_1_813_+	270	2e-31	1	222	18	264	0.973568281938
GH23.hmm	135	2582702570_1_930_+	309	1.6e-20	10	123	107	232	0.837037037037
GH13.hmm	299	2582702585_1_1845_+	614	2e-63	12	295	161	482	0.946488294314
GH57.hmm	383	2582702592_1_2424_+	807	1.3e-61	28	300	55	329	0.710182767624
GT2_Glycos_transf_2.hmm	170	2582702628_1_921_+	306	5.3e-35	1	167	4	165	0.976470588235
GH23.hmm	135	2582702632_1_1485_+	494	4.2e-27	2	123	126	263	0.896296296296
CE10.hmm	341	2582702645_1_1428_+	475	3.3e-21	68	206	44	210	0.404692082111
GH23.hmm	135	2582702668_1_990_+	329	4.6e-19	10	129	106	237	0.881481481481
AA4.hmm	522	2582702688_1_1401_+	466	1.2e-24	18	237	8	219	0.419540229885
GT28.hmm	157	2582702790_1_1113_+	370	6.2e-47	1	157	194	353	0.993630573248
GT9.hmm	225	2582702809_1_996_+	331	7e-40	3	222	64	310	0.973333333333
GH31.hmm	427	2582702814_1_2400_+	799	1.4e-92	6	427	263	722	0.985948477752
GT4.hmm	160	2582702824_1_651_+	216	1.2e-26	12	156	46	188	0.9
GT5.hmm	472	2582702887_1_813_+	270	5.7e-48	1	212	5	227	0.447033898305
GT30.hmm	177	2582703023_1_1248_+	415	5.5e-46	3	176	37	209	0.977401129944
GT9.hmm	225	2582703058_1_1017_+	338	8.1e-42	4	217	73	319	0.946666666667
GT2_Glycos_transf_2.hmm	170	2582703059_1_759_+	252	1e-21	1	101	5	94	0.588235294118
GT4.hmm	160	2582703096_1_1125_+	374	2.1e-30	7	157	194	345	0.9375
GT2_Glycos_transf_2.hmm	170	2582703104_1_1128_+	375	7.3e-25	1	138	43	181	0.805882352941
GT51.hmm	177	2582703206_1_1497_+	498	2.9e-62	2	176	67	244	0.983050847458
CE11.hmm	271	2582703232_1_1398_+	465	9.1e-78	1	217	4	221	0.79704797048
GT4.hmm	160	2582703304_1_1191_+	396	3.6e-30	8	159	205	365	0.94375
CE4.hmm	130	2582703311_1_1020_+	339	4.7e-27	4	124	78	281	0.923076923077
CBM48.hmm	76	2582703330_1_1962_+	653	1.4e-17	2	69	45	130	0.881578947368
GH13_9.hmm	291	2582703330_1_1962_+	653	9.2e-139	1	290	200	500	0.993127147766
GH13_3.hmm	238	2582703332_1_1947_+	648	6.2e-103	7	238	209	441	0.970588235294
GH3.hmm	216	2582703348_1_2952_+	983	3.9e-53	7	215	111	333	0.962962962963
GT4.hmm	160	2582703349_1_1143_+	380	1.2e-40	5	158	194	344	0.95625
GH73.hmm	128	2582703350_1_1284_+	427	3.7e-35	3	128	53	181	0.9765625
GT4.hmm	160	2582703387_1_1125_+	374	2.1e-30	7	157	194	345	0.9375
GT2_Glycos_transf_2.hmm	170	2582703395_1_1128_+	375	2.1e-24	1	138	43	181	0.805882352941
GT51.hmm	177	2582703421_1_2217_+	738	6.3e-62	2	176	67	244	0.983050847458
GT4.hmm	160	2582703424_1_1170_+	389	3.5e-21	5	156	202	356	0.94375
GH51.hmm	630	2582703426_1_1566_+	521	6.7e-17	129	370	63	334	0.38253968254
CE10.hmm	341	2582703450_1_2124_+	707	2.2e-20	56	309	445	686	0.741935483871
CE4.hmm	130	2582703484_1_618_+	205	9e-25	6	119	23	132	0.869230769231
GT2_Glycos_transf_2.hmm	170	2582703495_1_1167_+	388	1.4e-21	1	167	50	217	0.976470588235
