HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH18.hmm	296	2582866458_1_1866_+	621	1.6e-42	52	282	131	422	0.777027027027
GH3.hmm	216	2582866472_1_2370_+	789	1.6e-64	3	216	115	337	0.986111111111
AA3.hmm	618	2582866535_1_1647_+	548	5.4e-105	87	404	2	537	0.512944983819
GT4.hmm	160	2582866556_1_1143_+	380	2e-42	7	159	194	353	0.95
GT2_Glycos_transf_2.hmm	170	2582866613_1_717_+	238	3.4e-26	2	162	8	163	0.941176470588
CE1.hmm	227	2582866682_1_924_+	307	2e-32	8	223	49	276	0.947136563877
GT28.hmm	157	2582866747_1_1086_+	361	9.5e-35	1	145	192	333	0.917197452229
GT4.hmm	160	2582866921_1_1269_+	422	1.2e-38	7	157	222	381	0.9375
GH13_30.hmm	369	2582866970_1_1611_+	536	3.8e-126	1	313	29	350	0.845528455285
GT4.hmm	160	2582867060_1_354_+	117	2.7e-17	80	159	10	88	0.49375
GH36.hmm	688	2582867068_1_1284_+	427	4e-130	2	435	7	422	0.629360465116
GH1.hmm	429	2582867139_1_1236_+	411	1.4e-127	3	374	2	410	0.864801864802
GH105.hmm	332	2582867202_1_1092_+	363	1e-34	117	330	153	359	0.64156626506
GH25.hmm	177	2582867239_1_933_+	310	4.6e-25	2	172	44	260	0.960451977401
GH51.hmm	630	2582867308_1_1509_+	502	6.5e-133	82	543	2	499	0.731746031746
AA2.hmm	255	2582867331_1_1947_+	648	4.5e-17	14	115	34	136	0.396078431373
GH25.hmm	177	2582867378_1_1296_+	431	5.2e-32	2	172	40	258	0.960451977401
AA3.hmm	618	2582867387_1_1689_+	562	1.4e-49	85	405	5	530	0.517799352751
CE14.hmm	124	2582867421_1_906_+	301	3.6e-44	1	124	10	150	0.991935483871
AA3.hmm	618	2582867553_1_2094_+	697	1.7e-56	88	400	163	696	0.504854368932
GT4.hmm	160	2582867562_1_1170_+	389	6.6e-21	10	157	201	347	0.91875
GT4.hmm	160	2582867563_1_1167_+	388	1e-26	7	156	199	336	0.93125
CE14.hmm	124	2582867625_1_726_+	241	3.9e-31	1	117	13	120	0.935483870968
GT39.hmm	223	2582867685_1_1356_+	451	9e-65	4	223	20	238	0.982062780269
GT4.hmm	160	2582867757_1_1119_+	372	1.9e-29	6	154	192	340	0.925
CE7.hmm	313	2582867770_1_963_+	320	2.2e-118	3	313	5	317	0.990415335463
GH13_30.hmm	369	2582867778_1_1602_+	533	1e-157	1	369	35	400	0.9972899729
