HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT83.hmm	540	2582904612_1_1371_+	456	1.3e-23	58	357	48	348	0.553703703704
GT2_Glycos_transf_2.hmm	170	2582904613_1_828_+	275	1.2e-17	2	131	6	138	0.758823529412
GT9.hmm	225	2582904760_1_1023_+	340	3.6e-24	3	188	74	285	0.822222222222
GT17.hmm	284	2582904761_1_804_+	267	1.8e-55	20	281	2	263	0.919014084507
GH103.hmm	295	2582904813_1_993_+	330	2.1e-94	1	295	30	329	0.996610169492
GH23.hmm	135	2582904830_1_2322_+	773	4.9e-25	10	122	614	749	0.82962962963
GT4.hmm	160	2582904971_1_1008_+	335	3.5e-21	8	137	181	293	0.80625
AA4.hmm	522	2582905096_1_1497_+	498	1.1e-25	14	253	17	246	0.45785440613
CE11.hmm	271	2582905121_1_627_+	208	1.8e-59	95	270	1	177	0.645756457565
GT9.hmm	225	2582905181_1_924_+	307	1.4e-30	16	194	92	269	0.791111111111
GT19.hmm	354	2582905278_1_1104_+	367	1.5e-93	1	351	4	351	0.988700564972
GT41.hmm	705	2582905307_1_1131_+	376	6.4e-68	123	388	31	376	0.375886524823
GT9.hmm	225	2582905317_1_516_+	171	1.4e-21	80	203	19	149	0.546666666667
GT4.hmm	160	2582905318_1_1098_+	365	1.7e-35	2	153	179	335	0.94375
GT2_Glycos_transf_2.hmm	170	2582905337_1_336_+	111	2.5e-26	1	105	3	108	0.611764705882
GT83.hmm	540	2582905338_1_1386_+	461	3.5e-55	15	363	12	360	0.644444444444
GT4.hmm	160	2582905345_1_1083_+	360	2.1e-25	2	154	169	326	0.95
GT41.hmm	705	2582905416_1_1086_+	361	2e-97	203	522	1	352	0.452482269504
AA3_2.hmm	570	2582905429_1_621_+	206	2.1e-40	3	217	6	206	0.375438596491
GH73.hmm	128	2582905444_1_1080_+	359	7.9e-19	10	128	213	343	0.921875
CE4.hmm	130	2582905445_1_1032_+	343	2.8e-26	5	125	75	203	0.923076923077
GH3.hmm	216	2582905524_1_963_+	320	4.9e-29	13	215	64	281	0.935185185185
CE11.hmm	271	2582905534_1_306_+	101	6e-36	1	98	3	101	0.357933579336
GT28.hmm	157	2582905540_1_1077_+	358	5.9e-40	2	151	183	339	0.949044585987
