HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH16.hmm	189	2582715170_1_1158_+	385	1.6e-44	3	189	122	374	0.984126984127
GH16.hmm	189	2582715214_1_789_+	262	7e-47	3	189	9	251	0.984126984127
CE1.hmm	227	2582715269_1_1188_+	395	3.1e-21	8	222	144	391	0.942731277533
AA3.hmm	618	2582715306_1_1698_+	565	1e-50	86	407	5	531	0.519417475728
GH13_21.hmm	322	2582715331_1_1875_+	624	3.4e-66	3	318	189	502	0.978260869565
GH13_30.hmm	369	2582715332_1_1728_+	575	1.1e-155	1	369	41	421	0.9972899729
GH13_30.hmm	369	2582715334_1_1704_+	567	1.4e-145	1	369	51	414	0.9972899729
GT28.hmm	157	2582715502_1_1080_+	359	2e-45	1	153	189	339	0.968152866242
CE14.hmm	124	2582715532_1_1131_+	376	1.4e-34	2	124	13	156	0.983870967742
CBM41.hmm	102	2582715629_1_3009_+	1002	2e-19	2	95	225	322	0.911764705882
GH13.hmm	299	2582715629_1_3009_+	1002	4e-56	11	292	417	755	0.939799331104
GH16.hmm	189	2582715672_1_1428_+	475	5.9e-46	4	189	216	463	0.978835978836
GT2_Glycos_transf_2.hmm	170	2582715677_1_945_+	314	7.8e-19	4	168	1	164	0.964705882353
GT4.hmm	160	2582715767_1_1074_+	357	7e-24	6	152	183	323	0.9125
GT39.hmm	223	2582715789_1_1419_+	472	9.2e-66	9	222	2	253	0.955156950673
GH16.hmm	189	2582715816_1_909_+	302	1.4e-43	8	187	53	288	0.94708994709
GH1.hmm	429	2582715820_1_1386_+	461	1.9e-162	4	428	2	452	0.988344988345
GT51.hmm	177	2582715912_1_2505_+	834	6.7e-59	5	176	79	267	0.966101694915
GT2_Glycos_transf_2.hmm	170	2582715943_1_714_+	237	1.4e-28	2	167	5	167	0.970588235294
GH16.hmm	189	2582716030_1_1452_+	483	4.6e-50	2	189	218	472	0.989417989418
GT2_Glycos_transf_2.hmm	170	2582716058_1_747_+	248	1.5e-21	2	125	5	130	0.723529411765
GT8.hmm	257	2582716143_1_2583_+	860	1.1e-43	22	254	587	839	0.902723735409
CBM48.hmm	76	2582716154_1_2667_+	888	2.3e-16	2	72	266	351	0.921052631579
GH13_13.hmm	383	2582716154_1_2667_+	888	8.2e-43	62	250	461	648	0.490861618799
GT4.hmm	160	2582716159_1_1458_+	485	9.7e-40	8	154	216	361	0.9125
