HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	2582656248_1_867_+	288	5.5e-27	7	159	103	257	0.95
GT83.hmm	540	2582656251_1_1320_+	439	2.2e-44	9	361	75	433	0.651851851852
GH109.hmm	126	2582656258_1_1230_+	409	5.3e-22	1	120	21	136	0.944444444444
CE15.hmm	269	2582656304_1_1143_+	380	5.4e-25	10	267	63	378	0.955390334572
CE10.hmm	341	2582656315_1_1044_+	347	1.8e-22	68	309	27	237	0.706744868035
CE1.hmm	227	2582656343_1_1242_+	413	3.8e-30	5	222	178	402	0.955947136564
GH33.hmm	342	2582656484_1_1266_+	421	2.8e-38	22	328	42	376	0.894736842105
GT4.hmm	160	2582656522_1_1140_+	379	1.3e-28	9	157	190	341	0.925
GT30.hmm	177	2582656547_1_1308_+	435	9.9e-59	3	175	34	210	0.971751412429
CE10.hmm	341	2582656601_1_2172_+	723	1.3e-19	80	316	476	706	0.692082111437
GH109.hmm	126	2582656621_1_1299_+	432	2.2e-23	1	121	36	152	0.952380952381
CE1.hmm	227	2582656624_1_1005_+	334	3.8e-25	6	208	130	311	0.88986784141
GH13_9.hmm	291	2582656630_1_1653_+	550	8.5e-138	1	290	94	394	0.993127147766
CE10.hmm	341	2582656654_1_975_+	324	8.7e-48	36	311	27	294	0.806451612903
CBM51.hmm	134	2582656685_1_1302_+	433	1.4e-25	17	134	315	432	0.873134328358
GH130.hmm	296	2582656693_1_1452_+	483	1.3e-55	65	294	255	479	0.773648648649
GH109.hmm	126	2582656697_1_1299_+	432	1.1e-20	2	118	40	144	0.920634920635
GT83.hmm	540	2582656744_1_1614_+	537	4e-20	63	362	76	397	0.553703703704
GT83.hmm	540	2582656821_1_1293_+	430	9.7e-17	5	328	19	419	0.598148148148
GH13_11.hmm	346	2582656833_1_2115_+	704	1e-136	1	346	184	538	0.99710982659
GT4.hmm	160	2582656841_1_903_+	300	1.5e-16	9	102	205	298	0.58125
GT2_Glycos_transf_2.hmm	170	2582656845_1_954_+	317	9.9e-25	2	98	7	102	0.564705882353
CE1.hmm	227	2582656874_1_828_+	275	7.9e-22	6	213	40	254	0.911894273128
GT4.hmm	160	2582656912_1_1176_+	391	1.2e-39	7	157	206	356	0.9375
GH88.hmm	329	2582656921_1_1161_+	386	2.5e-103	6	328	56	375	0.978723404255
GT9.hmm	225	2582657080_1_1350_+	449	1.3e-52	2	222	142	411	0.977777777778
GT4.hmm	160	2582657081_1_1122_+	373	1e-27	10	151	202	339	0.88125
GH109.hmm	126	2582657129_1_1326_+	441	4.3e-22	2	123	42	156	0.960317460317
GT19.hmm	354	2582657268_1_1170_+	389	3.8e-100	1	350	5	363	0.985875706215
CE7.hmm	313	2582657321_1_1980_+	659	5.2e-16	46	202	90	255	0.498402555911
CE10.hmm	341	2582657333_1_894_+	297	1.8e-33	63	310	32	276	0.724340175953
CE9.hmm	373	2582657361_1_1173_+	390	4.2e-87	17	362	22	368	0.924932975871
GH109.hmm	126	2582657363_1_1152_+	383	1.1e-17	1	121	55	171	0.952380952381
GT4.hmm	160	2582657412_1_1140_+	379	2e-31	6	157	199	352	0.94375
GT2_Glyco_tranf_2_3.hmm	230	2582657443_1_1230_+	409	1e-20	2	202	47	256	0.869565217391
GT9.hmm	225	2582657560_1_1104_+	367	1.4e-57	6	220	91	337	0.951111111111
GT2_Glycos_transf_2.hmm	170	2582657567_1_783_+	260	3.6e-24	4	166	27	181	0.952941176471
GT2_Glycos_transf_2.hmm	170	2582657570_1_747_+	248	9.8e-29	5	168	10	174	0.958823529412
GT4.hmm	160	2582657572_1_1227_+	408	5.8e-41	6	157	213	365	0.94375
GH18.hmm	296	2582657622_1_3723_+	1240	4.6e-88	2	286	628	1000	0.959459459459
CBM2.hmm	101	2582657622_1_3723_+	1240	3e-18	5	91	1144	1230	0.851485148515
GH57.hmm	383	2582657659_1_2205_+	734	4.2e-57	1	298	11	286	0.77545691906
CE10.hmm	341	2582657676_1_1041_+	346	5.3e-38	50	320	41	305	0.791788856305
GH32.hmm	293	2582657746_1_1596_+	531	3.6e-81	1	290	102	385	0.986348122867
AA7.hmm	458	2582657790_1_2811_+	936	1.6e-50	9	215	467	685	0.449781659389
GT83.hmm	540	2582657795_1_1458_+	485	4.2e-23	7	363	12	422	0.659259259259
GH15.hmm	361	2582657798_1_1971_+	656	3.8e-21	41	214	437	617	0.479224376731
GT83.hmm	540	2582657867_1_2157_+	718	9.5e-16	64	435	108	524	0.687037037037
GT35.hmm	674	2582657892_1_2145_+	714	2.1e-116	210	566	263	637	0.528189910979
GT2_Glycos_transf_2.hmm	170	2582657897_1_1044_+	347	3.3e-31	2	161	5	159	0.935294117647
CE4.hmm	130	2582657938_1_1047_+	348	7.5e-22	5	124	77	278	0.915384615385
GT87.hmm	231	2582657942_1_657_+	218	1.3e-21	4	142	72	214	0.597402597403
CE15.hmm	269	2582658010_1_474_+	157	7.8e-50	131	268	2	155	0.509293680297
GT4.hmm	160	2582658043_1_1137_+	378	1.9e-33	10	158	198	344	0.925
CE10.hmm	341	2582658067_1_849_+	282	3.4e-34	74	309	45	260	0.689149560117
GH109.hmm	126	2582658104_1_1302_+	433	1.2e-21	3	120	33	146	0.928571428571
GT2_Glycos_transf_2.hmm	170	2582658113_1_1257_+	418	4.1e-27	1	166	56	225	0.970588235294
CBM9.hmm	182	2582658122_1_1149_+	382	8.6e-46	1	155	60	244	0.846153846154
GH109.hmm	126	2582658127_1_1452_+	483	5.1e-16	1	120	39	154	0.944444444444
CE15.hmm	269	2582658128_1_1233_+	410	3.8e-88	1	250	39	409	0.925650557621
GH109.hmm	126	2582658129_1_861_+	286	2.5e-22	1	120	36	151	0.944444444444
GH109.hmm	126	2582658139_1_1404_+	467	2.6e-22	1	122	51	164	0.960317460317
CE14.hmm	124	2582658144_1_771_+	256	1.4e-24	2	116	8	110	0.91935483871
GT4.hmm	160	2582658160_1_1200_+	399	1.2e-23	9	157	231	372	0.925
CE10.hmm	341	2582658215_1_1089_+	362	1.5e-45	80	317	99	343	0.695014662757
GH13_3.hmm	238	2582658273_1_1488_+	495	1.1e-108	9	238	220	450	0.96218487395
CE1.hmm	227	2582658432_1_756_+	251	6.6e-54	1	224	10	243	0.982378854626
CE10.hmm	341	2582658436_1_876_+	291	6.2e-32	80	218	99	260	0.404692082111
GT87.hmm	231	2582658439_1_1458_+	485	1.5e-19	1	218	104	356	0.939393939394
CE1.hmm	227	2582658462_1_594_+	197	1.6e-21	5	137	33	169	0.581497797357
GT4.hmm	160	2582658582_1_1290_+	429	1.5e-25	8	149	211	353	0.88125
GT4.hmm	160	2582658605_1_1230_+	409	3.5e-19	18	157	223	374	0.86875
GT83.hmm	540	2582658694_1_1347_+	448	7.7e-16	39	351	61	377	0.577777777778
CE14.hmm	124	2582658790_1_756_+	251	1.5e-21	2	117	17	117	0.927419354839
CE10.hmm	341	2582658811_1_1008_+	335	2.9e-22	68	309	27	237	0.706744868035
CE1.hmm	227	2582658847_1_939_+	312	4.1e-21	5	216	43	283	0.929515418502
GH109.hmm	126	2582658890_1_1146_+	381	2.3e-17	1	125	7	121	0.984126984127
GT4.hmm	160	2582658931_1_1350_+	449	1.2e-26	6	155	257	405	0.93125
GT2_Glycos_transf_2.hmm	170	2582658932_1_534_+	177	2.1e-17	1	124	43	158	0.723529411765
GT4.hmm	160	2582658954_1_1278_+	425	1.7e-25	6	157	232	375	0.94375
GT4.hmm	160	2582658955_1_1230_+	409	2.3e-34	5	158	216	370	0.95625
AA3.hmm	618	2582658975_1_1524_+	507	2.1e-41	89	398	34	503	0.5
