HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glycos_transf_2.hmm	170	2582811417_1_1950_+	649	3.9e-22	1	169	11	196	0.988235294118
GH92.hmm	491	2582811443_1_2166_+	721	2.9e-163	5	490	228	721	0.987780040733
GH13_36.hmm	314	2582811444_1_1548_+	515	9.7e-59	1	313	49	358	0.993630573248
CE10.hmm	341	2582811491_1_2109_+	702	1.1e-16	75	220	459	607	0.425219941349
GT2_Glycos_transf_2.hmm	170	2582811559_1_738_+	245	7.8e-22	1	167	48	215	0.976470588235
CE1.hmm	227	2582811605_1_693_+	230	1.2e-23	6	194	27	189	0.828193832599
GT9.hmm	225	2582811610_1_429_+	142	6e-22	122	220	9	123	0.435555555556
GT2_Glycos_transf_2.hmm	170	2582811717_1_984_+	327	1.8e-23	1	169	8	178	0.988235294118
CE1.hmm	227	2582811784_1_1005_+	334	9.4e-34	6	218	51	307	0.933920704846
GT28.hmm	157	2582811799_1_1116_+	371	4.3e-48	1	157	193	353	0.993630573248
GT2_Glycos_transf_2.hmm	170	2582811854_1_747_+	248	1.2e-16	1	168	8	170	0.982352941176
GT4.hmm	160	2582811864_1_1164_+	387	4.6e-28	6	150	204	347	0.9
GT19.hmm	354	2582811875_1_1116_+	371	7e-123	1	351	6	352	0.988700564972
GH65.hmm	372	2582811880_1_1251_+	416	1.7e-134	23	371	1	349	0.935483870968
GH13.hmm	299	2582811919_1_1323_+	440	1.1e-52	8	289	39	319	0.939799331104
CE10.hmm	341	2582811941_1_1905_+	634	2.6e-20	81	310	397	623	0.671554252199
GT4.hmm	160	2582812136_1_1122_+	373	2.8e-32	8	157	195	340	0.93125
CE2.hmm	209	2582812139_1_1092_+	363	7.1e-45	2	208	157	355	0.985645933014
GH31.hmm	427	2582812144_1_2406_+	801	3.4e-123	3	426	224	671	0.990632318501
GT4.hmm	160	2582812155_1_849_+	282	2.3e-17	5	96	194	282	0.56875
GT4.hmm	160	2582812209_1_1119_+	372	1e-38	5	153	194	339	0.925
GH23.hmm	135	2582812235_1_1515_+	504	2.9e-28	2	125	124	263	0.911111111111
CE14.hmm	124	2582812262_1_768_+	255	7.4e-20	1	124	23	128	0.991935483871
GH23.hmm	135	2582812280_1_1341_+	446	1.2e-19	8	123	288	444	0.851851851852
GT2_Glyco_tranf_2_3.hmm	230	2582812290_1_1923_+	640	3.9e-25	2	228	199	427	0.982608695652
GH92.hmm	491	2582812512_1_2289_+	762	3.4e-180	3	491	263	756	0.993890020367
GT9.hmm	225	2582812590_1_975_+	324	7.9e-33	4	213	66	304	0.928888888889
GT2_Glycos_transf_2.hmm	170	2582812631_1_714_+	237	3.3e-26	2	168	7	172	0.976470588235
GH3.hmm	216	2582812635_1_1725_+	574	8.5e-72	7	216	121	345	0.967592592593
GH16.hmm	189	2582812636_1_1092_+	363	1.5e-50	2	188	134	361	0.984126984127
GT2_Glycos_transf_2.hmm	170	2582812642_1_951_+	316	2.8e-31	1	168	11	174	0.982352941176
GH3.hmm	216	2582812676_1_2637_+	878	3.2e-64	3	214	108	327	0.976851851852
GH25.hmm	177	2582812677_1_861_+	286	8.1e-44	2	177	93	264	0.988700564972
