HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glycos_transf_2.hmm	170	2582873973_1_978_+	325	2.3e-21	1	132	9	139	0.770588235294
CE14.hmm	124	2582873992_1_870_+	289	4e-47	1	124	7	147	0.991935483871
CE10.hmm	341	2582874095_1_882_+	293	5.1e-69	48	316	31	289	0.785923753666
AA2.hmm	255	2582874198_1_2163_+	720	1.9e-16	8	116	70	180	0.423529411765
AA2.hmm	255	2582874198_1_2163_+	720	1.6e-16	13	251	447	716	0.933333333333
GH18.hmm	296	2582874396_1_1797_+	598	1e-37	48	280	97	391	0.783783783784
GT2_Glycos_transf_2.hmm	170	2582874412_1_708_+	235	1.7e-16	2	167	9	189	0.970588235294
GT51.hmm	177	2582874437_1_1986_+	661	3.4e-64	1	177	53	231	0.994350282486
GH13_30.hmm	369	2582874445_1_1680_+	559	5.2e-156	1	369	30	395	0.9972899729
GT28.hmm	157	2582874598_1_1092_+	363	7e-38	1	140	198	334	0.885350318471
GT4.hmm	160	2582874684_1_1173_+	390	1.6e-30	9	158	191	340	0.93125
GH25.hmm	177	2582874747_1_1017_+	338	4.6e-39	1	173	42	261	0.971751412429
AA4.hmm	522	2582874750_1_1398_+	465	1.3e-30	11	249	5	234	0.455938697318
CE14.hmm	124	2582874758_1_732_+	243	8.1e-29	1	117	13	122	0.935483870968
GT2_Glycos_transf_2.hmm	170	2582874774_1_720_+	239	3.3e-23	2	168	9	171	0.976470588235
CE1.hmm	227	2582874841_1_1119_+	372	3.4e-19	24	223	149	360	0.876651982379
CE4.hmm	130	2582874845_1_711_+	236	3.2e-20	9	126	47	163	0.9
GT2_Glycos_transf_2.hmm	170	2582874967_1_735_+	244	1.4e-17	2	168	6	172	0.976470588235
GT39.hmm	223	2582874990_1_1323_+	440	1.8e-66	3	223	19	238	0.986547085202
