HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH13.hmm	299	2582892516_1_3876_+	1291	4.4e-38	15	290	422	737	0.919732441472
GH26.hmm	303	2582892558_1_1230_+	409	7.3e-50	2	271	54	339	0.887788778878
GH1.hmm	429	2582892571_1_1356_+	451	6e-142	3	426	9	450	0.986013986014
GT2_Glycos_transf_2.hmm	170	2582892575_1_753_+	250	2.3e-30	1	160	5	163	0.935294117647
CE1.hmm	227	2582892587_1_810_+	269	4.9e-26	4	222	22	265	0.960352422907
GH73.hmm	128	2582892617_1_1155_+	384	7.5e-33	3	128	39	167	0.9765625
CE1.hmm	227	2582892633_1_855_+	284	1.4e-52	1	218	37	266	0.955947136564
GT2_Glycos_transf_2.hmm	170	2582892634_1_540_+	179	2.4e-24	2	115	8	116	0.664705882353
GH5_39.hmm	305	2582892686_1_1137_+	378	1.6e-54	20	304	75	352	0.931147540984
GT2_Glyco_trans_2_3.hmm	197	2582892689_1_1860_+	619	2.7e-18	3	191	327	521	0.954314720812
CE7.hmm	313	2582892698_1_1353_+	450	2e-64	10	305	140	434	0.94249201278
GT4.hmm	160	2582892759_1_1140_+	379	2.3e-41	2	159	192	346	0.98125
CE7.hmm	313	2582892942_1_1473_+	490	4.3e-66	15	307	183	476	0.932907348243
CE7.hmm	313	2582892944_1_1401_+	466	2.9e-63	13	303	159	450	0.926517571885
GH73.hmm	128	2582892979_1_582_+	193	1.2e-20	3	128	41	163	0.9765625
PL9.hmm	374	2582892980_1_1833_+	610	7.6e-116	13	374	28	392	0.965240641711
GH13_38.hmm	376	2582893039_534_1346_+	270	1.9e-19	222	368	4	148	0.38829787234
CBM9.hmm	182	2582893070_1_2436_+	811	2e-16	1	180	38	222	0.983516483516
GH77.hmm	494	2582893116_888_2252_+	454	6.7e-102	1	310	33	346	0.625506072874
GH5_5.hmm	284	2582893122_1_1101_+	366	2.4e-77	3	283	38	323	0.985915492958
GH26.hmm	303	2582893276_1_1215_+	404	1.1e-49	2	273	49	337	0.894389438944
CE8.hmm	288	2582893349_1_951_+	316	2.1e-100	2	286	24	310	0.986111111111
GH43_10.hmm	262	2582893355_1_1629_+	542	8.1e-83	1	262	38	307	0.996183206107
CE12.hmm	210	2582893408_1_420_+	139	1.2e-38	1	102	29	129	0.480952380952
GT5.hmm	472	2582893414_1_777_+	258	2.9e-38	9	211	1	214	0.427966101695
GT2_Glycos_transf_2.hmm	170	2582893448_1_765_+	254	1.5e-36	1	132	6	137	0.770588235294
GT2_Glycos_transf_2.hmm	170	2582893539_1_834_+	277	1.1e-16	15	132	17	128	0.688235294118
GH97.hmm	631	2582893546_1_1620_+	539	1.5e-169	6	481	11	538	0.752773375594
CE8.hmm	288	2582893577_1_1665_+	554	8e-84	2	275	23	324	0.947916666667
GH53.hmm	342	2582893583_1_1191_+	396	2.3e-107	2	341	50	389	0.991228070175
GH28.hmm	325	2582893618_1_954_+	317	7e-32	6	148	108	316	0.436923076923
GH28.hmm	325	2582893619_1_591_+	196	9e-30	176	321	7	175	0.446153846154
CE1.hmm	227	2582893627_1_732_+	243	4.1e-18	77	222	83	241	0.638766519824
CE1.hmm	227	2582893646_1_762_+	253	4.3e-28	4	207	1	233	0.894273127753
CE11.hmm	271	2582893653_1_1407_+	468	1.1e-75	1	233	10	243	0.856088560886
CE10.hmm	341	2582893666_1_891_+	296	3.4e-30	66	311	41	276	0.718475073314
CE7.hmm	313	2582893764_1_1356_+	451	5.8e-43	16	296	150	429	0.894568690096
PL6.hmm	372	2582893826_1_1950_+	649	6.1e-42	6	370	27	369	0.978494623656
PL10.hmm	287	2582893897_1_1062_+	353	8.9e-103	1	287	39	334	0.996515679443
GH105.hmm	332	2582893898_1_1824_+	607	1.8e-112	9	330	13	351	0.96686746988
PL7.hmm	231	2582893936_1_690_+	229	2.6e-27	1	224	32	223	0.965367965368
GT30.hmm	177	2582893952_1_1254_+	417	1.1e-41	12	176	49	210	0.926553672316
GH16.hmm	189	2582894000_1_1203_+	400	1e-48	2	188	169	398	0.984126984127
GT4.hmm	160	2582894007_1_1116_+	371	4.5e-33	12	151	191	330	0.86875
GH3.hmm	216	2582894043_1_2133_+	710	1.7e-65	3	213	43	265	0.972222222222
GH13.hmm	299	2582894078_1_993_+	330	8.7e-34	12	157	165	330	0.484949832776
