HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH3.hmm	216	2582818394_1_2901_+	966	3.3e-60	7	215	98	321	0.962962962963
GT4.hmm	160	2582818454_1_1074_+	357	2.5e-18	21	157	200	325	0.85
GT2_Glycos_transf_2.hmm	170	2582818455_1_903_+	300	5.4e-24	2	106	5	106	0.611764705882
GT2_Glycos_transf_2.hmm	170	2582818457_1_996_+	331	1.9e-25	1	169	8	181	0.988235294118
GT2_Glyco_tranf_2_3.hmm	230	2582818469_1_1134_+	377	1.6e-27	1	228	46	273	0.986956521739
GT28.hmm	157	2582818521_1_1095_+	364	6.1e-45	1	157	192	350	0.993630573248
GH73.hmm	128	2582818565_1_930_+	309	1.4e-35	4	128	37	164	0.96875
AA4.hmm	522	2582818570_1_1404_+	467	1.7e-28	16	257	10	242	0.461685823755
GT4.hmm	160	2582818601_1_1125_+	374	1e-39	5	154	194	340	0.93125
GH109.hmm	126	2582818610_1_1431_+	476	3e-49	1	126	59	183	0.992063492063
CE11.hmm	271	2582818669_1_1404_+	467	7.3e-74	1	233	10	243	0.856088560886
GH3.hmm	216	2582818698_1_2265_+	754	2.8e-68	3	215	103	324	0.981481481481
GH16.hmm	189	2582818699_1_813_+	270	6.6e-55	3	189	34	269	0.984126984127
GH16.hmm	189	2582818700_1_1017_+	338	1.8e-57	2	189	115	337	0.989417989418
CE1.hmm	227	2582818711_1_945_+	314	4.4e-40	8	217	44	299	0.920704845815
GH53.hmm	342	2582818732_1_1023_+	340	9.6e-102	1	315	36	319	0.918128654971
GT4.hmm	160	2582818761_1_1155_+	384	1.3e-22	9	155	198	352	0.9125
GT2_Glycos_transf_2.hmm	170	2582818815_1_882_+	293	8e-19	1	132	3	131	0.770588235294
GT2_Glycos_transf_2.hmm	170	2582818816_1_924_+	307	3.2e-19	1	165	6	167	0.964705882353
GT2_Glyco_tranf_2_4.hmm	96	2582818817_1_726_+	241	1.7e-17	2	95	11	102	0.96875
GH3.hmm	216	2582818862_1_2901_+	966	3.3e-60	7	215	98	321	0.962962962963
GH13_9.hmm	291	2582818971_1_1920_+	639	2.6e-132	1	290	190	490	0.993127147766
GH13.hmm	299	2582818972_1_1887_+	628	7.9e-59	11	296	166	495	0.953177257525
GT5.hmm	472	2582818975_1_993_+	330	1.4e-104	151	471	8	327	0.677966101695
GH25.hmm	177	2582819036_1_819_+	272	1.5e-52	1	177	75	250	0.994350282486
GT51.hmm	177	2582819047_1_705_+	234	1.2e-53	12	177	54	219	0.932203389831
GT30.hmm	177	2582819077_1_1263_+	420	1.2e-44	12	176	48	209	0.926553672316
CE1.hmm	227	2582819213_1_816_+	271	1.8e-53	1	219	28	258	0.960352422907
CE1.hmm	227	2582819226_1_2148_+	715	3.2e-16	8	219	469	695	0.929515418502
GT19.hmm	354	2582819265_1_1110_+	369	1.4e-120	2	352	4	349	0.988700564972
GT2_Glyco_tranf_2_3.hmm	230	2582819272_1_1122_+	373	2e-19	1	228	46	275	0.986956521739
GH23.hmm	135	2582819293_1_1089_+	362	9.5e-29	2	120	117	250	0.874074074074
CE14.hmm	124	2582819317_1_2508_+	835	4.1e-19	1	120	40	161	0.959677419355
AA3.hmm	618	2582819339_1_1683_+	560	1.3e-52	86	402	2	556	0.511326860841
GH20.hmm	337	2582819345_1_2340_+	779	2.2e-126	9	335	148	516	0.967359050445
CE14.hmm	124	2582819384_1_738_+	245	7e-25	1	124	6	111	0.991935483871
GT2_Glycos_transf_2.hmm	170	2582819426_1_753_+	250	4.6e-29	2	168	5	171	0.976470588235
GT51.hmm	177	2582819494_1_2415_+	804	9.5e-60	1	177	55	233	0.994350282486
GT4.hmm	160	2582819516_1_1125_+	374	1e-39	5	154	194	340	0.93125
GH13.hmm	299	2582819544_1_1389_+	462	2.2e-52	12	290	60	339	0.929765886288
GT35.hmm	674	2582819546_1_1662_+	553	3.5e-66	210	583	177	504	0.553412462908
GH13.hmm	299	2582819629_1_2937_+	978	1.1e-34	13	289	414	723	0.923076923077
GT28.hmm	157	2582819670_1_1095_+	364	6.1e-45	1	157	192	350	0.993630573248
GH92.hmm	491	2582819747_1_2154_+	717	1.2e-166	2	487	226	715	0.987780040733
GH18.hmm	296	2582819778_1_1344_+	447	3.8e-47	3	286	137	434	0.956081081081
CE4.hmm	130	2582819810_1_627_+	208	3.6e-26	5	120	24	136	0.884615384615
AA3.hmm	618	2582819877_1_1683_+	560	1.3e-52	86	402	2	556	0.511326860841
GH20.hmm	337	2582819883_1_2340_+	779	2.3e-126	9	335	148	516	0.967359050445
CBM20.hmm	90	2582819934_1_2736_+	911	7.1e-17	3	86	18	103	0.922222222222
GH77.hmm	494	2582819934_1_2736_+	911	1e-145	1	488	260	904	0.985829959514
GH13_13.hmm	383	2582819949_1_2007_+	668	5.1e-65	61	382	231	526	0.838120104439
AA3.hmm	618	2582819950_1_1749_+	582	6.2e-58	80	404	3	580	0.52427184466
GT5.hmm	472	2582819965_1_816_+	271	6.4e-42	1	212	6	228	0.447033898305
GT9.hmm	225	2582820011_1_1026_+	341	6.9e-29	3	218	74	314	0.955555555556
GH73.hmm	128	2582820044_1_528_+	175	1.2e-20	3	128	48	169	0.9765625
