HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT35.hmm	674	2582772042_1_2565_+	854	8e-133	21	548	123	627	0.781899109792
GT2_Glycos_transf_2.hmm	170	2582772078_1_987_+	328	3.8e-31	1	131	12	138	0.764705882353
GT4.hmm	160	2582772079_1_1203_+	400	1.4e-30	11	160	203	346	0.93125
GT4.hmm	160	2582772087_1_474_+	157	3.6e-24	46	155	1	108	0.68125
GT51.hmm	177	2582772144_1_2376_+	791	6.9e-67	1	176	101	276	0.988700564972
AA4.hmm	522	2582772175_1_1470_+	489	7.8e-23	9	198	6	192	0.362068965517
GH104.hmm	145	2582772262_1_618_+	205	6.2e-41	2	144	32	187	0.979310344828
GT4.hmm	160	2582772278_1_1188_+	395	1.6e-33	7	153	207	353	0.9125
GH57.hmm	383	2582772288_1_2652_+	883	3.1e-60	12	294	68	377	0.736292428198
GT5.hmm	472	2582772375_1_1476_+	491	6.7e-164	1	471	2	452	0.995762711864
GT83.hmm	540	2582772462_1_1830_+	609	1.4e-150	6	538	27	599	0.985185185185
GT2_Glycos_transf_2.hmm	170	2582772682_1_687_+	228	3.8e-20	1	132	6	125	0.770588235294
GT4.hmm	160	2582772700_1_1092_+	363	1e-33	9	158	176	323	0.93125
GH13_20.hmm	285	2582772718_1_1446_+	481	2.7e-111	1	285	53	369	0.99649122807
GT2_Glycos_transf_2.hmm	170	2582772849_1_453_+	150	1.7e-16	1	111	6	119	0.647058823529
CE4.hmm	130	2582772948_1_657_+	218	8.8e-28	5	124	26	150	0.915384615385
GH102.hmm	157	2582772953_1_1254_+	417	4.2e-32	3	157	176	314	0.980891719745
CBM42.hmm	136	2582772974_1_549_+	182	3.1e-41	31	135	69	175	0.764705882353
GH5.hmm	275	2582772977_1_1104_+	367	3.1e-31	2	237	55	318	0.854545454545
GT21.hmm	233	2582772990_1_1260_+	419	4.2e-25	1	224	44	263	0.957081545064
GT4.hmm	160	2582772991_1_1257_+	418	6.1e-41	6	157	232	381	0.94375
GH24.hmm	137	2582773056_1_642_+	213	2.6e-29	5	137	64	205	0.963503649635
GT2_Glyco_tranf_2_3.hmm	230	2582773106_1_1170_+	389	1.6e-21	1	214	47	269	0.926086956522
GT26.hmm	171	2582773172_1_825_+	274	1.8e-57	2	171	76	247	0.988304093567
GH109.hmm	126	2582773175_1_1128_+	375	1.4e-18	1	122	35	147	0.960317460317
GT2_Glycos_transf_2.hmm	170	2582773186_1_939_+	312	1.1e-29	1	164	9	167	0.958823529412
GT2_Glycos_transf_2.hmm	170	2582773188_1_894_+	297	2.2e-23	1	107	15	116	0.623529411765
GT2_Glycos_transf_2.hmm	170	2582773189_1_1083_+	360	8.4e-30	1	109	8	119	0.635294117647
GT4.hmm	160	2582773190_1_1266_+	421	2.4e-25	6	151	216	363	0.90625
GT4.hmm	160	2582773191_1_1125_+	374	7.2e-30	7	155	196	341	0.925
GT4.hmm	160	2582773194_1_1263_+	420	3.8e-29	12	159	230	378	0.91875
GT4.hmm	160	2582773196_1_1128_+	375	6.5e-26	6	155	194	347	0.93125
GH57.hmm	383	2582773212_1_1593_+	530	1.3e-86	1	306	7	425	0.79634464752
GT4.hmm	160	2582773336_1_2187_+	728	3.6e-39	3	159	248	420	0.975
GT4.hmm	160	2582773338_1_1236_+	411	2.8e-29	4	159	221	383	0.96875
GH24.hmm	137	2582773367_1_636_+	211	2.3e-20	5	95	112	208	0.656934306569
GT4.hmm	160	2582773373_1_1074_+	357	1.5e-30	5	148	168	307	0.89375
GT19.hmm	354	2582773455_1_1158_+	385	1.2e-112	1	352	3	367	0.991525423729
CE11.hmm	271	2582773459_1_849_+	282	4.6e-105	1	270	3	279	0.992619926199
GH65.hmm	372	2582773619_1_2883_+	960	4.9e-143	1	371	303	699	0.994623655914
GT4.hmm	160	2582773620_1_2427_+	808	1.2e-25	6	157	562	730	0.94375
GT2_Glycos_transf_2.hmm	170	2582773670_1_939_+	312	4.1e-29	1	107	4	114	0.623529411765
GT4.hmm	160	2582773796_1_1149_+	382	2.1e-27	8	152	195	335	0.9
GT2_Glycos_transf_2.hmm	170	2582773807_1_1257_+	418	1.9e-25	4	169	1	153	0.970588235294
GT4.hmm	160	2582773919_1_1161_+	386	5.2e-35	6	153	196	336	0.91875
SLH.hmm	42	2582773929_1_1716_+	571	5.2e-16	1	40	380	419	0.928571428571
GT21.hmm	233	2582773961_1_1197_+	398	3.6e-77	2	232	55	283	0.987124463519
GT2_Glycos_transf_2.hmm	170	2582773971_1_1035_+	344	4e-29	1	132	26	158	0.770588235294
GT83.hmm	540	2582774002_1_1614_+	537	3.6e-100	3	527	20	529	0.97037037037
GT28.hmm	157	2582774034_1_1074_+	357	6.8e-47	2	156	188	342	0.980891719745
GT51.hmm	177	2582774139_1_1923_+	640	4.9e-67	2	176	80	255	0.983050847458
GT2_Glycos_transf_2.hmm	170	2582774170_1_999_+	332	2.1e-33	1	166	16	174	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582774171_1_663_+	220	2.5e-35	1	109	13	119	0.635294117647
GT26.hmm	171	2582774235_1_765_+	254	1.1e-61	2	171	58	229	0.988304093567
CE3.hmm	194	2582774241_1_813_+	270	6.8e-16	52	183	97	239	0.675257731959
