HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glyco_tranf_2_3.hmm	230	2582655243_1_3042_+	1013	3.6e-17	16	207	24	222	0.830434782609
CE14.hmm	124	2582655251_1_870_+	289	6.1e-46	1	124	11	151	0.991935483871
GT2_Glycos_transf_2.hmm	170	2582655276_1_1011_+	336	1.6e-22	1	127	20	144	0.741176470588
CE14.hmm	124	2582655324_1_726_+	241	1.9e-27	1	117	13	120	0.935483870968
AA3.hmm	618	2582655503_1_1650_+	549	3.1e-106	87	402	2	535	0.509708737864
GH25.hmm	177	2582655515_1_1335_+	444	1.7e-35	2	174	53	273	0.971751412429
CE1.hmm	227	2582655571_1_867_+	288	1.1e-23	7	143	31	184	0.599118942731
GT4.hmm	160	2582655719_1_1155_+	384	4.6e-42	7	159	198	357	0.95
GT39.hmm	223	2582655832_1_1275_+	424	7.9e-59	2	223	10	220	0.991031390135
AA3.hmm	618	2582655844_1_1683_+	560	6.1e-47	86	405	1	525	0.516181229773
GT28.hmm	157	2582655940_1_1080_+	359	4.2e-37	2	153	196	344	0.96178343949
GT4.hmm	160	2582656097_1_1188_+	395	1.4e-26	8	159	190	341	0.94375
GH18.hmm	296	2582656152_1_1779_+	592	2.3e-42	41	282	83	377	0.814189189189
