HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	2582674222_1_1158_+	385	4.2e-30	4	153	201	345	0.93125
GH3.hmm	216	2582674378_1_1587_+	528	2.4e-62	4	216	68	299	0.981481481481
GT35.hmm	674	2582674394_1_2484_+	827	2.5e-223	2	673	112	824	0.995548961424
AA4.hmm	522	2582674419_1_1476_+	491	9e-18	13	241	11	229	0.436781609195
CE10.hmm	341	2582674443_1_1881_+	626	1.4e-24	84	316	370	592	0.680351906158
CBM48.hmm	76	2582674460_1_2319_+	772	9e-20	2	68	126	210	0.868421052632
GH13_9.hmm	291	2582674460_1_2319_+	772	2e-134	1	290	301	601	0.993127147766
GT1.hmm	382	2582674477_1_1308_+	435	2e-46	73	380	94	431	0.803664921466
CE3.hmm	194	2582674507_1_855_+	284	2.9e-16	2	187	71	263	0.953608247423
CE9.hmm	373	2582674568_1_1278_+	425	6.1e-109	15	348	25	379	0.892761394102
GH104.hmm	145	2582674571_1_702_+	233	2.5e-37	2	144	61	216	0.979310344828
GT2_Glycos_transf_2.hmm	170	2582674596_1_1035_+	344	3.4e-36	1	166	11	168	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582674608_1_435_+	144	1.1e-37	1	115	9	123	0.670588235294
GT2_Glycos_transf_2.hmm	170	2582674654_1_987_+	328	2.3e-25	1	100	7	105	0.582352941176
GT4.hmm	160	2582674655_1_1173_+	390	9.9e-32	3	159	195	360	0.975
GH23.hmm	135	2582674697_1_2181_+	726	2.6e-26	10	123	574	704	0.837037037037
SLH.hmm	42	2582674699_1_1680_+	559	4.3e-17	1	42	4	44	0.97619047619
GT4.hmm	160	2582674798_1_1074_+	357	6.4e-36	7	157	179	328	0.9375
GT4.hmm	160	2582674895_1_1185_+	394	1.4e-31	5	156	204	358	0.94375
GH135.hmm	237	2582674913_1_840_+	279	1e-50	1	235	37	265	0.987341772152
GT4.hmm	160	2582674919_1_1527_+	508	1.9e-30	6	157	308	458	0.94375
GT60.hmm	330	2582674928_1_1122_+	373	3.8e-71	83	330	123	353	0.748484848485
GT2_Glycos_transf_2.hmm	170	2582674944_1_6270_+	2089	1.2e-28	1	168	832	991	0.982352941176
GT2_Glycos_transf_2.hmm	170	2582674944_1_6270_+	2089	2.4e-19	1	120	1092	1212	0.7
GT4.hmm	160	2582674944_1_6270_+	2089	1.9e-23	6	158	1566	1721	0.95
GT4.hmm	160	2582674947_1_1263_+	420	9.8e-20	10	155	214	370	0.90625
GT2_Glycos_transf_2.hmm	170	2582674951_1_2595_+	864	3.1e-39	1	166	5	166	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582674951_1_2595_+	864	2.2e-29	1	124	371	493	0.723529411765
GT2_Glycos_transf_2.hmm	170	2582674961_1_1305_+	434	2.1e-23	1	169	90	264	0.988235294118
GT81.hmm	293	2582674970_1_1296_+	431	2.7e-61	89	275	116	326	0.634812286689
GT51.hmm	177	2582674982_1_2310_+	769	1.7e-53	9	176	40	206	0.943502824859
GH13_11.hmm	346	2582674993_1_2085_+	694	1.4e-150	1	346	177	527	0.99710982659
GT94.hmm	283	2582675021_1_1110_+	369	9.4e-41	3	280	66	362	0.978798586572
GT2_Glyco_tranf_2_2.hmm	276	2582675022_1_948_+	315	4.2e-54	1	271	5	247	0.978260869565
GT2_Glycos_transf_2.hmm	170	2582675023_1_948_+	315	1.1e-24	1	132	8	143	0.770588235294
GT2_Glycos_transf_2.hmm	170	2582675024_1_954_+	317	1.6e-25	1	128	5	136	0.747058823529
GT2_Glycos_transf_2.hmm	170	2582675101_1_1029_+	342	8.3e-29	1	168	4	187	0.982352941176
GT4.hmm	160	2582675126_1_8322_+	2773	6.4e-20	21	150	471	593	0.80625
GT2_Glycos_transf_2.hmm	170	2582675126_1_8322_+	2773	7.4e-24	1	133	890	1029	0.776470588235
GT2_Glycos_transf_2.hmm	170	2582675126_1_8322_+	2773	1.5e-20	1	131	1162	1294	0.764705882353
GT2_Glycos_transf_2.hmm	170	2582675126_1_8322_+	2773	3.7e-27	1	131	1538	1668	0.764705882353
GT41.hmm	705	2582675126_1_8322_+	2773	8.7e-76	147	529	1913	2477	0.541843971631
GT2_Glycos_transf_2.hmm	170	2582675239_1_1965_+	654	4.7e-28	4	169	1	158	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582675239_1_1965_+	654	1.4e-24	1	166	255	432	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582675290_1_3519_+	1172	6.2e-36	1	115	9	123	0.670588235294
GT2_Glycos_transf_2.hmm	170	2582675290_1_3519_+	1172	4.7e-34	1	114	338	445	0.664705882353
GT4.hmm	160	2582675290_1_3519_+	1172	6e-23	6	149	871	1020	0.89375
GH31.hmm	427	2582675292_1_2361_+	786	6.3e-175	1	427	227	678	0.997658079625
GT5.hmm	472	2582675323_1_1476_+	491	2.7e-151	2	471	3	486	0.993644067797
AA3.hmm	618	2582675333_1_1470_+	489	1.2e-47	89	394	15	484	0.493527508091
CE4.hmm	130	2582675360_1_999_+	332	2.5e-29	7	119	127	240	0.861538461538
GT35.hmm	674	2582675402_1_2538_+	845	2.9e-292	1	674	111	825	0.998516320475
GT4.hmm	160	2582675424_1_1182_+	393	3.1e-38	8	156	212	362	0.925
GT39.hmm	223	2582675450_1_1482_+	493	7.2e-66	2	223	22	268	0.991031390135
GH116.hmm	363	2582675505_1_2412_+	803	1.2e-150	1	363	419	788	0.997245179063
GT83.hmm	540	2582675553_1_927_+	308	1.9e-85	10	243	28	308	0.431481481481
GT51.hmm	177	2582675593_1_2271_+	756	5.8e-54	17	176	221	383	0.898305084746
GH25.hmm	177	2582675622_1_1371_+	456	3.3e-55	1	177	6	179	0.994350282486
GH1.hmm	429	2582675645_1_1509_+	502	1.1e-87	7	412	5	480	0.944055944056
GT28.hmm	157	2582675646_1_1143_+	380	1.2e-25	2	156	210	361	0.980891719745
GT2_Glycos_transf_2.hmm	170	2582675682_1_711_+	236	1.8e-19	1	124	12	124	0.723529411765
GH77.hmm	494	2582675708_1_1497_+	498	3.7e-175	1	491	11	495	0.991902834008
GH38.hmm	269	2582675732_1_3273_+	1090	5.5e-74	2	256	242	493	0.944237918216
GT41.hmm	705	2582675795_1_2196_+	731	5e-106	85	521	159	730	0.618439716312
PL9.hmm	374	2582675807_1_2403_+	800	9.9e-16	14	162	3	160	0.395721925134
GH13.hmm	299	2582675853_1_1656_+	551	7.9e-51	12	289	135	424	0.926421404682
GT2_Glycos_transf_2.hmm	170	2582675904_1_903_+	300	1.4e-25	1	128	5	136	0.747058823529
GT9.hmm	225	2582675922_1_963_+	320	1.2e-38	8	199	75	295	0.848888888889
GT83.hmm	540	2582675957_1_1680_+	559	1.3e-108	6	491	23	523	0.898148148148
GT2_Glycos_transf_2.hmm	170	2582676069_1_666_+	221	1.9e-30	1	109	13	119	0.635294117647
GT14.hmm	250	2582676071_1_888_+	295	8.1e-34	1	244	5	259	0.972
GT2_Glycos_transf_2.hmm	170	2582676075_1_921_+	306	4.2e-29	1	109	4	113	0.635294117647
AA12.hmm	401	2582676168_1_1245_+	414	7e-29	11	349	81	382	0.84289276808
GT4.hmm	160	2582676212_1_1224_+	407	2.8e-33	11	159	230	378	0.925
GH108.hmm	86	2582676246_1_669_+	222	2e-18	3	86	58	141	0.96511627907
GT5.hmm	472	2582676280_1_1452_+	483	1.7e-163	1	471	2	452	0.995762711864
CE3.hmm	194	2582676318_1_750_+	249	4.6e-16	50	183	84	228	0.685567010309
GT4.hmm	160	2582676348_1_1218_+	405	4.1e-27	8	151	218	357	0.89375
GT2_Glycos_transf_2.hmm	170	2582676437_1_945_+	314	1.3e-29	1	116	7	119	0.676470588235
GT2_Glycos_transf_2.hmm	170	2582676438_1_927_+	308	1.5e-18	1	150	11	152	0.876470588235
GH13_16.hmm	354	2582676484_1_3321_+	1106	3.5e-184	2	354	35	388	0.994350282486
GT83.hmm	540	2582676516_1_2538_+	845	7.1e-23	48	362	60	398	0.581481481481
GT41.hmm	705	2582676524_1_3573_+	1190	1e-132	76	517	639	1188	0.625531914894
GH133.hmm	372	2582676566_1_1983_+	660	6e-126	6	372	302	653	0.983870967742
GT51.hmm	177	2582676659_1_2394_+	797	2.7e-67	8	177	156	325	0.954802259887
GT2_Glycos_transf_2.hmm	170	2582676708_1_1176_+	391	3.4e-21	4	130	1	118	0.741176470588
