HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	2595254458_447_1097_+	216	2e-20	7	153	37	171	0.9125
CE14.hmm	124	2595254507_1_723_+	240	4.9e-28	1	117	17	124	0.935483870968
GH1.hmm	429	2595254582_1_1215_+	404	5.9e-112	5	427	10	392	0.983682983683
GT83.hmm	540	2595254733_1_1611_+	536	1.5e-19	12	360	35	392	0.644444444444
CE14.hmm	124	2595254893_1_834_+	277	8.9e-39	1	124	12	147	0.991935483871
CE14.hmm	124	2595254894_1_843_+	280	4.8e-41	2	124	10	144	0.983870967742
GT4.hmm	160	2595254923_1_1371_+	456	6.9e-36	11	159	268	416	0.925
GT4.hmm	160	2595254977_1_1155_+	384	4.7e-33	6	159	206	357	0.95625
CE10.hmm	341	2595254990_1_1893_+	630	2.7e-24	83	316	397	613	0.683284457478
CE14.hmm	124	2595255096_1_780_+	259	5.8e-28	1	117	32	139	0.935483870968
GT81.hmm	293	2595255135_1_555_+	184	3.7e-45	2	169	8	169	0.569965870307
CE10.hmm	341	2595255148_1_939_+	312	3.7e-79	51	335	33	302	0.83284457478
GT76.hmm	407	2595255150_1_831_+	276	2.4e-17	48	238	14	205	0.46683046683
GT76.hmm	407	2595255152_76_1137_+	353	1.9e-21	48	225	24	204	0.434889434889
CE10.hmm	341	2595255157_1_1242_+	413	8.7e-60	39	325	110	392	0.838709677419
GT28.hmm	157	2595255169_1_1113_+	370	4.5e-49	2	157	197	358	0.987261146497
GH38.hmm	269	2595255240_1_2655_+	884	1.5e-62	2	252	6	256	0.92936802974
GT4.hmm	160	2595255489_1_1254_+	417	1.7e-36	10	155	227	378	0.90625
GT2_Glycos_transf_2.hmm	170	2595255537_1_741_+	246	1.2e-29	2	168	5	169	0.976470588235
GT2_Glyco_tranf_2_3.hmm	230	2595255608_1_849_+	282	3.8e-19	6	214	5	224	0.904347826087
CE14.hmm	124	2595255679_1_866_+	288	2.9e-40	1	124	8	141	0.991935483871
GH1.hmm	429	2595255707_463_1419_+	318	1.3e-27	164	412	4	289	0.578088578089
CE10.hmm	341	2595255709_1_858_+	285	4e-51	64	335	35	283	0.794721407625
GH5_40.hmm	282	2595255784_1_1854_+	617	1.6e-106	1	280	58	333	0.989361702128
CBM2.hmm	101	2595255784_1_1854_+	617	1.5e-20	3	101	509	613	0.970297029703
GT4.hmm	160	2595255818_1_1425_+	474	3.5e-18	6	159	270	442	0.95625
GH15.hmm	361	2595255819_1_1350_+	449	2.4e-36	2	185	240	448	0.506925207756
