HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT81.hmm	293	2582964599_1_867_+	288	6.5e-73	4	255	47	285	0.856655290102
GT28.hmm	157	2582964648_1_1104_+	367	1.4e-44	2	157	195	353	0.987261146497
CE14.hmm	124	2582964702_1_708_+	235	1.1e-26	1	117	12	119	0.935483870968
GT4.hmm	160	2582964730_1_618_+	205	1.2e-33	6	157	24	172	0.94375
CE14.hmm	124	2582964940_1_738_+	245	3e-29	1	117	19	126	0.935483870968
GT2_Glycos_transf_2.hmm	170	2582964955_1_2229_+	742	1.1e-26	1	166	115	281	0.970588235294
GH3.hmm	216	2582965058_1_1122_+	373	2.7e-40	3	215	93	320	0.981481481481
GT2_Glycos_transf_2.hmm	170	2582965129_1_939_+	312	1.2e-22	1	108	8	118	0.629411764706
GT4.hmm	160	2582965139_1_1113_+	370	1.7e-34	5	152	188	334	0.91875
GT2_Glyco_tranf_2_3.hmm	230	2582965140_1_3252_+	1083	7.2e-16	4	212	9	219	0.904347826087
GH1.hmm	429	2582965159_1_792_+	263	1.4e-20	48	258	40	242	0.48951048951
GT4.hmm	160	2582965247_1_1218_+	405	9.4e-33	6	154	213	367	0.925
GT76.hmm	407	2582965263_1_1107_+	368	2.3e-25	53	244	45	239	0.469287469287
GT4.hmm	160	2582965352_1_1152_+	383	1.5e-34	5	159	191	351	0.9625
GT2_Glycos_transf_2.hmm	170	2582965369_1_732_+	243	6.7e-26	2	167	5	167	0.970588235294
CE10.hmm	341	2582965398_1_927_+	308	6.6e-60	40	336	25	306	0.868035190616
CE14.hmm	124	2582965499_1_813_+	270	1.5e-33	2	124	9	143	0.983870967742
CE14.hmm	124	2582965500_1_285_+	94	3.8e-26	1	81	7	94	0.645161290323
AA2.hmm	255	2582965509_717_2174_+	485	4.4e-16	21	253	216	480	0.909803921569
CE14.hmm	124	2582965555_1_849_+	282	1.1e-39	1	124	7	142	0.991935483871
GH20.hmm	337	2582965631_1_1518_+	505	9.4e-112	9	335	123	473	0.967359050445
