HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT5.hmm	472	2595252220_1_1470_+	489	4.8e-138	1	472	7	485	0.997881355932
GT2_Glycos_transf_2.hmm	170	2595252272_1_884_+	293	3.3e-17	27	169	30	180	0.835294117647
GT4.hmm	160	2595252273_1_1143_+	380	1e-20	7	153	196	344	0.9125
GH3.hmm	216	2595252328_1_1749_+	582	4.2e-60	9	215	119	339	0.953703703704
GT28.hmm	157	2595252356_1_1098_+	365	1.3e-51	1	156	192	349	0.987261146497
CE11.hmm	271	2595252474_1_1404_+	467	1.4e-73	1	220	5	226	0.808118081181
GT51.hmm	177	2595252530_1_1896_+	631	1e-65	3	177	58	233	0.983050847458
GT2_Glycos_transf_2.hmm	170	2595252567_1_789_+	262	2.8e-27	2	158	28	188	0.917647058824
GH15.hmm	361	2595252590_1_939_+	312	1.2e-43	3	199	62	278	0.542936288089
GH65.hmm	372	2595252621_1_3165_+	1054	2.9e-131	1	371	570	984	0.994623655914
GT4.hmm	160	2595252654_1_1140_+	379	1.2e-26	5	151	194	336	0.9125
GH13_16.hmm	354	2595252790_1_3303_+	1100	1.7e-186	2	354	31	384	0.994350282486
GH13_3.hmm	238	2595252791_1_2013_+	670	6.4e-106	9	238	226	456	0.96218487395
GH3.hmm	216	2595252811_1_1125_+	374	1.4e-52	5	215	96	322	0.972222222222
GH65.hmm	372	2595252868_621_2363_+	580	1.4e-137	1	371	123	508	0.994623655914
GT2_Glycos_transf_2.hmm	170	2595252964_1_630_+	209	1.8e-28	1	108	10	115	0.629411764706
GT83.hmm	540	2595253001_1_1548_+	515	7.1e-115	7	477	11	474	0.87037037037
GT2_Glycos_transf_2.hmm	170	2595253002_1_912_+	303	2.3e-32	1	168	4	163	0.982352941176
GH13.hmm	299	2595253017_1_1443_+	480	4.8e-26	44	291	85	353	0.826086956522
GT19.hmm	354	2595253260_1_1143_+	380	7.7e-112	2	344	6	355	0.966101694915
GT30.hmm	177	2595253334_1_1278_+	425	2.9e-40	9	176	51	217	0.943502824859
GT4.hmm	160	2595253359_1_1020_+	339	1.7e-22	6	124	202	324	0.7375
GT2_Glycos_transf_2.hmm	170	2595253444_1_972_+	323	3.9e-22	1	163	6	160	0.952941176471
GT2_Glycos_transf_2.hmm	170	2595253445_1_768_+	255	1.6e-23	1	129	5	129	0.752941176471
GT10.hmm	347	2595253451_1_951_+	316	8.5e-23	97	280	78	268	0.527377521614
GT9.hmm	225	2595253454_1_1062_+	353	1e-24	8	204	106	324	0.871111111111
GT4.hmm	160	2595253455_1_1098_+	365	1.9e-34	6	152	179	323	0.9125
GT4.hmm	160	2595253563_1_1203_+	400	4.4e-30	8	154	205	351	0.9125
GT51.hmm	177	2595253630_1_897_+	298	6.2e-57	11	176	59	224	0.932203389831
GT2_Glycos_transf_2.hmm	170	2595253642_1_1005_+	334	2e-29	1	168	9	178	0.982352941176
GH65.hmm	372	2595253675_1_2925_+	974	4.6e-133	1	370	486	895	0.991935483871
GT35.hmm	674	2595253683_1_2115_+	704	1.1e-109	207	552	255	622	0.511869436202
GT2_Glycos_transf_2.hmm	170	2595253767_1_693_+	230	3.2e-19	1	127	7	123	0.741176470588
CE14.hmm	124	2595253771_1_873_+	290	2.1e-26	1	124	15	120	0.991935483871
GT2_Glycos_transf_2.hmm	170	2595253781_1_828_+	275	5.7e-28	1	169	12	194	0.988235294118
GH16.hmm	189	2595253850_1_660_+	219	7.5e-25	5	173	15	202	0.888888888889
GT46.hmm	356	2595253854_1_1140_+	379	2e-41	3	264	2	251	0.733146067416
GT2_Glycos_transf_2.hmm	170	2595253855_1_3006_+	1001	3.4e-26	1	113	7	118	0.658823529412
GT2_Glycos_transf_2.hmm	170	2595253861_1_264_+	87	5.2e-22	1	71	10	83	0.411764705882
GT4.hmm	160	2595253862_1_3735_+	1244	7.9e-26	7	149	604	746	0.8875
GT4.hmm	160	2595253862_1_3735_+	1244	1.2e-29	7	156	1045	1195	0.93125
GT4.hmm	160	2595253945_1_501_+	166	4.2e-17	26	157	3	136	0.81875
GT4.hmm	160	2595253946_1_1200_+	399	2.9e-20	10	156	218	366	0.9125
GH23.hmm	135	2595253951_1_1722_+	573	1.1e-27	2	119	150	283	0.866666666667
GH13.hmm	299	2595253953_1_1914_+	637	1.8e-16	12	285	107	484	0.913043478261
GH13.hmm	299	2595254170_1_1443_+	480	1.8e-22	24	289	37	351	0.886287625418
GT4.hmm	160	2595254192_1_1107_+	368	2.6e-20	7	152	188	325	0.90625
GT4.hmm	160	2595254198_1_1221_+	406	9.6e-40	10	156	226	372	0.9125
GT2_Glyco_tranf_2_3.hmm	230	2595254199_1_1014_+	337	5.9e-24	4	229	45	269	0.978260869565
GT4.hmm	160	2595254299_1_1137_+	378	1.9e-37	8	155	200	344	0.91875
GT4.hmm	160	2595254325_1_1323_+	440	3.9e-16	11	124	234	350	0.70625
GT2_Glycos_transf_2.hmm	170	2595254326_1_930_+	309	1.6e-25	1	130	6	131	0.758823529412
GT4.hmm	160	2595254328_1_1230_+	409	1.2e-19	6	157	211	378	0.94375
GT26.hmm	171	2595254373_1_759_+	252	3.5e-63	1	171	54	229	0.994152046784
GT2_Glycos_transf_2.hmm	170	2595254380_1_975_+	324	5e-22	1	127	3	126	0.741176470588
