HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23.hmm	135	2582965885_1_993_+	330	8e-22	14	104	191	284	0.666666666667
GT51.hmm	177	2582965954_1_501_+	166	1.5e-26	9	90	59	139	0.457627118644
GT51.hmm	177	2582965955_1_279_+	92	2.1e-26	101	177	3	79	0.429378531073
GT35.hmm	674	2582965989_1_2127_+	708	2e-123	21	573	112	636	0.818991097923
GH13_9.hmm	291	2582965990_501_1913_+	470	1.2e-133	2	290	13	312	0.989690721649
GH13.hmm	299	2582965991_1_4239_+	1412	2.8e-23	13	287	170	452	0.916387959866
GH133.hmm	372	2582965991_1_4239_+	1412	1.2e-85	8	372	1031	1405	0.978494623656
CE4.hmm	130	2582966009_1_891_+	296	9.9e-17	6	124	14	149	0.907692307692
GT2_Glyco_tranf_2_3.hmm	230	2582966014_1_1425_+	474	1.1e-20	5	230	62	326	0.978260869565
GT51.hmm	177	2582966085_1_2496_+	831	9e-61	2	177	68	253	0.988700564972
GT4.hmm	160	2582966099_1_1110_+	369	1.2e-36	6	160	188	339	0.9625
CE1.hmm	227	2582966113_1_2004_+	667	1.5e-23	8	207	421	643	0.876651982379
GT83.hmm	540	2582966125_1_1203_+	400	2.7e-37	159	499	6	339	0.62962962963
GT83.hmm	540	2582966127_1_1809_+	602	8.4e-86	13	490	25	542	0.883333333333
AA6.hmm	195	2582966147_1_552_+	183	8.6e-51	1	194	3	177	0.989743589744
CE10.hmm	341	2582966175_1_2079_+	692	5.1e-19	44	316	398	654	0.797653958944
GT2_Glyco_tranf_2_3.hmm	230	2582966203_1_1524_+	507	1.2e-26	4	228	53	279	0.973913043478
GH23.hmm	135	2582966264_1_462_+	153	6.4e-20	44	125	1	81	0.6
GH31.hmm	427	2582966363_1_2247_+	748	2.4e-126	2	427	206	644	0.995316159251
GH141.hmm	527	2582966442_1_4728_+	1575	5e-17	330	524	1215	1404	0.368121442125
GH141.hmm	527	2582966445_1_2742_+	913	3.3e-21	329	524	552	742	0.370018975332
CE14.hmm	124	2582966517_1_720_+	239	8.9e-22	1	124	8	112	0.991935483871
CE10.hmm	341	2582966606_1_1866_+	621	5.2e-27	47	311	284	566	0.774193548387
CE9.hmm	373	2582966731_1_1125_+	374	5.4e-113	4	373	6	367	0.98927613941
CE4.hmm	130	2582966741_1_1365_+	454	4.3e-21	4	117	246	372	0.869230769231
CE11.hmm	271	2582966820_1_921_+	306	7e-96	2	270	8	273	0.988929889299
GH23.hmm	135	2582967071_1_849_+	282	1.5e-30	18	125	104	210	0.792592592593
GT5.hmm	472	2582967245_1_1347_+	448	2e-138	30	471	2	441	0.934322033898
CBM48.hmm	76	2582967247_1_2184_+	727	2.2e-20	3	68	118	201	0.855263157895
GH13_9.hmm	291	2582967247_1_2184_+	727	1.1e-141	1	290	271	571	0.993127147766
GT2_Glycos_transf_2.hmm	170	2582967281_1_963_+	320	9.8e-37	1	167	10	176	0.976470588235
GT35.hmm	674	2582967370_1_1653_+	550	9.9e-92	210	565	165	484	0.526706231454
GH13_19.hmm	322	2582967371_1_1704_+	567	2.2e-140	1	322	87	440	0.996894409938
