HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	2582982699_1_1191_+	396	6.9e-39	4	160	212	368	0.975
GT51.hmm	177	2582982733_1_2517_+	838	2e-63	10	176	70	237	0.937853107345
GT28.hmm	157	2582982885_1_1131_+	376	1.2e-35	2	157	194	359	0.987261146497
GH130.hmm	296	2582983022_1_1932_+	643	8.8e-75	2	295	5	321	0.989864864865
GH130.hmm	296	2582983022_1_1932_+	643	4.3e-92	2	294	332	636	0.986486486486
GH130.hmm	296	2582983023_1_1104_+	367	5e-81	2	292	40	351	0.97972972973
GT4.hmm	160	2582983133_1_1134_+	377	3.1e-31	8	153	198	341	0.90625
GT2_Glycos_transf_2.hmm	170	2582983135_1_906_+	301	3.3e-34	1	126	8	129	0.735294117647
GT2_Glycos_transf_2.hmm	170	2582983136_1_966_+	321	2.7e-30	1	168	18	173	0.982352941176
GT2_Glycos_transf_2.hmm	170	2582983173_1_1293_+	430	4.6e-35	1	169	50	215	0.988235294118
GH18.hmm	296	2582983244_1_1047_+	348	3e-36	7	278	43	337	0.915540540541
