HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH1.hmm	429	2582703619_1_1374_+	457	1.7e-146	2	425	16	455	0.986013986014
GH3.hmm	216	2582703645_1_2301_+	766	8.6e-70	3	216	100	321	0.986111111111
GH97.hmm	631	2582703646_1_2100_+	699	1.4e-245	5	630	10	695	0.990491283677
CE1.hmm	227	2582703657_1_801_+	266	2.9e-40	2	221	35	263	0.964757709251
GT2_Glycos_transf_2.hmm	170	2582703679_1_1185_+	394	2e-19	1	106	4	106	0.617647058824
GH73.hmm	128	2582703749_1_897_+	298	1.9e-35	3	128	98	226	0.9765625
GT51.hmm	177	2582703808_1_681_+	226	2.4e-56	12	176	55	218	0.926553672316
GT2_Glycos_transf_2.hmm	170	2582703835_1_1128_+	375	4.9e-24	1	169	42	213	0.988235294118
CE1.hmm	227	2582703837_1_1374_+	457	9.4e-42	2	222	142	375	0.969162995595
GT5.hmm	472	2582703874_1_807_+	268	2e-44	1	216	5	230	0.455508474576
CE1.hmm	227	2582703878_1_1275_+	424	3.1e-17	1	205	27	232	0.898678414097
GT2_Glycos_transf_2.hmm	170	2582703905_1_720_+	239	1.5e-32	1	168	5	174	0.982352941176
GT4.hmm	160	2582703955_1_1074_+	357	3.8e-28	9	157	179	328	0.925
GT4.hmm	160	2582703956_1_1119_+	372	3.7e-24	8	158	197	347	0.9375
GT2_Glycos_transf_2.hmm	170	2582703958_1_1002_+	333	3.7e-23	2	144	5	144	0.835294117647
GT4.hmm	160	2582703961_1_1143_+	380	8.3e-29	9	157	193	349	0.925
GT2_Glycos_transf_2.hmm	170	2582703970_1_900_+	299	1.2e-32	3	161	7	162	0.929411764706
GT2_Glycos_transf_2.hmm	170	2582703971_1_1026_+	341	1.3e-34	1	160	8	156	0.935294117647
GT11.hmm	276	2582703973_1_819_+	272	6.6e-81	1	275	1	271	0.992753623188
GT4.hmm	160	2582703992_1_1137_+	378	1.4e-20	5	145	202	346	0.875
GT4.hmm	160	2582703994_1_1041_+	346	2.8e-38	7	155	164	313	0.925
GT2_Glycos_transf_2.hmm	170	2582704005_1_999_+	332	2.4e-32	1	133	7	140	0.776470588235
GT2_Glycos_transf_2.hmm	170	2582704006_1_951_+	316	1.1e-28	1	133	6	157	0.776470588235
GH16.hmm	189	2582704017_1_453_+	150	1.3e-35	79	189	1	149	0.582010582011
GH149.hmm	1128	2582704018_1_3450_+	1149	0	3	1126	15	1141	0.995567375887
GH17.hmm	311	2582704019_82_1251_+	389	2.9e-22	17	309	36	346	0.938906752412
GH30_1.hmm	423	2582704020_1_1512_+	503	1.7e-170	6	423	61	501	0.985815602837
GH17.hmm	311	2582704022_1_936_+	311	3.8e-24	84	307	140	311	0.717041800643
GH16.hmm	189	2582704023_1_672_+	223	1.6e-38	2	152	33	223	0.793650793651
GH3.hmm	216	2582704109_1_3000_+	999	2.1e-54	7	215	131	354	0.962962962963
GT4.hmm	160	2582704110_1_1134_+	377	4.6e-38	5	154	195	341	0.93125
GH13_3.hmm	238	2582704155_1_1941_+	646	1e-106	6	238	207	441	0.974789915966
CE14.hmm	124	2582704231_1_828_+	275	8.8e-24	1	124	43	148	0.991935483871
CE4.hmm	130	2582704246_1_777_+	258	7.9e-17	9	115	33	146	0.815384615385
GT4.hmm	160	2582704247_1_1134_+	377	4e-37	5	154	195	341	0.93125
GT19.hmm	354	2582704290_1_1113_+	370	6.4e-122	2	351	4	351	0.985875706215
CE10.hmm	341	2582704298_1_2169_+	722	3.1e-17	81	311	485	702	0.674486803519
GT27.hmm	295	2582704302_1_996_+	331	3.4e-21	2	237	6	233	0.796610169492
CE1.hmm	227	2582704360_1_714_+	237	1.5e-18	24	222	25	233	0.872246696035
GT51.hmm	177	2582704430_1_2313_+	770	1.9e-58	2	176	67	242	0.983050847458
GT4.hmm	160	2582704450_1_348_+	115	1.4e-23	82	159	2	79	0.48125
GT4.hmm	160	2582704452_1_1092_+	363	5.5e-36	5	159	178	331	0.9625
GT4.hmm	160	2582704458_1_1179_+	392	5.4e-33	7	157	205	355	0.9375
CE14.hmm	124	2582704573_1_1155_+	384	7.2e-18	1	113	46	157	0.903225806452
CE11.hmm	271	2582704586_1_1389_+	462	3.5e-74	1	218	4	222	0.80073800738
GH13_19.hmm	322	2582704669_1_1644_+	547	2.2e-119	1	322	70	414	0.996894409938
GH31.hmm	427	2582704670_1_2397_+	798	1.8e-131	3	427	234	669	0.992974238876
GH13.hmm	299	2582704671_1_1875_+	624	2.1e-56	13	295	170	491	0.943143812709
GH65.hmm	372	2582704673_1_2304_+	767	1e-146	1	372	323	703	0.997311827957
GH13.hmm	299	2582704680_1_2892_+	963	8.9e-30	11	288	410	731	0.926421404682
GH53.hmm	342	2582704705_1_1050_+	349	1.8e-95	1	342	27	346	0.997076023392
CE1.hmm	227	2582704714_1_1143_+	380	2.2e-39	2	223	141	373	0.973568281938
GH13_38.hmm	376	2582704822_1_1872_+	623	6.6e-187	1	375	66	461	0.994680851064
GT4.hmm	160	2582704839_1_1083_+	360	3.4e-40	9	158	185	334	0.93125
GT2_Glycos_transf_2.hmm	170	2582704841_1_927_+	308	1.7e-30	1	100	5	100	0.582352941176
GT2_Glycos_transf_2.hmm	170	2582704842_1_879_+	292	3.1e-17	1	163	3	162	0.952941176471
CE4.hmm	130	2582704875_1_1152_+	383	6.6e-18	4	73	52	128	0.530769230769
CE1.hmm	227	2582704988_1_1755_+	584	5.3e-18	5	160	384	550	0.68281938326
CE4.hmm	130	2582705023_1_630_+	209	5.1e-26	6	125	24	143	0.915384615385
GT2_Glycos_transf_2.hmm	170	2582705071_1_933_+	310	1.8e-25	1	165	4	161	0.964705882353
GT4.hmm	160	2582705172_1_1068_+	355	1e-25	18	153	179	314	0.84375
GT2_Glycos_transf_2.hmm	170	2582705176_1_1107_+	368	8.6e-25	1	133	43	186	0.776470588235
GH31.hmm	427	2582705265_1_1569_+	522	2.2e-146	51	427	2	396	0.88056206089
CBM9.hmm	182	2582705266_1_2457_+	818	1.9e-21	1	164	37	206	0.895604395604
GT30.hmm	177	2582705336_1_1254_+	417	4.4e-46	10	176	45	207	0.937853107345
GT2_Glycos_transf_2.hmm	170	2582705464_1_849_+	282	6.1e-19	2	143	5	153	0.829411764706
GT2_Glycos_transf_2.hmm	170	2582705473_1_1005_+	334	5.8e-26	1	164	4	165	0.958823529412
CE1.hmm	227	2582705489_1_675_+	224	4.5e-17	23	206	26	207	0.806167400881
GT28.hmm	157	2582705508_1_1179_+	392	4.4e-47	1	157	213	379	0.993630573248
CE1.hmm	227	2582705523_1_909_+	302	1.5e-40	8	217	41	293	0.920704845815
GH23.hmm	135	2582705575_1_894_+	297	2.7e-22	5	126	90	223	0.896296296296
GT2_Glycos_transf_2.hmm	170	2582705583_1_957_+	318	6.4e-32	1	131	4	136	0.764705882353
GT5.hmm	472	2582705600_1_1227_+	408	4.2e-35	119	470	82	396	0.743644067797
CBM4.hmm	126	2582705657_1_1857_+	618	6.9e-27	1	125	20	151	0.984126984127
GH16.hmm	189	2582705661_1_852_+	283	7.6e-56	4	189	41	282	0.978835978836
GH149.hmm	1128	2582705662_1_3114_+	1037	0	3	1022	15	1037	0.903368794326
CE1.hmm	227	2582705708_1_1902_+	633	3.4e-20	5	221	384	630	0.95154185022
GT51.hmm	177	2582705740_1_681_+	226	2.4e-56	12	176	55	218	0.926553672316
GH127.hmm	524	2582705760_1_1890_+	629	1.3e-29	30	502	72	538	0.900763358779
GH92.hmm	491	2582705761_1_2151_+	716	1.8e-163	7	488	225	714	0.979633401222
GH23.hmm	135	2582705827_1_2256_+	751	1.3e-24	2	122	140	276	0.888888888889
GT2_Glycos_transf_2.hmm	170	2582705845_1_840_+	279	1.8e-26	1	132	4	138	0.770588235294
GT2_Glycos_transf_2.hmm	170	2582705846_1_1008_+	335	1.3e-25	1	166	4	174	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582705852_1_813_+	270	3.8e-21	1	102	4	106	0.594117647059
GT2_Glycos_transf_2.hmm	170	2582705854_1_789_+	262	1.6e-22	2	132	5	134	0.764705882353
GT4.hmm	160	2582705855_1_1122_+	373	5e-31	9	158	199	342	0.93125
GT9.hmm	225	2582705856_1_1035_+	344	6.2e-25	4	197	71	301	0.857777777778
GT9.hmm	225	2582705893_1_1062_+	353	3.5e-33	3	205	80	311	0.897777777778
GT4.hmm	160	2582705910_1_1107_+	368	1.9e-23	3	146	194	330	0.89375
GT2_Glycos_transf_2.hmm	170	2582705919_1_927_+	308	9.1e-29	1	139	8	148	0.811764705882
AA4.hmm	522	2582705957_1_1404_+	467	1.8e-30	16	257	6	238	0.461685823755
GT2_Glycos_transf_2.hmm	170	2582706024_1_726_+	241	2e-28	2	169	6	173	0.982352941176
CE1.hmm	227	2582706031_1_801_+	266	2.9e-40	2	221	35	263	0.964757709251
