HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH33.hmm	342	2582727059_1_1143_+	380	1e-25	14	326	58	364	0.912280701754
GT4.hmm	160	2582727147_1_1338_+	445	1.4e-20	10	152	254	411	0.8875
GT2_Glycos_transf_2.hmm	170	2582727170_1_726_+	241	1.1e-28	2	167	11	173	0.970588235294
GT19.hmm	354	2582727206_1_1359_+	452	2.1e-102	1	350	37	398	0.985875706215
CBM67.hmm	176	2582727220_1_1947_+	648	5.9e-16	2	126	531	647	0.704545454545
GH16.hmm	189	2582727270_1_807_+	268	1.6e-56	2	189	31	266	0.989417989418
CE14.hmm	124	2582727320_1_816_+	271	5.2e-18	1	117	5	109	0.935483870968
GH109.hmm	126	2582727325_1_1335_+	444	7.5e-17	2	111	42	144	0.865079365079
GT4.hmm	160	2582727370_1_1656_+	551	4.1e-16	10	152	372	518	0.8875
GH109.hmm	126	2582727372_1_1317_+	438	6.9e-17	2	123	48	159	0.960317460317
CE10.hmm	341	2582727379_1_867_+	288	2.2e-35	63	332	17	283	0.788856304985
GH77.hmm	494	2582727456_1_1620_+	539	7e-165	10	489	42	533	0.96963562753
CE10.hmm	341	2582727473_1_900_+	299	3.9e-32	90	322	62	284	0.680351906158
GT30.hmm	177	2582727476_1_1347_+	448	2.4e-60	11	175	62	225	0.926553672316
CBM48.hmm	76	2582727501_1_2217_+	738	4e-20	2	69	128	212	0.881578947368
GH13_9.hmm	291	2582727501_1_2217_+	738	1.6e-142	1	290	282	582	0.993127147766
CE14.hmm	124	2582727521_1_741_+	246	3.7e-20	1	124	22	127	0.991935483871
CE10.hmm	341	2582727540_1_921_+	306	1.4e-21	74	208	69	226	0.392961876833
GH5_13.hmm	275	2582727641_1_504_+	167	1.3e-43	1	100	68	167	0.36
CE14.hmm	124	2582727653_1_729_+	242	2.2e-21	2	117	12	112	0.927419354839
GH146.hmm	503	2582727662_1_1479_+	492	4.7e-72	254	502	1	256	0.493041749503
GT4.hmm	160	2582727682_1_1146_+	381	1.4e-28	10	156	194	340	0.9125
AA3.hmm	618	2582727693_1_1545_+	514	4.5e-64	87	400	10	513	0.506472491909
GH13_11.hmm	346	2582727701_1_1749_+	582	1.7e-152	1	346	45	397	0.99710982659
CE10.hmm	341	2582727791_1_873_+	290	3.2e-31	61	312	28	262	0.736070381232
CE1.hmm	227	2582727797_1_1278_+	425	1.5e-40	1	221	167	413	0.969162995595
CE1.hmm	227	2582727836_1_972_+	323	2.1e-28	6	210	45	291	0.898678414097
PL10.hmm	287	2582727870_1_1299_+	432	1.1e-96	1	286	119	415	0.993031358885
CE10.hmm	341	2582727943_1_924_+	307	9.3e-23	43	339	36	306	0.868035190616
GT4.hmm	160	2582727989_1_1146_+	381	3e-29	10	156	194	340	0.9125
GT2_Glycos_transf_2.hmm	170	2582728010_1_759_+	252	1.7e-27	3	169	7	166	0.976470588235
GT2_Glycos_transf_2.hmm	170	2582728040_1_939_+	312	1.9e-26	1	118	4	119	0.688235294118
GT4.hmm	160	2582728043_1_1086_+	361	8.5e-25	5	155	179	327	0.9375
