HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT5.hmm	472	2582898407_1_828_+	275	3.5e-43	1	211	8	229	0.444915254237
GT4.hmm	160	2582898419_1_1203_+	400	8.7e-30	7	157	204	363	0.9375
CE11.hmm	271	2582898490_1_1416_+	471	2.7e-77	1	224	10	234	0.822878228782
CE10.hmm	341	2582898554_1_849_+	282	6.6e-30	94	311	61	263	0.636363636364
GT2_Glycos_transf_2.hmm	170	2582898570_1_768_+	255	9.8e-22	1	118	4	111	0.688235294118
GH109.hmm	126	2582898575_1_1020_+	339	3.7e-17	1	124	6	117	0.97619047619
GT2_Glycos_transf_2.hmm	170	2582898764_1_924_+	307	4.5e-28	1	170	8	180	0.994117647059
GT4.hmm	160	2582898772_1_1191_+	396	3.8e-17	10	158	220	364	0.925
GT2_Glycos_transf_2.hmm	170	2582898784_1_855_+	284	1.1e-18	1	97	7	104	0.564705882353
GT46.hmm	356	2582898788_1_972_+	323	3.8e-67	1	328	1	297	0.918539325843
GT2_Glycos_transf_2.hmm	170	2582898789_1_804_+	267	3.8e-25	1	143	4	143	0.835294117647
GT2_Glycos_transf_2.hmm	170	2582898837_1_708_+	235	3.3e-28	2	142	5	148	0.823529411765
GT4.hmm	160	2582898867_1_1116_+	371	1.5e-25	6	157	191	343	0.94375
GT2_Glycos_transf_2.hmm	170	2582898868_1_888_+	295	4.9e-27	1	113	7	115	0.658823529412
GT2_Glycos_transf_2.hmm	170	2582898912_1_753_+	250	7e-25	1	140	11	153	0.817647058824
GT4.hmm	160	2582899045_1_657_+	218	8.5e-32	10	157	41	188	0.91875
GH3.hmm	216	2582899080_1_3027_+	1008	9.4e-60	5	215	107	332	0.972222222222
GH18.hmm	296	2582899124_1_1731_+	576	3.8e-38	48	282	146	399	0.790540540541
CE4.hmm	130	2582899124_1_1731_+	576	5.3e-27	6	98	481	574	0.707692307692
GH19.hmm	231	2582899179_1_897_+	298	3.4e-75	5	231	43	288	0.978354978355
GT2_Glycos_transf_2.hmm	170	2582899193_1_1971_+	656	4e-23	1	117	9	122	0.682352941176
GH29.hmm	346	2582899194_1_1521_+	506	3.3e-101	39	346	49	406	0.887283236994
GT2_Glycos_transf_2.hmm	170	2582899259_1_714_+	237	9.4e-32	1	165	5	171	0.964705882353
GT25.hmm	181	2582899265_1_768_+	255	9.3e-33	3	173	2	173	0.939226519337
GT83.hmm	540	2582899435_1_1569_+	522	7.3e-68	31	426	1	403	0.731481481481
GT2_Glycos_transf_2.hmm	170	2582899446_1_1119_+	372	3.2e-33	1	168	56	219	0.982352941176
GT4.hmm	160	2582899452_1_1125_+	374	2.6e-21	2	149	192	340	0.91875
CE14.hmm	124	2582899526_1_732_+	243	2e-25	1	124	6	111	0.991935483871
GT9.hmm	225	2582899634_1_999_+	332	1e-43	3	221	70	317	0.968888888889
GT2_Glycos_transf_2.hmm	170	2582899665_1_762_+	253	7.1e-27	1	169	5	173	0.988235294118
GT2_Glycos_transf_2.hmm	170	2582899667_1_990_+	329	3.7e-32	1	132	6	132	0.770588235294
GT8.hmm	257	2582899670_1_891_+	296	1.5e-58	31	255	2	246	0.871595330739
GT4.hmm	160	2582899671_1_1311_+	436	4.3e-24	6	148	262	397	0.8875
GT2_Glyco_tranf_2_3.hmm	230	2582899673_1_1458_+	485	1.7e-32	4	230	125	345	0.982608695652
GT51.hmm	177	2582899677_1_723_+	240	4.7e-46	9	177	53	225	0.949152542373
GH73.hmm	128	2582899691_1_1515_+	504	3.1e-31	4	128	45	172	0.96875
GH24.hmm	137	2582899727_1_456_+	151	4.5e-38	1	137	3	142	0.992700729927
GH23.hmm	135	2582899751_1_1428_+	475	1.7e-23	3	121	202	335	0.874074074074
GT19.hmm	354	2582899846_1_1101_+	366	1.6e-129	2	350	4	345	0.983050847458
GT2_Glycos_transf_2.hmm	170	2582899858_1_972_+	323	1.5e-28	1	169	19	187	0.988235294118
GT83.hmm	540	2582899870_1_978_+	325	3e-24	135	360	25	249	0.416666666667
GT51.hmm	177	2582899877_1_1422_+	473	2.2e-56	1	176	78	255	0.988700564972
GH20.hmm	337	2582899923_1_1881_+	626	1.8e-128	8	336	149	502	0.973293768546
GT4.hmm	160	2582900013_1_1179_+	392	3.1e-29	6	157	211	356	0.94375
GT4.hmm	160	2582900015_1_1008_+	335	2.6e-29	12	152	164	304	0.875
GT9.hmm	225	2582900123_1_1143_+	380	8.9e-32	13	197	112	327	0.817777777778
GT2_Glycos_transf_2.hmm	170	2582900172_1_828_+	275	5.9e-30	1	133	10	148	0.776470588235
GT9.hmm	225	2582900315_1_1044_+	347	4.3e-42	3	221	63	314	0.968888888889
GT4.hmm	160	2582900361_1_1179_+	392	2.5e-29	6	156	216	364	0.9375
GT4.hmm	160	2582900362_1_1122_+	373	2.3e-32	7	153	189	340	0.9125
CE10.hmm	341	2582900444_1_2010_+	669	4.1e-21	52	320	398	656	0.785923753666
GH23.hmm	135	2582900449_1_924_+	307	1.3e-22	2	121	99	230	0.881481481481
GT4.hmm	160	2582900510_1_978_+	325	6.1e-36	2	139	190	324	0.85625
CE4.hmm	130	2582900587_1_732_+	243	4.8e-26	5	117	11	136	0.861538461538
