HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glycos_transf_2.hmm	170	2582946827_1_726_+	241	5.4e-17	1	166	6	168	0.970588235294
GT2_Glycos_transf_2.hmm	170	2582946829_1_981_+	326	1.6e-34	1	167	5	165	0.976470588235
GH95.hmm	722	2582946832_1_2304_+	767	2.6e-248	12	719	61	752	0.979224376731
GT2_Glycos_transf_2.hmm	170	2582946886_1_762_+	253	1.4e-33	1	166	18	179	0.970588235294
GH32.hmm	293	2582946951_1_1479_+	492	1.3e-80	1	293	52	342	0.996587030717
GH5_13.hmm	275	2582947050_1_1473_+	490	7.4e-38	6	145	58	203	0.505454545455
GH130.hmm	296	2582947051_500_1006_+	168	2.5e-56	136	295	1	163	0.537162162162
GH5.hmm	275	2582947053_1_1497_+	498	1.6e-18	22	243	45	349	0.803636363636
GH141.hmm	527	2582947065_1_822_+	273	1.1e-90	318	527	7	228	0.396584440228
CBM67.hmm	176	2582947066_1_2736_+	911	1.5e-35	1	173	141	321	0.977272727273
GH78.hmm	504	2582947066_1_2736_+	911	7.3e-149	3	503	346	865	0.992063492063
GH2.hmm	752	2582947068_1_2805_+	934	1.3e-129	36	747	26	796	0.945478723404
GH29.hmm	346	2582947093_1_1626_+	541	2.7e-96	13	345	22	423	0.959537572254
GH29.hmm	346	2582947094_1_1629_+	542	6.6e-92	13	345	30	421	0.959537572254
GH29.hmm	346	2582947096_1_1599_+	532	2.4e-90	23	346	32	414	0.933526011561
GH2.hmm	752	2582947104_1_2535_+	844	1.6e-65	24	384	30	471	0.478723404255
GH2.hmm	752	2582947105_1_2403_+	800	5e-118	27	465	35	552	0.582446808511
GT28.hmm	157	2582947168_1_1215_+	404	2.3e-42	2	156	204	364	0.980891719745
GT83.hmm	540	2582947244_1_1641_+	546	7.7e-21	14	212	18	221	0.366666666667
GT35.hmm	674	2582947281_1_2526_+	841	7e-264	1	674	125	836	0.998516320475
GT2_Glycos_transf_2.hmm	170	2582947351_1_1065_+	354	3.6e-24	1	169	6	176	0.988235294118
GT9.hmm	225	2582947353_1_1095_+	364	9.1e-37	3	202	70	305	0.884444444444
GH13.hmm	299	2582947355_1_4437_+	1478	2.9e-22	13	259	167	430	0.822742474916
GH133.hmm	372	2582947355_1_4437_+	1478	2.7e-87	8	372	1083	1465	0.978494623656
GH9.hmm	418	2582947463_1_2496_+	831	1e-81	2	418	356	828	0.995215311005
GH50.hmm	653	2582947495_1_1887_+	628	2.1e-106	78	647	106	601	0.871362940276
GH51.hmm	630	2582947497_1_1995_+	664	1.4e-77	115	432	217	551	0.503174603175
CBM32.hmm	124	2582947498_1_795_+	264	4.7e-23	10	123	141	255	0.911290322581
GT5.hmm	472	2582947519_1_1488_+	495	2.7e-177	1	471	2	477	0.995762711864
GT2_Glycos_transf_2.hmm	170	2582947563_1_1668_+	555	1.1e-23	1	165	43	212	0.964705882353
CE10.hmm	341	2582947570_1_882_+	293	2.1e-39	78	316	41	268	0.697947214076
GH27.hmm	375	2582947604_1_3702_+	1233	1.2e-27	124	268	27	214	0.384
GH2.hmm	752	2582947604_1_3702_+	1233	1.8e-123	26	465	462	1001	0.583776595745
