HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glycos_transf_2.hmm	170	2582786900_1_696_+	231	1.7e-19	2	167	9	165	0.970588235294
GT4.hmm	160	2582786902_1_1071_+	356	4.2e-18	5	145	188	326	0.875
GT4.hmm	160	2582786931_1_1056_+	351	4.6e-19	7	153	192	323	0.9125
GT2_Glycos_transf_2.hmm	170	2582786974_1_741_+	246	1.1e-25	1	165	8	166	0.964705882353
GT4.hmm	160	2582787033_1_1164_+	387	5.9e-34	8	157	199	346	0.93125
GH23.hmm	135	2582787047_1_1488_+	495	3.2e-26	2	124	129	267	0.903703703704
GT2_Glycos_transf_2.hmm	170	2582787082_1_1098_+	365	3.3e-26	1	166	46	208	0.970588235294
AA3.hmm	618	2582787152_1_1605_+	534	1.1e-48	86	404	2	523	0.514563106796
GT30.hmm	177	2582787313_1_615_+	204	1.4e-38	12	163	49	198	0.853107344633
GT83.hmm	540	2582787347_1_1665_+	554	3.2e-84	10	489	12	511	0.887037037037
GH1.hmm	429	2582787353_1_435_+	144	2.4e-30	4	155	6	144	0.351981351981
GT51.hmm	177	2582787354_1_1071_+	356	2.1e-50	2	175	57	232	0.977401129944
GT2_Glycos_transf_2.hmm	170	2582787359_1_420_+	139	4.7e-23	1	110	4	110	0.641176470588
GT4.hmm	160	2582787461_1_1017_+	338	1.8e-16	10	155	189	333	0.90625
GT9.hmm	225	2582787487_1_996_+	331	3.7e-29	11	220	83	310	0.928888888889
GT27.hmm	295	2582787507_1_1005_+	334	3.8e-26	1	244	5	243	0.823728813559
CE4.hmm	130	2582787568_1_612_+	203	3.2e-22	4	109	22	123	0.807692307692
GT4.hmm	160	2582787778_1_993_+	330	1e-18	7	151	153	293	0.9
AA7.hmm	458	2582787826_1_1293_+	430	4.7e-18	6	186	7	186	0.393013100437
GT2_Glycos_transf_2.hmm	170	2582787860_1_765_+	254	3.3e-31	2	168	17	183	0.976470588235
GT2_Glycos_transf_2.hmm	170	2582788055_1_939_+	312	3.8e-24	1	128	11	142	0.747058823529
GH114.hmm	190	2582788095_1_867_+	288	4.7e-18	11	113	165	283	0.536842105263
GT4.hmm	160	2582788118_1_1131_+	376	2.9e-29	8	157	198	347	0.93125
GT2_Glycos_transf_2.hmm	170	2582788191_1_894_+	297	3.4e-34	1	168	4	167	0.982352941176
GT2_Glycos_transf_2.hmm	170	2582788242_1_879_+	292	2.4e-19	4	133	1	136	0.758823529412
GT4.hmm	160	2582788246_1_1242_+	413	2.8e-21	7	136	233	361	0.80625
GT2_Glycos_transf_2.hmm	170	2582788260_1_1026_+	341	1.7e-20	1	127	4	131	0.741176470588
GT2_Glycos_transf_2.hmm	170	2582788261_1_405_+	134	6.6e-34	1	114	3	115	0.664705882353
