HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glyco_tranf_2_3.hmm	230	2595248835_1_2613_+	870	9.1e-38	3	230	421	649	0.986956521739
GT2_Glycos_transf_2.hmm	170	2595249047_1_846_+	281	1.3e-22	1	124	5	117	0.723529411765
GT2_Glycos_transf_2.hmm	170	2595249048_1_936_+	311	1.3e-21	1	115	7	117	0.670588235294
GT2_Glycos_transf_2.hmm	170	2595249055_1_966_+	321	1.7e-23	1	158	6	162	0.923529411765
GT2_Glycos_transf_2.hmm	170	2595249056_1_831_+	276	6.8e-21	1	122	4	124	0.711764705882
GT9.hmm	225	2595249057_1_1143_+	380	1.2e-50	4	217	116	357	0.946666666667
GT9.hmm	225	2595249060_1_894_+	297	6e-22	86	194	143	253	0.48
GH102.hmm	157	2595249116_1_1179_+	392	1.7e-46	2	156	135	282	0.980891719745
GH103.hmm	295	2595249117_1_1071_+	356	1.5e-81	4	293	58	353	0.979661016949
CBM48.hmm	76	2595249343_1_1788_+	595	8.1e-20	4	72	11	90	0.894736842105
GH13_10.hmm	298	2595249343_1_1788_+	595	5.1e-46	5	297	138	445	0.979865771812
AA6.hmm	195	2595249375_1_582_+	193	1.5e-78	9	195	1	191	0.953846153846
GT51.hmm	177	2595249399_1_2268_+	755	2.3e-56	8	176	153	325	0.949152542373
GT35.hmm	674	2595249402_1_2550_+	849	1.2e-107	208	549	272	631	0.505934718101
GT2_Glycos_transf_2.hmm	170	2595249416_1_852_+	283	8.8e-29	1	116	3	116	0.676470588235
GT9.hmm	225	2595249421_1_1245_+	414	1.7e-39	8	213	116	377	0.911111111111
GT83.hmm	540	2595249423_1_1605_+	534	3.6e-56	4	370	21	375	0.677777777778
GT30.hmm	177	2595249475_1_1317_+	438	7.5e-54	2	176	32	219	0.983050847458
CBM48.hmm	76	2595249484_1_1932_+	643	2.3e-19	2	69	35	120	0.881578947368
GH13_9.hmm	291	2595249484_1_1932_+	643	3.7e-137	1	290	191	491	0.993127147766
GH18.hmm	296	2595249666_1_3474_+	1157	2.6e-18	77	278	226	434	0.679054054054
CE4.hmm	130	2595249666_1_3474_+	1157	3.1e-31	6	122	522	647	0.892307692308
GT2_Glyco_tranf_2_3.hmm	230	2595249666_1_3474_+	1157	1.9e-35	1	230	800	1023	0.995652173913
GH26.hmm	303	2595249667_1_1158_+	385	1.4e-28	128	282	149	346	0.508250825083
GT9.hmm	225	2595249710_1_1062_+	353	1.3e-64	2	222	78	332	0.977777777778
GH5_45.hmm	300	2595249740_1_1182_+	393	1.3e-162	2	300	56	354	0.993333333333
GT84.hmm	215	2595249756_1_9180_+	3059	1.1e-89	1	215	1502	1721	0.995348837209
GH94.hmm	1036	2595249756_1_9180_+	3059	0	1	1035	1966	3049	0.998069498069
GH3.hmm	216	2595250046_347_1039_+	230	3.7e-43	53	215	2	177	0.75
GT19.hmm	354	2595250051_1_1197_+	398	1.5e-124	1	352	14	373	0.991525423729
CE11.hmm	271	2595250059_1_1014_+	337	1.2e-106	1	270	9	280	0.992619926199
GH77.hmm	494	2595250122_1_1569_+	522	5.5e-163	1	491	27	516	0.991902834008
GT35.hmm	674	2595250205_1_2490_+	829	1.8e-279	2	674	111	825	0.99703264095
GH23.hmm	135	2595250336_1_1725_+	574	1.6e-28	4	121	127	261	0.866666666667
GT51.hmm	177	2595250337_1_3291_+	1096	3.1e-57	10	176	72	247	0.937853107345
GT35.hmm	674	2595250364_1_2196_+	731	3.5e-94	210	560	259	632	0.519287833828
GH23.hmm	135	2595250374_1_1224_+	407	3e-18	12	118	175	286	0.785185185185
GT5.hmm	472	2595250381_1_1641_+	546	6.3e-116	2	472	13	540	0.995762711864
GH103.hmm	295	2595250440_1_1026_+	341	6.8e-77	6	238	103	340	0.786440677966
GT2_Glycos_transf_2.hmm	170	2595250451_1_726_+	241	3.1e-26	1	169	7	176	0.988235294118
GT30.hmm	177	2595250611_1_1299_+	432	7.2e-58	3	176	35	216	0.977401129944
GT51.hmm	177	2595250634_1_1848_+	615	2.9e-66	3	176	76	249	0.977401129944
AA4.hmm	522	2595250686_1_1416_+	471	2.3e-32	15	260	4	239	0.469348659004
GT4.hmm	160	2595250726_1_1128_+	375	1.1e-31	12	154	181	325	0.8875
GT51.hmm	177	2595250742_1_2094_+	697	8.1e-45	11	168	61	217	0.887005649718
GH23.hmm	135	2595250991_1_675_+	224	3.8e-33	13	125	95	206	0.82962962963
GT4.hmm	160	2595250996_1_1143_+	380	4.8e-30	9	160	203	353	0.94375
GT4.hmm	160	2595250997_1_1122_+	373	4.1e-31	5	154	192	339	0.93125
GH13_11.hmm	346	2595251009_1_2094_+	697	3.7e-149	1	346	170	525	0.99710982659
AA4.hmm	522	2595251112_1_1395_+	464	2e-30	15	248	4	229	0.446360153257
GH23.hmm	135	2595251154_1_516_+	171	6.7e-20	14	123	29	167	0.807407407407
GT35.hmm	674	2595251231_1_2487_+	828	1.9e-286	1	674	109	825	0.998516320475
GT81.hmm	293	2595251254_1_1050_+	349	2.4e-88	2	293	11	315	0.993174061433
GH3.hmm	216	2595251357_1_2187_+	728	1.6e-72	3	215	85	312	0.981481481481
CE10.hmm	341	2595251373_1_1005_+	334	1.2e-41	80	309	77	312	0.671554252199
AA6.hmm	195	2595251465_1_615_+	204	8.3e-84	1	195	3	201	0.994871794872
GT9.hmm	225	2595251586_1_1083_+	360	4.1e-48	8	221	102	340	0.946666666667
GT2_Glycos_transf_2.hmm	170	2595251588_1_1017_+	338	1.9e-26	2	169	6	174	0.982352941176
GT2_Glycos_transf_2.hmm	170	2595251605_1_1137_+	378	4.2e-18	1	99	23	113	0.576470588235
GT28.hmm	157	2595251648_1_1080_+	359	7.5e-50	1	157	182	344	0.993630573248
GH3.hmm	216	2595251742_1_1965_+	654	6.1e-77	3	216	123	362	0.986111111111
AA4.hmm	522	2595251826_1_1395_+	464	2.3e-29	15	255	4	236	0.459770114943
GH23.hmm	135	2595251836_1_738_+	245	5.8e-32	13	126	130	242	0.837037037037
GT81.hmm	293	2595251857_1_960_+	319	8.6e-18	20	214	4	182	0.662116040956
