HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT35.hmm	674	2582876342_1_2475_+	824	2.9e-279	2	674	104	812	0.99703264095
GT5.hmm	472	2582876343_1_1086_+	361	3e-137	127	471	1	346	0.728813559322
GH23.hmm	135	2582876377_1_2004_+	667	6.9e-25	15	124	503	634	0.807407407407
GT2_Glycos_transf_2.hmm	170	2582876382_1_966_+	321	8.2e-20	3	141	9	149	0.811764705882
CE4.hmm	130	2582876385_1_720_+	239	1.9e-35	4	126	57	196	0.938461538462
GT2_Glycos_transf_2.hmm	170	2582876387_1_756_+	251	6.3e-17	1	118	4	110	0.688235294118
GH24.hmm	137	2582876703_1_498_+	165	1.6e-37	2	135	15	155	0.970802919708
GH3.hmm	216	2582876906_1_1080_+	359	1.7e-51	3	215	51	293	0.981481481481
GT28.hmm	157	2582876958_1_975_+	324	9e-46	2	155	153	309	0.974522292994
CE11.hmm	271	2582876964_1_924_+	307	4.8e-112	1	270	4	279	0.992619926199
GT4.hmm	160	2582877043_1_1083_+	360	9.7e-36	3	159	198	354	0.975
CE10.hmm	341	2582877176_1_1155_+	384	2e-22	66	319	80	369	0.741935483871
GT51.hmm	177	2582877472_43_792_+	249	2.1e-58	12	175	54	242	0.920903954802
AA3_2.hmm	570	2582877490_1_1596_+	531	1.3e-115	4	568	2	530	0.989473684211
CE10.hmm	341	2582877611_1_972_+	323	4.6e-52	69	337	46	319	0.785923753666
GT9.hmm	225	2582877720_1_966_+	321	4e-53	2	221	52	301	0.973333333333
GT35.hmm	674	2582877723_1_1200_+	399	6.1e-145	305	674	2	391	0.547477744807
GT19.hmm	354	2582877727_1_1194_+	397	4.4e-127	2	351	20	378	0.985875706215
AA3_2.hmm	570	2582877735_1_1725_+	574	1.5e-100	3	568	3	567	0.991228070175
CE10.hmm	341	2582877738_1_1065_+	354	2e-54	41	334	62	351	0.859237536657
GT83.hmm	540	2582877880_1_1734_+	577	8.7e-39	6	435	5	469	0.794444444444
GT9.hmm	225	2582877882_1_1242_+	413	9.6e-42	3	214	114	373	0.937777777778
GT81.hmm	293	2582877909_1_948_+	315	1.1e-20	23	216	4	190	0.658703071672
GH103.hmm	295	2582877927_1_387_+	128	3.1e-19	188	294	1	111	0.359322033898
GT2_Glyco_tranf_2_3.hmm	230	2582878028_1_1188_+	395	2.2e-20	3	227	45	264	0.973913043478
GT25.hmm	181	2582878029_1_735_+	244	7.6e-17	2	134	13	133	0.729281767956
GT4.hmm	160	2582878030_1_1182_+	393	2.8e-22	10	156	197	344	0.9125
GT2_Glyco_tranf_2_3.hmm	230	2582878032_1_1020_+	339	1.9e-17	4	216	11	245	0.921739130435
AA6.hmm	195	2582878066_1_555_+	184	7.9e-49	1	195	3	181	0.994871794872
AA3_2.hmm	570	2582878227_1_1596_+	531	2.9e-122	5	568	2	528	0.987719298246
GT35.hmm	674	2582878563_1_1260_+	419	5e-124	3	297	105	417	0.436201780415
GH23.hmm	135	2582878572_1_813_+	270	1.8e-18	13	122	127	229	0.807407407407
GT2_Glycos_transf_2.hmm	170	2582878643_1_1014_+	337	1.1e-19	1	131	12	139	0.764705882353
GT4.hmm	160	2582878645_1_1230_+	409	2e-40	12	157	230	375	0.90625
GT4.hmm	160	2582878647_1_1080_+	359	1e-17	10	152	191	325	0.8875
GH18.hmm	296	2582878692_1_1296_+	431	2.8e-44	4	162	118	347	0.533783783784
GH23.hmm	135	2582878745_1_639_+	212	9.7e-19	5	121	94	198	0.859259259259
GT30.hmm	177	2582878801_1_840_+	279	2.5e-62	3	176	35	212	0.977401129944
GT9.hmm	225	2582878802_1_966_+	321	1.5e-35	2	203	76	298	0.893333333333
GH31.hmm	427	2582879074_1_2061_+	686	1.3e-143	1	423	209	678	0.988290398126
GH102.hmm	157	2582879140_1_1068_+	355	6.8e-37	1	157	150	288	0.993630573248
GT4.hmm	160	2582879170_1_1128_+	375	8.7e-30	12	159	191	335	0.91875
CBM48.hmm	76	2582879178_1_420_+	139	1.6e-22	2	71	39	125	0.907894736842
GT83.hmm	540	2582879195_1_1227_+	408	1.9e-103	6	366	7	378	0.666666666667
GT26.hmm	171	2582879230_1_2787_+	928	4.3e-64	2	171	239	408	0.988304093567
