HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE14.hmm	124	2582736217_1_798_+	265	6.2e-40	2	124	6	134	0.983870967742
AA3.hmm	618	2582736276_1_1413_+	470	7.9e-49	93	400	5	468	0.496763754045
GT2_Glycos_transf_2.hmm	170	2582736449_1_1422_+	473	1.2e-16	1	130	82	202	0.758823529412
GT2_Glycos_transf_2.hmm	170	2582736470_1_699_+	232	3.4e-26	7	155	2	151	0.870588235294
CE10.hmm	341	2582736523_1_807_+	268	4.8e-23	58	308	28	244	0.733137829912
GH4.hmm	179	2582736563_1_1362_+	453	1.1e-67	1	177	4	182	0.983240223464
GT4.hmm	160	2582736795_1_1125_+	374	8.5e-35	7	160	189	348	0.95625
GT51.hmm	177	2582736815_1_2412_+	803	2e-55	2	176	94	269	0.983050847458
CE10.hmm	341	2582736817_1_912_+	303	1.8e-54	45	337	31	302	0.856304985337
CE10.hmm	341	2582736941_1_921_+	306	3e-66	43	333	21	297	0.850439882698
CE14.hmm	124	2582737000_1_954_+	317	7.5e-36	1	124	12	156	0.991935483871
GH1.hmm	429	2582737056_1_1215_+	404	3.5e-123	2	427	5	398	0.990675990676
CE4.hmm	130	2582737070_1_714_+	237	1.1e-16	5	123	43	161	0.907692307692
AA7.hmm	458	2582737187_1_1290_+	429	5.9e-18	5	182	6	180	0.386462882096
GT4.hmm	160	2582737291_1_1059_+	352	2.3e-28	10	154	181	314	0.9
GT4.hmm	160	2582737292_1_1119_+	372	1.8e-22	10	133	201	322	0.76875
GT4.hmm	160	2582737368_1_1215_+	404	3.6e-42	10	158	216	368	0.925
CE10.hmm	341	2582737469_1_2277_+	758	1.1e-48	19	232	545	754	0.624633431085
GT28.hmm	157	2582737771_1_1131_+	376	1.4e-39	2	150	204	353	0.942675159236
GT4.hmm	160	2582737978_1_1287_+	428	2.2e-30	20	158	249	386	0.8625
GT4.hmm	160	2582738016_1_1089_+	362	6.2e-29	11	146	190	320	0.84375
AA7.hmm	458	2582738127_1_1410_+	469	3.2e-26	14	198	37	225	0.401746724891
