HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE14.hmm	124	2582694994_1_1623_+	540	1.3e-19	1	117	46	161	0.935483870968
GT83.hmm	540	2582695176_1_1638_+	545	2e-28	13	427	11	419	0.766666666667
GT51.hmm	177	2582695196_1_1869_+	622	3.1e-62	2	176	61	233	0.983050847458
GT2_Glycos_transf_2.hmm	170	2582695238_1_1164_+	387	7.1e-28	1	116	48	164	0.676470588235
GT2_Glycos_transf_2.hmm	170	2582695268_1_1044_+	347	2.9e-34	1	168	42	204	0.982352941176
GT2_Glycos_transf_2.hmm	170	2582695270_1_1035_+	344	7.5e-28	1	168	15	180	0.982352941176
PL12.hmm	138	2582695306_1_1200_+	399	1.5e-20	2	137	182	317	0.978260869565
GT9.hmm	225	2582695353_1_1131_+	376	3.4e-49	5	221	83	321	0.96
GH13.hmm	299	2582695361_1_1836_+	611	4.9e-59	12	295	161	474	0.946488294314
GH31.hmm	427	2582695362_1_2436_+	811	1.3e-148	1	427	235	677	0.997658079625
GH13.hmm	299	2582695363_1_1737_+	578	1.7e-39	14	289	60	357	0.919732441472
CE14.hmm	124	2582695385_1_732_+	243	2.3e-29	1	124	6	111	0.991935483871
GT30.hmm	177	2582695485_1_1257_+	418	3.3e-32	10	175	47	207	0.932203389831
GT2_Glyco_tranf_2_3.hmm	230	2582695651_1_1209_+	402	3.9e-24	1	226	4	245	0.978260869565
GT2_Glycos_transf_2.hmm	170	2582695652_1_720_+	239	2.8e-31	2	169	5	169	0.982352941176
GH23.hmm	135	2582695663_1_909_+	302	5.6e-17	2	117	94	221	0.851851851852
GT28.hmm	157	2582695689_1_348_+	115	8.8e-32	60	157	1	97	0.617834394904
GT2_Glycos_transf_2.hmm	170	2582695808_1_690_+	229	8.7e-20	2	133	8	137	0.770588235294
GT9.hmm	225	2582695862_1_1023_+	340	1.6e-48	10	221	84	321	0.937777777778
GH109.hmm	126	2582695863_1_666_+	221	6e-16	3	120	4	113	0.928571428571
GT2_Glyco_tranf_2_3.hmm	230	2582695866_1_1116_+	371	1.7e-29	3	230	43	275	0.986956521739
GH103.hmm	295	2582696002_1_933_+	310	3.1e-39	5	206	42	275	0.681355932203
GH148.hmm	152	2582696018_1_1593_+	530	1.6e-16	2	147	72	222	0.953947368421
GT2_Glycos_transf_2.hmm	170	2582696047_1_741_+	246	3.5e-19	1	169	5	172	0.988235294118
GH3.hmm	216	2582696064_1_1392_+	463	3.1e-56	4	216	13	237	0.981481481481
GH33.hmm	342	2582696102_1_2856_+	951	7.2e-16	47	248	98	309	0.587719298246
CE11.hmm	271	2582696123_1_657_+	218	1.7e-72	1	212	5	218	0.778597785978
CE11.hmm	271	2582696128_1_1410_+	469	1e-73	1	225	5	230	0.826568265683
CE10.hmm	341	2582696181_1_942_+	313	1.4e-63	72	339	54	310	0.782991202346
GH23.hmm	135	2582696184_1_1395_+	464	9.7e-16	57	128	5	89	0.525925925926
GT4.hmm	160	2582696256_1_1119_+	372	2.2e-36	6	158	186	338	0.95
GH2.hmm	752	2582696296_1_2019_+	672	1.1e-39	197	474	40	395	0.36835106383
GT19.hmm	354	2582696313_1_1125_+	374	1.6e-104	1	352	12	355	0.991525423729
GT4.hmm	160	2582696333_1_1152_+	383	1.3e-26	7	157	194	344	0.9375
GT2_Glycos_transf_2.hmm	170	2582696357_1_606_+	201	2.1e-30	4	98	1	93	0.552941176471
