HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glycos_transf_2.hmm	170	2582940564_1_852_+	283	1.5e-19	1	114	4	114	0.664705882353
GT2_Glycos_transf_2.hmm	170	2582940566_1_780_+	259	8.1e-19	1	131	4	128	0.764705882353
GT4.hmm	160	2582940683_1_1227_+	408	2.1e-34	7	151	226	366	0.9
GT26.hmm	171	2582940713_1_1185_+	394	3.9e-38	1	170	53	223	0.988304093567
GT4.hmm	160	2582940715_1_1107_+	368	2.5e-26	8	153	192	333	0.90625
GT2_Glycos_transf_2.hmm	170	2582940843_1_747_+	248	5.7e-22	3	169	21	181	0.976470588235
GT2_Glycos_transf_2.hmm	170	2582940880_1_696_+	231	7.3e-28	1	167	6	169	0.976470588235
GT28.hmm	157	2582941090_1_1080_+	359	2.5e-33	2	155	196	344	0.974522292994
GT2_Glycos_transf_2.hmm	170	2582941095_1_459_+	152	6.5e-24	1	129	4	126	0.752941176471
GT4.hmm	160	2582941098_71_1081_+	336	2.2e-24	7	151	183	315	0.9
GT4.hmm	160	2582941102_1_1215_+	404	1.1e-27	10	157	227	375	0.91875
GT4.hmm	160	2582941184_1_1203_+	400	7.1e-36	9	157	214	367	0.925
GT2_Glycos_transf_2.hmm	170	2582941225_1_699_+	232	5e-30	1	124	3	127	0.723529411765
GT4.hmm	160	2582941226_1_1050_+	349	2.2e-34	2	155	164	321	0.95625
GT4.hmm	160	2582941247_1_1143_+	380	1.1e-35	7	158	201	354	0.94375
GT4.hmm	160	2582941248_1_1119_+	372	3.7e-33	3	152	197	339	0.93125
GT51.hmm	177	2582941303_1_2349_+	782	2.9e-64	7	176	94	264	0.954802259887
GT2_Glycos_transf_2.hmm	170	2582941339_1_750_+	249	1.7e-29	1	164	4	158	0.958823529412
GT2_Glycos_transf_2.hmm	170	2582941342_1_1017_+	338	2.5e-19	1	147	7	159	0.858823529412
GT2_Glycos_transf_2.hmm	170	2582941343_1_711_+	236	8.2e-21	1	124	3	120	0.723529411765
