HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glycos_transf_2.hmm	170	2582867794_1_1485_+	494	4.2e-16	1	120	99	213	0.7
GT4.hmm	160	2582867815_154_1041_+	295	1.3e-26	6	157	119	264	0.94375
GT4.hmm	160	2582867817_364_1113_+	249	8.7e-22	10	158	71	215	0.925
GT4.hmm	160	2582867851_49_1140_+	363	2.4e-21	9	156	187	328	0.91875
GH13_23.hmm	344	2582868023_1_1521_+	506	7.7e-111	1	342	27	359	0.991279069767
AA7.hmm	458	2582868185_1_1347_+	448	6.7e-16	41	205	39	202	0.35807860262
GT4.hmm	160	2582868192_1_1266_+	421	8.2e-36	12	157	234	385	0.90625
GT2_Glyco_trans_2_3.hmm	197	2582868219_1_1191_+	396	1.2e-24	2	195	130	326	0.979695431472
GH113.hmm	306	2582868221_1_1062_+	353	3.4e-31	17	280	62	321	0.859477124183
GH63.hmm	570	2582868228_1_1179_+	392	2.3e-22	359	560	38	380	0.352631578947
CE14.hmm	124	2582868240_1_714_+	237	8.2e-25	1	117	15	121	0.935483870968
GT2_Glycos_transf_2.hmm	170	2582868307_1_1539_+	512	7.2e-19	1	101	3	94	0.588235294118
CE14.hmm	124	2582868339_1_861_+	286	3.8e-38	1	124	8	142	0.991935483871
GT4.hmm	160	2582868359_1_630_+	209	4.9e-32	5	156	29	186	0.94375
GH38.hmm	269	2582868381_1_1482_+	493	7.9e-65	2	255	6	259	0.940520446097
CE10.hmm	341	2582868401_1_1842_+	613	8.6e-22	93	314	373	590	0.648093841642
GT83.hmm	540	2582868421_1_1638_+	545	1.3e-22	65	379	84	409	0.581481481481
GT4.hmm	160	2582868424_1_1200_+	399	9.4e-30	6	157	207	356	0.94375
GT4.hmm	160	2582868435_1_1098_+	365	2.7e-21	8	156	190	332	0.925
GT4.hmm	160	2582868436_1_1104_+	367	6e-25	11	146	204	328	0.84375
GT4.hmm	160	2582868475_1_1170_+	389	2.6e-25	7	153	209	351	0.9125
GT4.hmm	160	2582868476_1_2220_+	739	2.3e-30	5	150	182	328	0.90625
GT4.hmm	160	2582868476_1_2220_+	739	4.8e-37	9	157	553	704	0.925
GT2_Glycos_transf_2.hmm	170	2582868477_1_2079_+	692	2.5e-19	1	115	8	116	0.670588235294
GT4.hmm	160	2582868477_1_2079_+	692	3.2e-22	12	149	532	667	0.85625
GT2_Glycos_transf_2.hmm	170	2582868581_1_990_+	329	3.6e-29	1	124	11	137	0.723529411765
GH3.hmm	216	2582868720_1_2409_+	802	4.3e-34	4	209	95	292	0.949074074074
CE14.hmm	124	2582868745_1_738_+	245	4.2e-32	1	123	19	137	0.983870967742
CE14.hmm	124	2582868850_1_489_+	162	3.5e-42	1	124	9	144	0.991935483871
CE14.hmm	124	2582868851_1_789_+	262	6.7e-35	1	124	6	141	0.991935483871
GT2_Glycos_transf_2.hmm	170	2582868889_1_1944_+	647	1e-19	1	129	10	134	0.752941176471
GH36.hmm	688	2582869095_1_1749_+	582	1.4e-48	303	570	223	487	0.388081395349
CE10.hmm	341	2582869098_145_939_+	264	1.2e-50	72	316	8	241	0.715542521994
GH3.hmm	216	2582869311_1_2184_+	727	3.6e-68	2	216	31	252	0.990740740741
GT2_Glycos_transf_2.hmm	170	2582869431_1_714_+	237	2.8e-28	2	166	5	167	0.964705882353
GT4.hmm	160	2582869472_1_1374_+	457	1.9e-33	19	159	276	416	0.875
GH1.hmm	429	2582869514_1_1440_+	479	8.5e-165	3	428	10	471	0.990675990676
CE10.hmm	341	2582869624_1_1221_+	406	4.1e-55	61	320	130	390	0.759530791789
PL9.hmm	374	2582869667_1_1023_+	340	7.3e-17	27	159	50	178	0.352941176471
GT2_Glyco_trans_2_3.hmm	197	2582869671_1_1230_+	409	4.6e-29	1	190	8	227	0.959390862944
