HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH29.hmm	346	2582725921_1_1284_+	427	8.3e-89	39	344	3	296	0.881502890173
GT28.hmm	157	2582725950_1_1089_+	362	2.5e-50	2	157	182	344	0.987261146497
GT2_Glycos_transf_2.hmm	170	2582726013_1_915_+	304	5.4e-23	1	110	4	120	0.641176470588
GT4.hmm	160	2582726137_1_429_+	142	4.7e-25	47	150	7	110	0.64375
GH3.hmm	216	2582726284_1_1695_+	564	2.3e-73	4	215	41	281	0.976851851852
GH94.hmm	1036	2582726288_1_2463_+	820	5.9e-277	263	1036	2	817	0.746138996139
GT2_Glycos_transf_2.hmm	170	2582726291_1_1482_+	493	7.9e-28	1	163	150	313	0.952941176471
GT26.hmm	171	2582726342_1_1503_+	500	5.8e-62	2	171	67	239	0.988304093567
GT4.hmm	160	2582726343_1_1320_+	439	1.6e-34	6	157	244	400	0.94375
GH141.hmm	527	2582726380_1_2538_+	845	1.4e-71	39	525	62	530	0.92220113852
GT2_Glycos_transf_2.hmm	170	2582726383_1_1818_+	605	4e-28	1	166	30	194	0.970588235294
GT2_Glyco_tranf_2_3.hmm	230	2582726383_1_1818_+	605	3e-16	4	227	279	495	0.969565217391
GT4.hmm	160	2582726384_1_1008_+	335	2.7e-31	6	151	158	294	0.90625
GH20.hmm	337	2582726402_1_1863_+	620	5e-42	9	264	133	393	0.756676557864
GT4.hmm	160	2582726436_1_1203_+	400	7.1e-31	12	159	224	369	0.91875
GH36.hmm	688	2582726478_1_2040_+	679	1.2e-72	120	548	77	485	0.622093023256
CBM9.hmm	182	2582726495_1_600_+	199	2e-23	33	180	17	195	0.807692307692
GH106.hmm	824	2582726610_1_2757_+	918	7.1e-51	144	650	54	559	0.614077669903
GH38.hmm	269	2582726621_1_2820_+	939	5.5e-45	2	258	13	321	0.951672862454
PL27.hmm	610	2582726739_1_1062_+	353	2.5e-128	263	610	4	341	0.568852459016
GH78.hmm	504	2582726740_1_1629_+	542	3.4e-85	8	500	19	531	0.97619047619
GH51.hmm	630	2582726745_1_1644_+	547	7.4e-53	94	541	13	533	0.709523809524
GH29.hmm	346	2582726746_1_981_+	326	1.5e-103	40	332	20	324	0.843930635838
GH2.hmm	752	2582726748_1_2490_+	829	8.9e-98	29	547	3	713	0.688829787234
CBM67.hmm	176	2582726749_124_2295_+	723	1.2e-38	16	172	11	179	0.886363636364
GH78.hmm	504	2582726749_124_2295_+	723	7.3e-156	1	504	201	703	0.998015873016
GH29.hmm	346	2582726757_25_1824_+	599	1.1e-100	31	346	21	351	0.910404624277
GH38.hmm	269	2582726762_1_3087_+	1028	8.4e-79	2	255	246	499	0.940520446097
GH5.hmm	275	2582726763_1_978_+	325	3.6e-24	27	204	44	323	0.643636363636
CBM51.hmm	134	2582726764_1_2271_+	756	9.7e-29	18	134	632	749	0.865671641791
GH142.hmm	479	2582726784_1_1443_+	480	4.5e-162	17	475	19	470	0.956158663883
GH2.hmm	752	2582726865_1_2628_+	875	4.5e-113	29	544	3	700	0.684840425532
GH4.hmm	179	2582726868_1_1551_+	516	1.4e-54	1	177	4	182	0.983240223464
GH31.hmm	427	2582726880_1_2289_+	762	1.2e-67	2	427	170	607	0.995316159251
GT2_Glycos_transf_2.hmm	170	2582726893_1_735_+	244	5.9e-26	2	168	6	169	0.976470588235
GH94.hmm	1036	2582726900_1_3945_+	1314	2.3e-164	273	966	586	1312	0.668918918919
GH36.hmm	688	2582726916_1_1800_+	599	1.4e-86	135	686	2	571	0.800872093023
GH123.hmm	538	2582726917_49_2721_+	890	4.7e-32	34	337	313	627	0.563197026022
GH28.hmm	325	2582726928_1_1626_+	541	1.6e-65	5	309	59	393	0.935384615385
GH109.hmm	126	2582726930_1_1059_+	352	6e-19	1	122	9	120	0.960317460317
