HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	2582688896_1_1356_+	451	1.1e-22	12	147	264	399	0.84375
AA6.hmm	195	2582688899_1_597_+	198	8.3e-33	1	191	8	170	0.974358974359
GH25.hmm	177	2582688901_1_723_+	240	2e-52	1	177	44	218	0.994350282486
GH106.hmm	824	2582688969_1_2487_+	828	1.8e-186	91	823	42	822	0.888349514563
GH78.hmm	504	2582688979_1_4632_+	1543	2.9e-97	5	500	82	576	0.982142857143
CBM67.hmm	176	2582688979_1_4632_+	1543	3.9e-24	11	166	724	910	0.880681818182
GH78.hmm	504	2582688979_1_4632_+	1543	8.6e-170	2	503	961	1490	0.994047619048
GT35.hmm	674	2582689016_1_1713_+	570	3.3e-118	211	551	119	477	0.504451038576
GH106.hmm	824	2582689018_1_2166_+	721	2.3e-41	5	647	44	719	0.779126213592
CBM67.hmm	176	2582689094_1_2439_+	812	4e-23	1	163	527	673	0.920454545455
GT46.hmm	356	2582689157_1_1014_+	337	1.3e-20	1	229	1	225	0.640449438202
CBM2.hmm	101	2582689221_1_888_+	295	6e-29	2	99	198	294	0.960396039604
GT83.hmm	540	2582689229_1_1659_+	552	9.4e-37	10	448	8	455	0.811111111111
CE10.hmm	341	2582689235_1_2604_+	867	2.4e-36	67	201	20	159	0.392961876833
CE1.hmm	227	2582689235_1_2604_+	867	1.2e-39	1	208	319	552	0.911894273128
CE1.hmm	227	2582689235_1_2604_+	867	7.2e-22	8	211	606	838	0.894273127753
CE14.hmm	124	2582689300_1_684_+	227	1.8e-22	1	124	5	110	0.991935483871
GH32.hmm	293	2582689381_229_2130_+	633	6.6e-46	1	289	178	465	0.982935153584
CE1.hmm	227	2582689386_1_708_+	235	7.3e-25	12	208	24	215	0.863436123348
GT9.hmm	225	2582689448_1_1023_+	340	6e-57	4	215	75	311	0.937777777778
GH109.hmm	126	2582689571_1_1389_+	462	1.1e-16	2	122	43	154	0.952380952381
GH13_11.hmm	346	2582689594_1_1785_+	594	2.2e-148	1	346	44	396	0.99710982659
GH130.hmm	296	2582689602_1_1362_+	453	2.8e-52	65	295	225	450	0.777027027027
GT2_Glycos_transf_2.hmm	170	2582689650_1_1017_+	338	5.1e-27	1	160	25	180	0.935294117647
GH13_3.hmm	238	2582689718_1_1986_+	661	4.9e-112	9	236	215	443	0.953781512605
CE15.hmm	269	2582689756_1_1908_+	635	1.6e-81	2	267	52	404	0.985130111524
CBM48.hmm	76	2582689901_1_2241_+	746	6.3e-21	2	67	140	221	0.855263157895
GH13_9.hmm	291	2582689901_1_2241_+	746	1.2e-142	1	290	294	594	0.993127147766
GT2_Glycos_transf_2.hmm	170	2582689965_1_723_+	240	2.7e-24	4	168	8	166	0.964705882353
GT5.hmm	472	2582690021_1_1482_+	493	7.1e-176	1	471	2	482	0.995762711864
CBM67.hmm	176	2582690044_1_3231_+	1076	2.6e-17	1	130	69	178	0.732954545455
GT10.hmm	347	2582690051_1_993_+	330	9.6e-39	164	302	118	257	0.397694524496
GT2_Glycos_transf_2.hmm	170	2582690070_1_1101_+	366	1e-18	1	97	9	108	0.564705882353
GT2_Glycos_transf_2.hmm	170	2582690135_1_1155_+	384	1.8e-21	1	130	47	179	0.758823529412
GH33.hmm	342	2582690195_1_2547_+	848	1.7e-80	11	330	494	834	0.932748538012
GH33.hmm	342	2582690242_1_1272_+	423	2.4e-41	26	330	72	379	0.888888888889
GH33.hmm	342	2582690247_1_3138_+	1045	1.3e-76	8	328	57	397	0.93567251462
GH141.hmm	527	2582690251_1_2211_+	736	1.9e-83	2	523	35	582	0.988614800759
GT83.hmm	540	2582690273_1_1689_+	562	3.2e-101	8	498	6	512	0.907407407407
GT83.hmm	540	2582690274_1_1755_+	584	5.3e-91	7	442	4	473	0.805555555556
GT2_Glycos_transf_2.hmm	170	2582690275_1_1047_+	348	2.1e-35	1	167	30	191	0.976470588235
CE1.hmm	227	2582690287_1_2346_+	781	1.9e-19	8	208	449	636	0.881057268722
CE10.hmm	341	2582690333_1_852_+	283	4.7e-22	64	315	39	261	0.736070381232
GH57.hmm	383	2582690338_1_2187_+	728	5.2e-55	1	303	8	287	0.788511749347
GT9.hmm	225	2582690374_1_1230_+	409	2.5e-46	3	205	87	315	0.897777777778
GH13_11.hmm	346	2582690386_1_993_+	330	1.6e-52	1	139	190	330	0.398843930636
GH33.hmm	342	2582690456_1_2139_+	712	4.5e-34	28	331	80	388	0.885964912281
GH151.hmm	131	2582690476_1_2067_+	688	3.2e-19	5	130	74	192	0.954198473282
GH109.hmm	126	2582690535_1_1176_+	391	1.6e-18	3	111	61	166	0.857142857143
GH33.hmm	342	2582690755_1_1347_+	448	1e-33	28	334	104	411	0.894736842105
GH32.hmm	293	2582690791_1_2211_+	736	1.7e-42	10	288	274	554	0.948805460751
GH18.hmm	296	2582690824_1_1272_+	423	3.7e-83	6	285	3	378	0.942567567568
GT2_Glycos_transf_2.hmm	170	2582690847_1_819_+	272	1.7e-24	6	132	41	171	0.741176470588
