HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2_Glycos_transf_2.hmm	170	2582740581_1_1179_+	392	5.5e-21	1	166	54	225	0.970588235294
GT26.hmm	171	2582740653_1_744_+	247	4.7e-63	2	171	60	231	0.988304093567
GH13.hmm	299	2582740671_1_2013_+	670	7.1e-49	8	292	189	515	0.94983277592
GT4.hmm	160	2582740693_1_351_+	116	6.3e-25	76	156	4	85	0.5
GT1.hmm	382	2582740708_1_729_+	242	1.6e-47	198	379	8	221	0.473821989529
GH13_9.hmm	291	2582740714_1_1107_+	368	3.6e-84	93	290	1	208	0.676975945017
GH102.hmm	157	2582740815_1_1287_+	428	1.8e-35	3	157	182	320	0.980891719745
GT2_Glycos_transf_2.hmm	170	2582740888_1_939_+	312	6e-29	1	106	4	111	0.617647058824
GH57.hmm	383	2582740896_1_1590_+	529	1.5e-85	1	314	7	435	0.817232375979
GH3.hmm	216	2582740942_1_1089_+	362	8e-54	11	216	73	287	0.949074074074
GT51.hmm	177	2582740955_1_1077_+	358	1.1e-65	5	177	105	277	0.971751412429
GH38.hmm	269	2582740960_1_3000_+	999	2.2e-75	2	256	191	445	0.944237918216
GT2_Glycos_transf_2.hmm	170	2582740961_1_792_+	263	2.6e-22	1	169	55	234	0.988235294118
GT2_Glyco_tranf_2_3.hmm	230	2582741216_1_1404_+	467	2.3e-36	1	228	107	332	0.986956521739
GT5.hmm	472	2582741248_1_768_+	255	9.2e-95	236	471	4	240	0.497881355932
GH57.hmm	383	2582741260_1_2670_+	889	3.5e-58	12	325	59	421	0.817232375979
CE14.hmm	124	2582741464_1_792_+	263	1.8e-20	1	124	52	171	0.991935483871
GT4.hmm	160	2582741465_1_1113_+	370	7.4e-33	9	156	176	322	0.91875
GT4.hmm	160	2582741469_1_1203_+	400	8.5e-31	20	159	213	345	0.86875
GT2_Glycos_transf_2.hmm	170	2582741470_1_993_+	330	2.4e-30	1	120	13	128	0.7
GT4.hmm	160	2582741476_1_1068_+	355	2.5e-21	8	147	187	315	0.86875
GT2_Glycos_transf_2.hmm	170	2582741491_1_1014_+	337	1.2e-16	1	113	6	121	0.658823529412
GT4.hmm	160	2582741535_1_1143_+	380	1.4e-36	6	156	197	348	0.9375
GT4.hmm	160	2582741536_1_1182_+	393	8.3e-32	6	149	212	356	0.89375
GT39.hmm	223	2582741574_1_1488_+	495	1.7e-65	2	223	13	273	0.991031390135
CE11.hmm	271	2582741687_1_828_+	275	3.2e-104	1	270	3	272	0.992619926199
GT19.hmm	354	2582741690_1_1029_+	342	4.4e-105	1	326	3	341	0.918079096045
GT4.hmm	160	2582741692_1_1128_+	375	1.9e-28	7	152	194	335	0.90625
GT19.hmm	354	2582741716_1_936_+	311	1.1e-22	148	288	146	311	0.395480225989
GT83.hmm	540	2582741875_1_1650_+	549	2.4e-42	9	363	5	390	0.655555555556
GT4.hmm	160	2582741944_1_1023_+	340	2.1e-40	6	157	154	303	0.94375
GH13_20.hmm	285	2582741966_1_1446_+	481	5.2e-112	1	285	53	369	0.99649122807
GH73.hmm	128	2582741988_1_1353_+	450	1.7e-16	4	125	322	442	0.9453125
GH116.hmm	363	2582742014_1_2397_+	798	2.4e-145	1	363	419	794	0.997245179063
GT83.hmm	540	2582742039_1_1650_+	549	2.4e-42	9	363	5	390	0.655555555556
GH100.hmm	458	2582742055_1_1440_+	479	1.5e-205	3	455	14	463	0.986899563319
GT4.hmm	160	2582742100_1_1185_+	394	7.5e-36	7	152	206	351	0.90625
GT21.hmm	233	2582742151_1_1254_+	417	7.8e-24	1	216	42	253	0.922746781116
GT2_Glycos_transf_2.hmm	170	2582742253_1_945_+	314	5e-22	1	167	8	180	0.976470588235
GT2_Glyco_tranf_2_3.hmm	230	2582742254_1_1320_+	439	1.2e-22	4	224	6	242	0.95652173913
GT51.hmm	177	2582742280_1_1044_+	347	1.7e-67	2	176	80	255	0.983050847458
GT2_Glycos_transf_2.hmm	170	2582742296_1_318_+	105	1.1e-21	1	78	5	80	0.452941176471
GT32.hmm	90	2582742298_1_777_+	258	1.7e-22	2	89	33	115	0.966666666667
GT2_Glycos_transf_2.hmm	170	2582742309_1_690_+	229	2.1e-32	1	115	13	125	0.670588235294
GT83.hmm	540	2582742362_1_1542_+	513	5.9e-106	6	480	3	462	0.877777777778
GT76.hmm	407	2582742363_1_1263_+	420	1.9e-17	48	225	48	218	0.434889434889
GT4.hmm	160	2582742376_1_501_+	166	3.8e-32	20	157	1	137	0.85625
GT5.hmm	472	2582742418_1_984_+	327	1.5e-95	2	318	3	326	0.669491525424
GT83.hmm	540	2582742444_1_1731_+	576	3.1e-139	4	511	24	569	0.938888888889
GH77.hmm	494	2582742468_1_1509_+	502	5e-180	1	491	11	494	0.991902834008
