HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE4.hmm	130	2582692637_199_894_+	231	3.1e-17	6	121	30	162	0.884615384615
GT4.hmm	160	2582692678_1_1119_+	372	1.2e-33	8	159	190	340	0.94375
GT4.hmm	160	2582692679_1_1269_+	422	9e-34	8	157	231	379	0.93125
GH20.hmm	337	2582692683_1_1266_+	421	4.7e-31	15	257	85	349	0.718100890208
GT2_Glyco_tranf_2_3.hmm	230	2582692686_1_1515_+	504	7.3e-25	1	230	47	297	0.995652173913
GT2_Glycos_transf_2.hmm	170	2582692767_46_930_+	294	8.5e-26	1	160	42	198	0.935294117647
GT4.hmm	160	2582692776_1_1149_+	382	1.6e-32	9	157	200	347	0.925
GT4.hmm	160	2582692777_1_1119_+	372	1.5e-33	9	152	190	332	0.89375
AA4.hmm	522	2582692787_31_1425_+	464	7.8e-22	16	201	3	186	0.354406130268
CE14.hmm	124	2582692812_1_684_+	227	1.7e-18	1	120	2	110	0.959677419355
GH43_30.hmm	266	2582692872_1_1218_+	405	1.4e-87	2	265	75	343	0.988721804511
CE3.hmm	194	2582692885_64_675_+	203	2.1e-16	49	194	46	192	0.747422680412
GT35.hmm	674	2582692900_1_1842_+	613	1.3e-109	210	557	166	526	0.514836795252
GH10.hmm	303	2582692923_1_1140_+	379	9.5e-89	7	301	41	348	0.970297029703
GH29.hmm	346	2582692940_76_1488_+	470	2.2e-86	42	339	2	367	0.85838150289
GT2_Glycos_transf_2.hmm	170	2582692984_1_759_+	252	1.6e-21	3	161	15	171	0.929411764706
CE14.hmm	124	2582693063_1_768_+	255	6.9e-27	2	124	27	143	0.983870967742
GH38.hmm	269	2582693068_1_2709_+	902	3.4e-63	1	255	11	265	0.944237918216
GT46.hmm	356	2582693153_1_1506_+	501	6.8e-44	4	270	15	269	0.747191011236
GT76.hmm	407	2582693180_1_1122_+	373	5.1e-18	45	226	45	217	0.444717444717
GT4.hmm	160	2582693183_1_1179_+	392	2.5e-38	6	157	212	361	0.94375
GT2_Glycos_transf_2.hmm	170	2582693189_1_738_+	245	3.7e-28	1	167	8	175	0.976470588235
CE14.hmm	124	2582693264_1_801_+	266	1e-31	18	124	1	114	0.854838709677
GT2_Glycos_transf_2.hmm	170	2582693319_1_1188_+	395	1.8e-23	1	125	56	177	0.729411764706
GH43_30.hmm	266	2582693329_1_915_+	304	7.2e-77	2	227	75	301	0.845864661654
GT4.hmm	160	2582693381_1_1152_+	383	1.8e-35	7	159	187	345	0.95
CE10.hmm	341	2582693428_1_570_+	189	5.7e-20	148	315	1	146	0.489736070381
CE4.hmm	130	2582693432_199_909_+	236	3.3e-17	6	121	30	162	0.884615384615
GT51.hmm	177	2582693442_1_2202_+	733	6e-64	5	176	89	270	0.966101694915
GT83.hmm	540	2582693504_1_1647_+	548	2.6e-16	62	405	127	513	0.635185185185
GT2_Glycos_transf_2.hmm	170	2582693505_1_1041_+	346	4.7e-19	4	167	8	167	0.958823529412
CE10.hmm	341	2582693566_1_1233_+	410	6.4e-58	58	316	112	379	0.756598240469
GT51.hmm	177	2582693631_1_2160_+	719	9.4e-68	2	176	65	240	0.983050847458
GH38.hmm	269	2582693633_1_3042_+	1013	1.5e-85	1	256	249	503	0.947955390335
CE10.hmm	341	2582693669_1_1050_+	349	4.7e-76	33	333	50	338	0.879765395894
GH4.hmm	179	2582693721_1_1314_+	437	4.5e-51	1	176	2	178	0.977653631285
GT4.hmm	160	2582693804_49_1101_+	350	4.8e-34	7	157	166	310	0.9375
CE10.hmm	341	2582693843_1_1050_+	349	4.7e-76	33	333	50	338	0.879765395894
GH2.hmm	752	2582693904_1_3366_+	1121	4.5e-194	26	751	62	996	0.964095744681
CE1.hmm	227	2582693909_1_1059_+	352	3.6e-19	3	143	74	259	0.616740088106
GT81.hmm	293	2582693946_1_900_+	299	2.1e-58	14	293	25	297	0.952218430034
CE14.hmm	124	2582693979_1_861_+	286	9e-18	1	119	18	127	0.951612903226
GH35.hmm	307	2582693985_1_2406_+	801	9.5e-32	14	148	16	171	0.436482084691
GH2.hmm	752	2582693986_1_2118_+	705	5.3e-85	26	542	5	654	0.686170212766
GH4.hmm	179	2582693988_1_1290_+	429	8.3e-56	2	177	4	180	0.977653631285
CE10.hmm	341	2582694023_1_981_+	326	1.8e-29	31	301	29	287	0.791788856305
