HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23.hmm	135	2582718787_1_1344_+	447	9.2e-23	2	125	120	260	0.911111111111
CBM48.hmm	76	2582718849_1_2154_+	717	8.4e-21	3	70	114	199	0.881578947368
GH13_9.hmm	291	2582718849_1_2154_+	717	4.8e-136	1	290	267	567	0.993127147766
GH57.hmm	383	2582718851_1_1737_+	578	1.4e-92	1	319	8	488	0.830287206266
GH57.hmm	383	2582718852_1_2013_+	670	4.6e-46	2	299	7	279	0.77545691906
GT35.hmm	674	2582718853_1_2556_+	851	4.4e-109	210	553	272	633	0.508902077151
GT5.hmm	472	2582718873_1_1431_+	476	3e-177	1	471	2	474	0.995762711864
AA3_2.hmm	570	2582718915_1_1596_+	531	7.5e-115	3	568	2	529	0.991228070175
GH19.hmm	231	2582718921_1_642_+	213	1.7e-27	55	197	38	176	0.614718614719
GT4.hmm	160	2582719065_1_1281_+	426	1e-34	4	153	228	377	0.93125
GT4.hmm	160	2582719067_1_1188_+	395	1.4e-34	7	157	204	348	0.9375
GT104.hmm	379	2582719217_1_1086_+	361	9.4e-117	7	375	18	359	0.970976253298
GT83.hmm	540	2582719330_1_1608_+	535	1.6e-29	11	430	18	438	0.775925925926
GT9.hmm	225	2582719422_1_999_+	332	6.5e-59	2	221	70	311	0.973333333333
GT83.hmm	540	2582719434_1_1551_+	516	1.2e-31	9	366	5	364	0.661111111111
GH23.hmm	135	2582719480_1_1371_+	456	1.5e-20	15	122	285	430	0.792592592593
AA4.hmm	522	2582719754_1_1545_+	514	6.2e-206	2	512	5	512	0.977011494253
GT35.hmm	674	2582719788_1_1947_+	648	9.9e-219	1	506	107	648	0.749258160237
GT4.hmm	160	2582719802_1_1032_+	343	5.2e-19	13	156	147	288	0.89375
GH3.hmm	216	2582719831_1_1005_+	334	8.9e-50	3	215	53	279	0.981481481481
CE10.hmm	341	2582720054_1_876_+	291	2.2e-28	48	208	24	183	0.469208211144
CE11.hmm	271	2582720074_1_915_+	304	4e-114	1	270	4	275	0.992619926199
AA4.hmm	522	2582720097_1_1401_+	466	4.5e-24	54	258	48	244	0.390804597701
AA7.hmm	458	2582720148_1_1557_+	518	1.8e-31	15	186	75	247	0.373362445415
GT41.hmm	705	2582720275_1_2709_+	902	4e-132	79	520	14	600	0.625531914894
GT19.hmm	354	2582720334_1_1131_+	376	1.3e-127	3	352	1	356	0.985875706215
GT51.hmm	177	2582720417_1_2388_+	795	2.3e-68	1	177	63	239	0.994350282486
GH73.hmm	128	2582720562_1_1008_+	335	9e-34	3	124	191	325	0.9453125
AA6.hmm	195	2582720938_1_612_+	203	9.1e-68	2	194	10	199	0.984615384615
GH103.hmm	295	2582720984_1_993_+	330	3.8e-84	7	294	31	326	0.972881355932
GT51.hmm	177	2582721042_1_573_+	190	2e-50	11	139	59	188	0.723163841808
GT2_Glycos_transf_2.hmm	170	2582721044_1_951_+	316	6e-32	1	165	7	166	0.964705882353
GT83.hmm	540	2582721236_1_1662_+	553	5.5e-135	8	539	13	543	0.983333333333
CE1.hmm	227	2582721248_1_891_+	296	7.1e-53	1	224	23	277	0.982378854626
GT2_Glycos_transf_2.hmm	170	2582721355_1_888_+	295	2.7e-21	1	128	9	138	0.747058823529
GT2_Glycos_transf_2.hmm	170	2582721360_1_1149_+	382	3.9e-28	2	166	8	166	0.964705882353
GT41.hmm	705	2582721369_1_2034_+	677	1.2e-122	122	520	137	662	0.564539007092
GT41.hmm	705	2582721370_1_6915_+	2304	2.5e-141	119	519	244	732	0.567375886525
GT41.hmm	705	2582721370_1_6915_+	2304	1.9e-139	123	522	977	1463	0.565957446809
GT41.hmm	705	2582721370_1_6915_+	2304	2.2e-136	125	523	1606	2091	0.564539007092
GH73.hmm	128	2582721426_1_1008_+	335	9e-34	3	124	191	325	0.9453125
GH102.hmm	157	2582721467_1_1008_+	335	7.4e-60	1	157	145	301	0.993630573248
GH23.hmm	135	2582721573_1_528_+	175	1e-18	10	97	62	149	0.644444444444
GT51.hmm	177	2582721598_1_450_+	149	1.7e-49	34	176	1	143	0.802259887006
GH109.hmm	126	2582721606_1_960_+	319	1.9e-16	1	122	5	116	0.960317460317
GT2_Glyco_tranf_2_3.hmm	230	2582721657_1_1428_+	475	3e-25	1	230	62	329	0.995652173913
GT51.hmm	177	2582721695_1_2193_+	730	3.1e-42	13	157	60	207	0.813559322034
