HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT9.hmm	225	2595247651_1_810_+	269	8e-43	2	191	55	267	0.84
GT9.hmm	225	2595247655_1_960_+	319	3.6e-38	3	194	78	289	0.848888888889
GH3.hmm	216	2595247772_1_1020_+	339	5.9e-44	10	215	58	281	0.949074074074
AA6.hmm	195	2595247780_1_594_+	197	1.8e-62	2	194	4	193	0.984615384615
GT19.hmm	354	2595247831_1_1146_+	381	1.3e-126	1	353	4	362	0.994350282486
GT4.hmm	160	2595247847_1_2187_+	728	9.5e-25	3	154	197	337	0.94375
GT4.hmm	160	2595247847_1_2187_+	728	1.9e-29	4	156	549	698	0.95
GT9.hmm	225	2595247865_1_1026_+	341	4e-28	6	209	79	308	0.902222222222
GT2_Glycos_transf_2.hmm	170	2595247867_1_756_+	251	8.1e-20	1	148	5	135	0.864705882353
GT41.hmm	705	2595247991_1_1857_+	618	2.7e-118	108	516	90	617	0.578723404255
GH23.hmm	135	2595248012_1_1398_+	465	3.5e-24	4	130	118	261	0.933333333333
CE11.hmm	271	2595248148_1_954_+	317	9.8e-116	1	270	4	275	0.992619926199
GT83.hmm	540	2595248154_1_1620_+	539	2.4e-78	7	459	5	453	0.837037037037
CE1.hmm	227	2595248380_1_609_+	202	2.5e-16	22	143	16	143	0.533039647577
GT4.hmm	160	2595248410_1_1212_+	403	3.1e-35	8	157	203	352	0.93125
GT83.hmm	540	2595248446_1_1632_+	543	1e-28	6	462	22	476	0.844444444444
GT28.hmm	157	2595248465_1_1074_+	357	6.7e-46	2	152	185	338	0.955414012739
CE11.hmm	271	2595248472_1_873_+	290	2.6e-115	1	270	4	275	0.992619926199
GT4.hmm	160	2595248508_1_933_+	310	2.4e-25	7	135	176	291	0.8
GT2_Glycos_transf_2.hmm	170	2595248537_1_738_+	245	1.4e-20	1	132	5	125	0.770588235294
GT104.hmm	379	2595248569_1_1101_+	366	2.5e-84	4	374	7	365	0.976253298153
GT30.hmm	177	2595248593_1_1266_+	421	1.8e-64	1	176	33	214	0.988700564972
GH102.hmm	157	2595248808_1_1254_+	417	1.1e-54	1	157	141	297	0.993630573248
