HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH79.hmm	455	2583028073_1_1395_+	464	2.3e-65	2	389	39	395	0.850549450549
PL7.hmm	231	2583028074_1_1062_+	353	4.6e-52	1	230	29	248	0.991341991342
GT4.hmm	160	2583028106_1_1125_+	374	1.4e-30	8	150	200	332	0.8875
GT9.hmm	225	2583028109_61_1146_+	361	4.5e-32	10	196	95	311	0.826666666667
GH13_20.hmm	285	2583028121_1_1839_+	612	2.6e-98	1	285	108	478	0.99649122807
AA4.hmm	522	2583028125_1_1470_+	489	3.5e-20	49	257	19	253	0.39846743295
GT2_Glycos_transf_2.hmm	170	2583028291_1_657_+	218	2.1e-21	1	166	8	160	0.970588235294
GT2_Glycos_transf_2.hmm	170	2583028323_1_729_+	242	1.1e-20	1	97	4	97	0.564705882353
GT26.hmm	171	2583028335_1_759_+	252	1.3e-51	2	171	57	230	0.988304093567
GT4.hmm	160	2583028336_1_1068_+	355	5.8e-29	11	157	176	320	0.9125
GT9.hmm	225	2583028338_370_1101_+	243	5.4e-23	84	213	81	217	0.573333333333
GT2_Glycos_transf_2.hmm	170	2583028339_1_987_+	328	5.8e-30	1	132	12	140	0.770588235294
GT28.hmm	157	2583028400_1_1098_+	365	1.8e-46	1	157	196	352	0.993630573248
CE4.hmm	130	2583028423_1_1617_+	538	6.8e-24	6	114	38	163	0.830769230769
GH103.hmm	295	2583028426_1_1002_+	333	8e-37	28	201	89	297	0.586440677966
GT4.hmm	160	2583028429_1_1092_+	363	1.4e-26	19	151	196	325	0.825
GT9.hmm	225	2583028430_1_1032_+	343	6.1e-56	7	222	77	317	0.955555555556
PL7.hmm	231	2583028458_1_1341_+	446	1.9e-44	1	229	36	254	0.987012987013
GT2_Glycos_transf_2.hmm	170	2583028467_1_843_+	280	7.9e-25	1	153	47	190	0.894117647059
GT2_Glyco_trans_2_3.hmm	197	2583028470_1_1422_+	473	2.1e-16	1	192	215	423	0.969543147208
GT2_Glyco_tranf_2_3.hmm	230	2583028475_1_1215_+	404	6.4e-31	3	228	49	270	0.978260869565
GT4.hmm	160	2583028476_1_1119_+	372	6.8e-37	3	153	188	336	0.9375
GT2_Glycos_transf_2.hmm	170	2583028481_1_954_+	317	6.1e-24	2	154	6	160	0.894117647059
GT83.hmm	540	2583028488_1_1647_+	548	1.8e-20	9	355	23	376	0.640740740741
GT83.hmm	540	2583028490_1_1641_+	546	7.2e-21	9	355	24	376	0.640740740741
PL6.hmm	372	2583028493_1_1989_+	662	3.5e-124	2	370	25	391	0.989247311828
PL6.hmm	372	2583028499_1_1620_+	539	1.6e-52	5	370	2	339	0.981182795699
GH88.hmm	329	2583028500_1_1224_+	407	5.9e-129	2	329	75	397	0.993920972644
PL6.hmm	372	2583028501_1_1620_+	539	1.1e-98	2	368	56	438	0.983870967742
GH88.hmm	329	2583028512_1_3528_+	1175	2.2e-105	5	328	55	377	0.981762917933
GH2.hmm	752	2583028512_1_3528_+	1175	1.2e-106	16	429	383	868	0.54920212766
CE10.hmm	341	2583028519_1_2628_+	875	3.5e-24	74	269	417	620	0.571847507331
PL6_1.hmm	350	2583028521_1_1434_+	477	3.1e-127	2	343	25	369	0.974285714286
PL17_2.hmm	138	2583028527_1_2202_+	733	3e-18	43	137	172	263	0.68115942029
PL17.hmm	139	2583028527_1_2202_+	733	5e-53	1	137	382	520	0.978417266187
GH13_36.hmm	314	2583028551_1_1893_+	630	5.6e-115	1	312	48	368	0.990445859873
GT2_Glycos_transf_2.hmm	170	2583028555_1_1155_+	384	1.4e-20	1	167	46	213	0.976470588235
GT2_Glycos_transf_2.hmm	170	2583028557_1_720_+	239	8.5e-31	2	166	7	168	0.964705882353
GT2_Glycos_transf_2.hmm	170	2583028558_1_1986_+	661	9e-28	1	169	4	189	0.988235294118
GT9.hmm	225	2583028573_1_1047_+	348	4.3e-46	4	221	80	325	0.964444444444
GT9.hmm	225	2583028610_1_1158_+	385	2.3e-39	4	216	111	361	0.942222222222
GT4.hmm	160	2583028613_1_1935_+	644	6.8e-26	4	155	174	325	0.94375
GH136.hmm	491	2583028686_1_1803_+	600	1.1e-106	5	491	20	493	0.989816700611
CE10.hmm	341	2583028687_1_1206_+	401	1.3e-23	83	203	58	184	0.351906158358
GH3.hmm	216	2583028689_1_2382_+	793	3.1e-62	3	213	139	361	0.972222222222
GH50.hmm	653	2583028690_1_1392_+	463	8.4e-78	294	652	120	454	0.548238897397
GH39.hmm	431	2583028691_1_1602_+	533	2.2e-35	60	226	104	271	0.385150812065
CE10.hmm	341	2583028692_1_3834_+	1277	5.5e-26	69	323	37	294	0.744868035191
GH136.hmm	491	2583028693_1_2085_+	694	2.6e-109	4	490	33	503	0.989816700611
GH18.hmm	296	2583028701_1_3345_+	1114	1.8e-36	6	280	109	397	0.925675675676
CE4.hmm	130	2583028701_1_3345_+	1114	1.3e-29	6	112	484	590	0.815384615385
GT2_Glycos_transf_2.hmm	170	2583028701_1_3345_+	1114	3.5e-33	1	165	761	922	0.964705882353
CE10.hmm	341	2583028704_1_2166_+	721	9.4e-16	81	311	484	701	0.674486803519
CE1.hmm	227	2583028747_1_1443_+	480	2e-32	8	220	174	374	0.933920704846
AA7.hmm	458	2583028813_1_1377_+	458	9.7e-103	4	458	30	455	0.991266375546
GT5.hmm	472	2583028837_1_1494_+	497	8.1e-178	1	471	7	491	0.995762711864
CE1.hmm	227	2583028954_1_747_+	248	8.7e-16	62	221	72	244	0.700440528634
GT9.hmm	225	2583028977_1_987_+	328	1.1e-24	3	214	56	300	0.937777777778
GT9.hmm	225	2583028978_1_1173_+	390	4.1e-27	7	223	105	364	0.96
CE10.hmm	341	2583028980_1_960_+	319	2.5e-35	38	310	27	289	0.797653958944
CE10.hmm	341	2583028986_1_927_+	308	3.5e-35	80	333	62	304	0.741935483871
GH94.hmm	1036	2583029010_1_2556_+	851	4.3e-25	356	1026	106	753	0.646718146718
GH2.hmm	752	2583029011_1_2445_+	814	3.4e-106	28	502	3	650	0.630319148936
GH130.hmm	296	2583029014_1_903_+	300	5.6e-96	2	295	4	299	0.989864864865
GH130.hmm	296	2583029015_1_1278_+	425	1e-55	64	295	198	424	0.780405405405
GT4.hmm	160	2583029080_1_1071_+	356	8.6e-38	6	157	169	322	0.94375
GT2_Glycos_transf_2.hmm	170	2583029081_1_1380_+	459	2.4e-18	1	129	216	347	0.752941176471
GH13.hmm	299	2583029085_1_2370_+	789	1.7e-47	13	297	333	672	0.94983277592
GT51.hmm	177	2583029090_1_2274_+	757	1.4e-63	1	176	76	256	0.988700564972
GH2.hmm	752	2583029167_73_2580_+	835	2.3e-68	51	541	26	673	0.651595744681
GH13.hmm	299	2583029176_1_1353_+	450	9.8e-50	7	287	41	321	0.936454849498
GH25.hmm	177	2583029185_1_1500_+	499	6.7e-34	1	176	174	379	0.988700564972
CE14.hmm	124	2583029223_1_2505_+	834	2.4e-17	1	120	51	172	0.959677419355
GT4.hmm	160	2583029276_1_1155_+	384	2.9e-23	3	153	200	352	0.9375
GT9.hmm	225	2583029277_1_1140_+	379	1.6e-31	3	217	97	347	0.951111111111
GT35.hmm	674	2583029279_1_2568_+	855	7.1e-125	209	651	270	742	0.655786350148
GT83.hmm	540	2583029296_1_1677_+	558	3.4e-20	5	358	26	390	0.653703703704
GT83.hmm	540	2583029300_1_1644_+	547	3.3e-21	9	356	20	376	0.642592592593
GT2_Glycos_transf_2.hmm	170	2583029305_1_756_+	251	7.7e-23	2	167	9	168	0.970588235294
GT9.hmm	225	2583029334_1_1107_+	368	2.9e-31	5	216	113	328	0.937777777778
GT4.hmm	160	2583029335_1_1113_+	370	3.3e-37	4	159	180	337	0.96875
GT2_Glycos_transf_2.hmm	170	2583029337_1_933_+	310	5.4e-19	8	131	2	123	0.723529411765
GT89.hmm	556	2583029360_1_1548_+	515	1.6e-22	21	327	59	364	0.55035971223
GH18.hmm	296	2583029385_1_1377_+	458	3.2e-69	3	282	32	342	0.942567567568
GH94.hmm	1036	2583029388_1_2403_+	800	2e-273	263	1036	2	796	0.746138996139
GH18.hmm	296	2583029389_1_1581_+	526	3.6e-69	3	283	20	409	0.945945945946
GH9.hmm	418	2583029435_1_1653_+	550	4.1e-88	2	416	121	543	0.99043062201
GT2_Glyco_tranf_2_3.hmm	230	2583029441_1_1401_+	466	2.8e-37	1	230	106	334	0.995652173913
GH13.hmm	299	2583029450_1_3762_+	1253	5.9e-20	22	288	346	703	0.889632107023
GT28.hmm	157	2583029497_1_1140_+	379	2.6e-19	1	142	214	353	0.898089171975
GH13.hmm	299	2583029526_1_1464_+	487	1.2e-22	13	285	21	349	0.909698996656
GT51.hmm	177	2583029537_1_1947_+	648	6.6e-59	1	176	38	212	0.988700564972
CE4.hmm	130	2583029554_1_1629_+	542	1.5e-21	6	117	46	174	0.853846153846
GT4.hmm	160	2583029586_1_1212_+	403	3.3e-16	12	157	197	348	0.90625
CE11.hmm	271	2583029603_1_1410_+	469	4.9e-73	1	223	5	228	0.819188191882
GT83.hmm	540	2583029642_1_1680_+	559	2.9e-22	9	358	26	385	0.646296296296
GT83.hmm	540	2583029645_1_1659_+	552	6.7e-27	6	360	22	385	0.655555555556
GH108.hmm	86	2583029716_1_591_+	196	6.8e-18	6	86	12	108	0.93023255814
CE10.hmm	341	2583029748_1_849_+	282	6.3e-16	81	323	47	270	0.709677419355
CE10.hmm	341	2583029753_1_2028_+	675	7e-20	87	314	441	657	0.66568914956
GT4.hmm	160	2583029769_1_1101_+	366	1.8e-21	9	153	192	331	0.9
GT4.hmm	160	2583029771_1_1236_+	411	2.7e-27	12	157	236	377	0.90625
GT2_Glycos_transf_2.hmm	170	2583029772_1_786_+	261	3.2e-26	1	162	4	159	0.947058823529
GT9.hmm	225	2583029797_1_1062_+	353	4.9e-48	6	213	73	327	0.92
GH31.hmm	427	2583029864_1_2367_+	788	3.2e-93	1	427	209	651	0.997658079625
GH136.hmm	491	2583029906_1_1839_+	612	3.6e-25	3	249	23	257	0.501018329939
GT4.hmm	160	2583029912_1_1191_+	396	1.9e-24	19	157	231	366	0.8625
GT94.hmm	283	2583029914_1_1122_+	373	2.1e-27	30	219	97	306	0.667844522968
GT9.hmm	225	2583029923_1_1095_+	364	2.7e-41	4	204	103	339	0.888888888889
GT30.hmm	177	2583029940_1_1278_+	425	2.9e-48	9	176	47	217	0.943502824859
GT9.hmm	225	2583029941_1_1011_+	336	6.3e-46	2	221	71	315	0.973333333333
GH13_7.hmm	287	2583029959_1_3075_+	1024	2.7e-76	5	287	59	378	0.982578397213
GT2_Glyco_tranf_2_3.hmm	230	2583029968_1_1452_+	483	1.2e-29	4	228	50	276	0.973913043478
GT9.hmm	225	2583029971_1_1038_+	345	5.4e-45	5	218	74	320	0.946666666667
GT2_Glycos_transf_2.hmm	170	2583030056_1_660_+	219	1.6e-27	1	131	10	136	0.764705882353
GH31.hmm	427	2583030129_1_2619_+	872	3.8e-115	1	427	217	631	0.997658079625
GH57.hmm	383	2583030193_1_2430_+	809	1e-56	5	301	10	332	0.772845953003
GH13_10.hmm	298	2583030200_1_1911_+	636	3.1e-99	1	298	135	449	0.996644295302
GH133.hmm	372	2583030201_1_2031_+	676	9.4e-124	9	372	318	670	0.975806451613
PL6_2.hmm	350	2583030308_1_933_+	310	6.8e-96	1	267	28	309	0.76
GT4.hmm	160	2583030393_1_1143_+	380	1.7e-28	6	157	186	347	0.94375
GT2_Glycos_transf_2.hmm	170	2583030396_1_996_+	331	7.2e-24	1	133	4	160	0.776470588235
GT4.hmm	160	2583030480_1_1125_+	374	2.8e-21	6	158	191	345	0.95
GT2_Glycos_transf_2.hmm	170	2583030489_1_1089_+	362	1.5e-25	1	164	40	203	0.958823529412
CE4.hmm	130	2583030490_1_633_+	210	1.5e-23	6	123	22	140	0.9
CBM9.hmm	182	2583030520_1_2646_+	881	4.3e-19	1	149	41	197	0.813186813187
GH13_20.hmm	285	2583030525_1_1815_+	604	2.7e-97	1	284	96	457	0.99298245614
PL12_3.hmm	143	2583030528_1_1980_+	659	3.4e-27	1	143	425	568	0.993006993007
GT4.hmm	160	2583030529_1_1125_+	374	8.8e-41	3	156	191	341	0.95625
GT9.hmm	225	2583030537_1_1017_+	338	3.3e-40	3	205	72	315	0.897777777778
CE4.hmm	130	2583030553_1_1452_+	483	7e-22	8	113	41	163	0.807692307692
GH63.hmm	570	2583030562_1_2508_+	835	2e-17	364	565	381	829	0.352631578947
CBM20.hmm	90	2583030576_1_1221_+	406	7.7e-16	1	83	48	132	0.911111111111
CE1.hmm	227	2583030576_1_1221_+	406	2.7e-38	6	220	175	400	0.942731277533
GH109.hmm	126	2583030612_1_1011_+	336	9.4e-18	1	126	4	121	0.992063492063
GT4.hmm	160	2583030633_1_1263_+	420	1.4e-22	7	155	243	391	0.925
