HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	2582963303_1_1107_+	368	1.6e-27	7	152	187	329	0.90625
CE14.hmm	124	2582963333_1_708_+	235	1.9e-26	1	117	12	119	0.935483870968
CE10.hmm	341	2582963359_1_1029_+	342	5.9e-42	55	331	62	338	0.809384164223
GT2_Glycos_transf_2.hmm	170	2582963367_1_720_+	239	3e-28	2	168	5	168	0.976470588235
GT28.hmm	157	2582963445_1_1104_+	367	1.2e-40	2	155	197	352	0.974522292994
CE10.hmm	341	2582963466_1_933_+	310	8e-61	43	330	24	300	0.841642228739
GT2_Glycos_transf_2.hmm	170	2582963585_1_933_+	310	6.9e-22	1	131	6	137	0.764705882353
AA7.hmm	458	2582963602_1_1452_+	483	4.7e-21	6	211	60	271	0.447598253275
GT4.hmm	160	2582963634_1_1218_+	405	2.2e-32	5	150	212	363	0.90625
GH1.hmm	429	2582963700_1_1179_+	392	5.1e-107	3	425	6	385	0.983682983683
GT4.hmm	160	2582963842_1_1152_+	383	1.1e-31	6	157	190	347	0.94375
GH1.hmm	429	2582963956_1_1179_+	392	1.5e-107	2	425	5	385	0.986013986014
GT4.hmm	160	2582964040_1_1371_+	456	1.4e-35	7	158	264	415	0.94375
GT2_Glycos_transf_2.hmm	170	2582964080_1_804_+	267	5.5e-19	4	168	43	202	0.964705882353
GT4.hmm	160	2582964220_1_1110_+	369	1.9e-28	8	153	191	335	0.90625
GT2_Glycos_transf_2.hmm	170	2582964376_1_1446_+	481	3.2e-17	1	166	95	252	0.970588235294
CE14.hmm	124	2582964455_1_855_+	284	5e-40	1	124	7	142	0.991935483871
CE14.hmm	124	2582964456_1_822_+	273	2.4e-33	2	124	9	143	0.983870967742
GH1.hmm	429	2582964497_1_807_+	268	1.5e-19	48	258	40	241	0.48951048951
