HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT83.hmm	540	2583033245_1_1419_+	472	1.4e-43	9	366	5	381	0.661111111111
GT51.hmm	177	2583033258_1_2577_+	858	2.1e-68	4	176	71	243	0.971751412429
GT30.hmm	177	2583033285_1_1257_+	418	6.3e-20	10	176	48	213	0.937853107345
GT9.hmm	225	2583033286_1_954_+	317	1.6e-28	17	214	59	284	0.875555555556
GT46.hmm	356	2583033439_1_1212_+	403	1.4e-26	4	268	8	260	0.741573033708
GH23.hmm	135	2583033464_1_1707_+	568	8.3e-27	2	126	401	542	0.918518518519
CE11.hmm	271	2583033508_1_924_+	307	1.1e-90	1	270	4	271	0.992619926199
GT9.hmm	225	2583033579_1_1137_+	378	5.4e-34	3	208	83	329	0.911111111111
GT9.hmm	225	2583033596_1_1098_+	365	3.9e-28	5	212	74	322	0.92
GT19.hmm	354	2583033604_1_1155_+	384	2.1e-94	1	341	3	354	0.960451977401
GT28.hmm	157	2583033781_1_1071_+	356	4.8e-47	2	156	185	345	0.980891719745
GT4.hmm	160	2583033820_1_1128_+	375	1e-29	5	149	199	331	0.9
GT2_Glycos_transf_2.hmm	170	2583033898_1_756_+	251	1.6e-18	2	122	4	113	0.705882352941
GH23.hmm	135	2583033925_1_1731_+	576	4.9e-29	17	121	419	538	0.77037037037
GT9.hmm	225	2583033961_1_1137_+	378	1.4e-37	3	205	89	335	0.897777777778
GH23.hmm	135	2583033963_1_720_+	239	4.9e-18	15	119	92	225	0.77037037037
GT2_Glycos_transf_2.hmm	170	2583034097_1_744_+	247	1.4e-26	1	144	6	145	0.841176470588
GT2_Glycos_transf_2.hmm	170	2583034146_1_714_+	237	2e-28	2	168	7	171	0.976470588235
GT2_Glycos_transf_2.hmm	170	2583034198_1_801_+	266	1.3e-21	1	129	7	140	0.752941176471
GH3.hmm	216	2583034261_1_1011_+	336	3.2e-61	7	215	66	288	0.962962962963
GT39.hmm	223	2583034306_1_1284_+	427	1.2e-50	2	222	14	229	0.986547085202
GH23.hmm	135	2583034317_1_1512_+	503	7.2e-25	10	126	120	253	0.859259259259
GH23.hmm	135	2583034318_1_1470_+	489	9.8e-26	4	123	94	230	0.881481481481
GT9.hmm	225	2583034432_1_1734_+	577	7.4e-25	5	213	80	331	0.924444444444
GT51.hmm	177	2583034534_1_2208_+	735	3.7e-57	11	177	144	314	0.937853107345
