HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT39.hmm	223	2582706175_1_1275_+	424	2.7e-62	2	223	10	220	0.991031390135
GH25.hmm	177	2582706195_1_1596_+	531	1.2e-35	2	174	138	357	0.971751412429
GH63.hmm	570	2582706247_1_1284_+	427	2.8e-45	342	564	38	423	0.389473684211
GT4.hmm	160	2582706332_1_1011_+	336	8.9e-34	8	140	196	335	0.825
CE10.hmm	341	2582706370_1_930_+	309	3.3e-68	63	336	45	306	0.800586510264
GH18.hmm	296	2582706382_1_1788_+	595	6.4e-39	39	280	91	385	0.814189189189
AA4.hmm	522	2582706461_1_1353_+	450	4.6e-19	18	249	4	228	0.442528735632
GT28.hmm	157	2582706526_1_1086_+	361	8.2e-31	2	139	195	329	0.872611464968
CBM41.hmm	102	2582706572_1_2367_+	788	1e-23	2	100	35	139	0.960784313725
GH13_13.hmm	383	2582706572_1_2367_+	788	2.5e-51	61	249	360	547	0.490861618799
GH13_30.hmm	369	2582706584_1_1608_+	535	3.6e-123	1	314	30	353	0.848238482385
GT4.hmm	160	2582706634_1_1146_+	381	7.6e-38	8	159	196	354	0.94375
CE10.hmm	341	2582706706_1_1002_+	333	4.2e-56	44	322	36	317	0.815249266862
GT4.hmm	160	2582706828_1_1131_+	376	5.1e-31	7	159	202	349	0.95
GT2_Glycos_transf_2.hmm	170	2582706861_1_1068_+	355	1.8e-22	1	168	37	208	0.982352941176
CE14.hmm	124	2582706907_1_726_+	241	1.3e-27	1	117	13	120	0.935483870968
CE10.hmm	341	2582706976_1_1002_+	333	3.7e-56	44	322	36	317	0.815249266862
CE14.hmm	124	2582706994_1_867_+	288	2e-45	1	124	11	151	0.991935483871
GT2_Glycos_transf_2.hmm	170	2582707015_1_984_+	327	3.8e-19	1	166	15	178	0.970588235294
GH13_21.hmm	322	2582707104_1_1824_+	607	1.2e-62	3	317	176	492	0.975155279503
AA3.hmm	618	2582707120_1_1494_+	497	1.9e-54	87	394	6	490	0.496763754045
AA3.hmm	618	2582707155_1_1674_+	557	7.5e-49	88	411	5	533	0.522653721683
CE1.hmm	227	2582707160_1_825_+	274	5.4e-20	8	221	24	269	0.938325991189
GH13.hmm	299	2582707161_1_1974_+	657	1.1e-67	13	293	84	410	0.936454849498
GH13_30.hmm	369	2582707212_1_1683_+	560	1.4e-163	1	369	36	401	0.9972899729
GH13.hmm	299	2582707232_1_1965_+	654	1.8e-57	2	293	64	411	0.973244147157
GH13_21.hmm	322	2582707233_1_1815_+	604	2.3e-62	3	317	170	486	0.975155279503
CE1.hmm	227	2582707234_1_834_+	277	3.5e-21	23	220	35	268	0.867841409692
AA4.hmm	522	2582707298_1_1353_+	450	3.7e-22	41	264	27	243	0.427203065134
GT51.hmm	177	2582707343_1_1911_+	636	1.1e-62	2	176	53	231	0.983050847458
GT28.hmm	157	2582707373_1_1104_+	367	3.5e-36	2	142	202	339	0.891719745223
CE14.hmm	124	2582707400_1_867_+	288	4.9e-46	1	124	11	151	0.991935483871
GT2_Glyco_tranf_2_3.hmm	230	2582707408_1_3048_+	1015	3.8e-19	12	218	14	225	0.895652173913
CE14.hmm	124	2582707435_1_354_+	117	4.5e-27	1	113	13	116	0.903225806452
