HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE14.hmm	124	2582749266_1_714_+	237	8.9e-20	1	124	9	114	0.991935483871
GH53.hmm	342	2582749438_1_1152_+	383	3.1e-78	2	338	50	377	0.982456140351
GT2_Glycos_transf_2.hmm	170	2582749451_1_954_+	317	6.1e-22	23	133	5	123	0.647058823529
GT83.hmm	540	2582749536_1_1695_+	564	2.1e-80	11	519	8	531	0.940740740741
GH23.hmm	135	2582749547_1_1308_+	435	1.3e-21	2	123	122	259	0.896296296296
GT2_Glycos_transf_2.hmm	170	2582749606_1_822_+	273	1.8e-22	1	158	8	168	0.923529411765
GT9.hmm	225	2582749618_1_1080_+	359	6.9e-25	10	216	100	331	0.915555555556
GT2_Glycos_transf_2.hmm	170	2582749649_1_804_+	267	1.3e-31	1	167	7	175	0.976470588235
CE1.hmm	227	2582749694_1_783_+	260	1.3e-16	28	217	4	249	0.832599118943
AA4.hmm	522	2582749705_1_1398_+	465	4.5e-25	17	260	9	243	0.465517241379
GT4.hmm	160	2582749741_1_1128_+	375	1.3e-39	6	154	195	340	0.925
CE4.hmm	130	2582749792_1_642_+	213	4.9e-26	4	126	6	148	0.938461538462
GT2_Glycos_transf_2.hmm	170	2582749827_1_951_+	316	2.1e-28	1	165	9	168	0.964705882353
GH13.hmm	299	2582749829_1_612_+	203	3.7e-27	7	118	86	198	0.371237458194
CE11.hmm	271	2582749846_1_1410_+	469	2.2e-77	1	219	8	227	0.80442804428
GT2_Glycos_transf_2.hmm	170	2582749943_1_567_+	188	1.5e-33	1	155	5	155	0.905882352941
GH13.hmm	299	2582750004_1_2679_+	892	1.1e-53	5	296	400	746	0.973244147157
GT2_Glycos_transf_2.hmm	170	2582750083_1_1944_+	647	6e-25	1	169	6	191	0.988235294118
GT4.hmm	160	2582750101_1_1212_+	403	1.9e-26	11	156	217	369	0.90625
CE10.hmm	341	2582750171_1_1200_+	399	1.4e-26	63	332	34	305	0.788856304985
GT83.hmm	540	2582750172_1_1557_+	518	1.3e-23	11	349	42	398	0.625925925926
GT5.hmm	472	2582750176_1_804_+	267	6.4e-50	1	216	7	232	0.455508474576
GT2_Glyco_tranf_2_3.hmm	230	2582750235_1_1812_+	603	7.2e-16	53	219	8	192	0.721739130435
GT51.hmm	177	2582750245_1_750_+	249	2.8e-45	11	158	54	224	0.830508474576
GH16.hmm	189	2582750251_1_1113_+	370	2e-57	2	188	138	366	0.984126984127
GH3.hmm	216	2582750252_1_2391_+	796	3.2e-70	3	215	133	363	0.981481481481
GH73.hmm	128	2582750300_1_1560_+	519	9.8e-31	5	128	44	170	0.9609375
GT51.hmm	177	2582750365_1_2232_+	743	9.4e-53	1	177	61	239	0.994350282486
GT28.hmm	157	2582750392_1_1179_+	392	9.8e-43	2	157	206	376	0.987261146497
GH16.hmm	189	2582750429_1_1221_+	406	1.4e-32	19	189	191	398	0.899470899471
GH65.hmm	372	2582750469_1_1782_+	593	2.5e-95	1	263	321	593	0.704301075269
GT2_Glycos_transf_2.hmm	170	2582750500_1_816_+	271	2.9e-18	1	117	8	111	0.682352941176
GT30.hmm	177	2582750593_1_1317_+	438	2.2e-29	14	176	58	215	0.915254237288
GT4.hmm	160	2582750600_1_627_+	208	3.7e-28	6	159	28	180	0.95625
GT51.hmm	177	2582750614_1_1038_+	345	4.3e-47	2	160	97	259	0.892655367232
GT4.hmm	160	2582750639_1_1287_+	428	2.2e-26	11	156	242	394	0.90625
GH13.hmm	299	2582750656_1_1326_+	441	6.1e-40	13	229	177	427	0.722408026756
GH92.hmm	491	2582750723_1_2259_+	752	7.8e-146	16	447	266	743	0.877800407332
GT9.hmm	225	2582750781_1_1086_+	361	2.4e-29	10	218	90	335	0.924444444444
