HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT83.hmm	540	2582721747_1_1695_+	564	1.7e-136	7	537	12	546	0.981481481481
GT2_Glycos_transf_2.hmm	170	2582721749_1_981_+	326	2.2e-31	1	165	16	179	0.964705882353
AA3_2.hmm	570	2582721843_1_1116_+	371	3.3e-79	3	358	7	344	0.622807017544
GT9.hmm	225	2582721886_1_1017_+	338	1.7e-59	2	221	71	323	0.973333333333
GH103.hmm	295	2582721913_1_1218_+	405	1.3e-66	16	294	54	362	0.942372881356
GT83.hmm	540	2582721957_1_1698_+	565	2.6e-34	6	441	6	441	0.805555555556
GT51.hmm	177	2582722026_1_540_+	179	1.3e-43	12	131	57	177	0.672316384181
GT51.hmm	177	2582722059_1_2298_+	765	1.3e-68	3	177	81	254	0.983050847458
GH102.hmm	157	2582722182_1_1188_+	395	1.8e-39	2	157	160	293	0.987261146497
GH23.hmm	135	2582722186_1_1377_+	458	4.3e-28	2	124	105	244	0.903703703704
GH3.hmm	216	2582722263_1_1080_+	359	4e-45	10	215	65	294	0.949074074074
GH103.hmm	295	2582722361_1_1218_+	405	1.3e-66	16	294	54	362	0.942372881356
GT104.hmm	379	2582722430_1_870_+	289	1.6e-86	7	309	3	287	0.796833773087
CE11.hmm	271	2582722526_1_915_+	304	1.2e-115	1	270	4	275	0.992619926199
GT28.hmm	157	2582722533_1_1071_+	356	1.3e-50	2	156	185	342	0.980891719745
AA7.hmm	458	2582722568_1_1497_+	498	2.1e-21	12	194	52	241	0.397379912664
GT30.hmm	177	2582722581_1_1374_+	457	3e-59	2	176	47	226	0.983050847458
GH23.hmm	135	2582722618_1_747_+	248	1.3e-16	12	119	131	232	0.792592592593
